feature,feat_class,pred_class,x,y,fdr_pval_byclass,resp_class,error_type
FT1862,Bad,Bad,-0.07090909090909092,0.06939393939393934,0.8674524610357536,All equal,Bad peak avoided
FT1863,Bad,Bad,-0.054545454545454564,0.012727272727272698,0.9668498840540884,All equal,Bad peak avoided
FT1864,Bad,Bad,-0.06727272727272726,0.10090909090909084,0.8340870007352416,All equal,Bad peak avoided
FT1865,Bad,Bad,-0.023030303030303068,0.049090909090909074,0.9642104645357824,All equal,Bad peak avoided
FT1866,Bad,Bad,-0.07636363636363641,0.06969696969696981,0.8674524610357536,All equal,Bad peak avoided
FT1867,Bad,Bad,-0.10242424242424242,0.048787878787878824,0.8568722947591318,All equal,Bad peak avoided
FT1868,Bad,Bad,-0.043030303030302974,0.022121212121212208,0.9838930647237167,All equal,Bad peak avoided
FT1869,Bad,Bad,-0.052121212121212124,0.08545454545454545,0.8674524610357536,All equal,Bad peak avoided
FT1870,Bad,Bad,-0.046666666666666634,0.06939393939393934,0.8980723379682993,All equal,Bad peak avoided
FT1871,Bad,Bad,-0.021818181818181848,0.027272727272727115,0.9914008451586125,All equal,Bad peak avoided
FT1872,Bad,Bad,0.08424242424242423,0.036666666666666625,0.8921346831926034,All equal,Bad peak avoided
FT1873,Bad,Bad,0.08303030303030301,0.09969696969696962,0.7862840431387088,All equal,Bad peak avoided
FT1874,Bad,Bad,0.06484848484848493,0.12636363636363646,0.6778614532827388,All equal,Bad peak avoided
FT1875,Bad,Bad,0.051515151515151514,0.036060606060606126,0.9552919775762887,All equal,Bad peak avoided
FT1876,Bad,Bad,-0.06181818181818177,0.10000000000000009,0.8432078948514505,All equal,Bad peak avoided
FT1877,Bad,Bad,-0.052121212121212124,0.12484848484848476,0.7153327219002547,All equal,Bad peak avoided
FT1879,Bad,Bad,-0.0021212121212121904,-0.02893939393939382,0.9914008451586125,All equal,Bad peak avoided
FT1883,Bad,Bad,-0.021212121212121238,-0.039090909090909065,0.9838930647237167,All equal,Bad peak avoided
FT1884,Bad,Bad,0.08484848484848495,0.02181818181818196,0.9111365485677579,All equal,Bad peak avoided
FT1885,Bad,Bad,0.028181818181818086,0.04409090909090896,0.9642104645357824,All equal,Bad peak avoided
FT1886,Bad,Bad,0.03454545454545466,0.012424242424242449,0.9914008451586125,All equal,Bad peak avoided
FT1887,Bad,Bad,-0.050909090909090904,0.01545454545454561,0.9693904539387511,All equal,Bad peak avoided
FT1888,Bad,Bad,-0.035151515151515156,0.019393939393939297,0.9914008451586125,All equal,Bad peak avoided
FT1889,Bad,Bad,0.026666666666666616,0.025454545454545396,0.9914008451586125,All equal,Bad peak avoided
FT1890,Bad,Bad,0.018181818181818077,3.0303030303024947e-4,0.9964663080015309,All equal,Bad peak avoided
FT1891,Bad,Bad,0.00848484848484854,-9.090909090909705e-4,0.9993559284383016,All equal,Bad peak avoided
FT1892,Bad,Bad,-0.00121212121212122,0.0242424242424244,0.9941730824496712,All equal,Bad peak avoided
FT1893,Bad,Bad,0.026666666666666616,0.001818181818181941,0.9941730824496712,All equal,Bad peak avoided
FT1894,Bad,Bad,-0.11333333333333329,0.053636363636363704,0.8451082487079455,All equal,Bad peak avoided
FT1895,Bad,Bad,-0.08121212121212118,0.044848484848484915,0.8849311580941268,All equal,Bad peak avoided
FT1896,Bad,Bad,-0.10484848484848486,0.047575757575757605,0.8568722947591318,All equal,Bad peak avoided
FT1897,Bad,Bad,-0.24,-0.023030303030302957,0.1089914382327508,DCM < 15m = 175m,Bad peak avoided
FT1898,Bad,Bad,-0.07696969696969702,0.039090909090909065,0.9111365485677579,All equal,Bad peak avoided
FT1900,Good,Good,0.5751515151515152,0.26454545454545464,5.343926427916218e-14,DCM > 15m > 175m,Good peak found
FT1901,Bad,Bad,-0.13575757575757574,0.09515151515151521,0.554618932765648,Hard to tell,Bad peak avoided
FT1902,Bad,Bad,-0.009696969696969648,0.13757575757575746,0.681578480610095,All equal,Bad peak avoided
FT1903,Bad,Bad,0.0072727272727273196,0.06242424242424249,0.9455707347548751,All equal,Bad peak avoided
FT1905,Bad,Bad,0.023030303030302957,-0.03454545454545466,0.9884830418324115,All equal,Bad peak avoided
FT1906,Bad,Bad,-0.05878787878787883,0.05727272727272714,0.9111365485677579,All equal,Bad peak avoided
FT1907,Good,Good,-0.10787878787878791,0.035151515151515156,0.4455223943354648,All equal,Good peak found
FT1908,Bad,Bad,0.018787878787878798,0.04757575757575738,0.9642104645357824,All equal,Bad peak avoided
FT1909,Bad,Bad,0.020606060606060517,0.09575757575757571,0.8674524610357536,All equal,Bad peak avoided
FT1910,Bad,Bad,0.033939393939393936,0.15151515151515138,0.5263453172105629,Hard to tell,Bad peak avoided
FT1911,Bad,Bad,0.016363636363636358,0.09545454545454524,0.8674524610357536,All equal,Bad peak avoided
FT1913,Bad,Bad,0.009090909090909038,0.07181818181818178,0.9126758464291976,All equal,Bad peak avoided
FT1915,Bad,Bad,-0.008484848484848428,0.07393939393939397,0.9126758464291976,All equal,Bad peak avoided
FT1916,Bad,Bad,0.026060606060606117,0.07060606060606078,0.9126758464291976,All equal,Bad peak avoided
FT1917,Bad,Bad,0.0036363636363636598,0.09393939393939377,0.8674524610357536,All equal,Bad peak avoided
FT1918,Bad,Bad,0.0072727272727273196,0.08606060606060617,0.8703503246617553,All equal,Bad peak avoided
FT1919,Bad,Bad,-0.034545454545454546,0.08393939393939398,0.8674524610357536,All equal,Bad peak avoided
FT1920,Bad,Bad,-0.11090909090909096,0.05787878787878786,0.8340870007352416,All equal,Bad peak avoided
FT1922,Good,Good,0.12363636363636354,0.5981818181818181,8.606783215381784e-16,15m > DCM > 175m,Good peak found
FT1923,Good,Good,0.10181818181818181,0.606060606060606,5.5991545381656395e-16,15m > DCM > 175m,Good peak found
FT1926,Bad,Bad,-0.013636363636363669,-0.03651515151515161,0.9884830418324115,All equal,Bad peak avoided
FT1927,Bad,Bad,-0.06424242424242421,0.004242424242424381,0.9603396268564003,All equal,Bad peak avoided
FT1928,Good,Bad,0.01575757575757586,0.027878787878787836,0.9914008451586125,All equal,Good peak missed
FT1930,Bad,Bad,-0.09757575757575754,0.08454545454545448,0.8093060190188877,All equal,Bad peak avoided
FT1931,Bad,Bad,0.12363636363636354,0.05636363636363617,0.7845372843326094,All equal,Bad peak avoided
FT1932,Bad,Bad,0.015757575757575637,0.036363636363636376,0.9884830418324115,All equal,Bad peak avoided
FT1935,Bad,Bad,-0.11515151515151512,0.1024242424242423,0.6338779893658509,All equal,Bad peak avoided
FT1937,Bad,Bad,-0.10363636363636364,0.08939393939393936,0.771233242565819,All equal,Bad peak avoided
FT1938,Bad,Bad,-0.053939393939393954,0.026969696969696866,0.9641063800149108,All equal,Bad peak avoided
FT1939,Bad,Bad,-0.06909090909090909,0.1293939393939394,0.6345062022854187,All equal,Bad peak avoided
FT1940,Good,Good,0.323030303030303,0.48575757575757583,7.499954459286863e-14,15m = DCM > 175m,Good peak found
FT1941,Bad,Good,-0.18484848484848482,-0.019090909090909047,0.09673037229659105,Hard to tell,Bad peak included
FT1942,Bad,Bad,-0.13515151515151513,0.005151515151515129,0.8337926986728683,All equal,Bad peak avoided
FT1943,Bad,Bad,-0.0696969696969697,0.07666666666666666,0.8674524610357536,All equal,Bad peak avoided
FT1945,Good,Good,-0.2993939393939393,0.42242424242424237,6.466411902420011e-15,15m > DCM = 175m,Good peak found
FT1946,Good,Bad,-0.29393939393939394,0.5130303030303027,3.6032181952791395e-13,15m > DCM = 175m,Good peak missed
FT1947,Bad,Bad,-0.3112121212121213,0.5043939393939394,1.0340342632447813e-15,15m > DCM = 175m,Bad peak avoided
FT1948,Good,Good,-0.18000000000000005,0.2699999999999998,8.230566175478244e-10,15m > DCM = 175m,Good peak found
FT1950,Bad,Bad,-0.06666666666666665,-0.001818181818181941,0.9542126988846561,All equal,Bad peak avoided
FT1951,Bad,Bad,-0.05727272727272725,0.06136363636363651,0.905116864980596,All equal,Bad peak avoided
FT1952,Good,Bad,-0.12242424242424244,0.5987878787878786,9.876437113816887e-15,15m > DCM > 175m,Good peak missed
FT1953,Good,Good,-0.29515151515151516,0.5124242424242422,3.9658667039603986e-15,15m > DCM = 175m,Good peak found
FT1955,Good,Bad,-0.013939393939393918,0.01606060606060611,0.9941730824496712,All equal,Good peak missed
FT1958,Bad,Bad,-6.0606060606061e-4,-0.030303030303030276,0.8568722947591318,All equal,Bad peak avoided
FT1962,Bad,Bad,-0.0036363636363636598,-0.046666666666666634,0.9693904539387511,All equal,Bad peak avoided
FT1963,Bad,Bad,0.09454545454545449,-0.00969696969696976,0.8879200794254298,All equal,Bad peak avoided
FT1964,Bad,Good,0.07515151515151519,-0.11636363636363622,0.2110534118503829,All equal,Bad peak included
FT1965,Bad,Bad,-0.09575757575757571,0.013939393939393918,0.8812464211570203,All equal,Bad peak avoided
FT1967,Bad,Bad,-0.07818181818181824,0.0015151515151514694,0.926348012748255,All equal,Bad peak avoided
FT1971,Bad,Bad,0.08121212121212129,6.06060606060721e-4,0.48213930340933225,All equal,Bad peak avoided
FT1972,Good,Good,0.14727272727272722,0.5863636363636364,1.6018223955110951e-15,15m > DCM > 175m,Good peak found
FT1973,Bad,Bad,0.21090909090909093,0.5533333333333332,7.672763724935413e-14,15m = DCM > 175m,Bad peak avoided
FT1977,Good,Good,0.13212121212121208,0.5939393939393938,1.115806552063244e-15,15m > DCM > 175m,Good peak found
FT1978,Good,Good,0.4509090909090909,0.4236363636363638,1.504460022869203e-14,15m = DCM > 175m,Good peak found
FT1980,Good,Good,0.45333333333333337,0.4248484848484848,1.2180718404808614e-14,15m = DCM > 175m,Good peak found
FT1981,Good,Good,-0.35878787878787877,0.4806060606060605,1.0619945559417967e-15,15m > DCM = 175m,Good peak found
FT1983,Bad,Bad,0.014545454545454639,0.08181818181818179,0.8859686190717688,All equal,Bad peak avoided
FT1984,Bad,Bad,-0.032727272727272716,0.13030303030303036,0.7153327219002547,All equal,Bad peak avoided
FT1985,Good,Bad,-0.3245454545454546,0.4977272727272726,3.6032181952791395e-13,15m > DCM = 175m,Good peak missed
FT1988,Bad,Bad,-0.020000000000000018,-0.030000000000000027,0.6369671188970799,All equal,Bad peak avoided
FT1989,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT1990,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT1991,Bad,Good,0.0181818181818183,0.029090909090909278,0.6364914074284383,All equal,Bad peak included
FT1992,Bad,Bad,0.07333333333333325,-0.032727272727272716,0.7910655252270364,All equal,Bad peak avoided
FT1993,Bad,Bad,0.026060606060606117,-0.09121212121212108,0.6921071887013032,All equal,Bad peak avoided
FT1997,Bad,Bad,-0.11030303030303035,0.006666666666666599,0.8674524610357536,All equal,Bad peak avoided
FT1998,Bad,Bad,-0.033939393939393936,0.06727272727272737,0.9126758464291976,All equal,Bad peak avoided
FT1999,Bad,Bad,-0.06484848484848482,0.01848484848484855,0.9527183932848291,All equal,Bad peak avoided
FT2000,Bad,Bad,0.06121212121212127,0.01606060606060611,0.9606884258628056,All equal,Bad peak avoided
FT2001,Bad,Bad,0.05939393939393933,-0.10727272727272741,0.8180707171937396,All equal,Bad peak avoided
FT2002,Bad,Bad,-0.10909090909090913,0.018181818181818077,0.8674524610357536,All equal,Bad peak avoided
FT2003,Bad,Bad,-0.026060606060606117,0.0548484848484847,0.9527183932848291,All equal,Bad peak avoided
FT2004,Good,Bad,0.23696969696969705,0.44757575757575774,7.16334759954708e-10,15m = DCM > 175m,Good peak missed
FT2007,Bad,Bad,0.047878787878787854,0.13181818181818183,0.6778614532827388,All equal,Bad peak avoided
FT2008,Bad,Bad,-0.1206060606060606,0.08393939393939398,0.7096925835194439,All equal,Bad peak avoided
FT2009,Bad,Bad,0.030909090909090997,0.15727272727272723,0.46725350556485595,Hard to tell,Bad peak avoided
FT2010,Bad,Bad,-0.016969696969696968,0.040000000000000036,0.984945181542457,All equal,Bad peak avoided
FT2011,Bad,Bad,0.06000000000000005,0.07060606060606056,0.8674524610357536,All equal,Bad peak avoided
FT2013,Bad,Bad,-0.044848484848484804,-0.09393939393939399,0.8568722947591318,All equal,Bad peak avoided
FT2014,Bad,Bad,-0.11696969696969695,0.034242424242424185,0.8568722947591318,All equal,Bad peak avoided
FT2016,Good,Good,0.38848484848484843,0.43606060606060604,1.9045204561871564e-13,15m = DCM > 175m,Good peak found
FT2017,Bad,Bad,0.34151515151515155,0.332878787878788,1.7707668618758093e-8,15m = DCM > 175m,Bad peak avoided
FT2019,Bad,Bad,0.032727272727272716,-0.09090909090909083,0.8674524610357536,All equal,Bad peak avoided
FT2020,Bad,Bad,0.16363636363636358,0.00242424242424244,0.64118256298949206,All equal,Bad peak avoided
FT2021,Bad,Bad,0.10000000000000009,-0.017878787878787827,0.8674524610357536,All equal,Bad peak avoided
FT2022,Bad,Bad,-0.1393939393939394,-0.035151515151515156,0.7772395183479441,All equal,Bad peak avoided
FT2023,Bad,Bad,0.040000000000000036,-6.060606060604989e-4,0.9914008451586125,All equal,Bad peak avoided
FT2024,Bad,Bad,0.033939393939393936,0.026060606060605895,0.9884830418324115,All equal,Bad peak avoided
FT2025,Bad,Bad,-0.06606060606060604,0.024545454545454648,0.9455707347548751,All equal,Bad peak avoided
FT2026,Bad,Bad,0.13515151515151524,0.01606060606060611,0.8203403047909531,All equal,Bad peak avoided
FT2027,Bad,Bad,0.023030303030302957,-0.11030303030303035,0.8451082487079455,All equal,Bad peak avoided
FT2028,Bad,Bad,0.022424242424242458,-0.01303030303030317,0.9941730824496712,All equal,Bad peak avoided
FT2029,Bad,Bad,0.08787878787878789,0.014242424242424168,0.9111365485677579,All equal,Bad peak avoided
FT2030,Good,Good,0.44606060606060605,0.3533333333333335,2.8440337149384752e-12,DCM > 15m > 175m,Good peak found
FT2031,Good,Good,0.06848484848484859,0.625757575757576,9.98562442160134e-17,15m > DCM > 175m,Good peak found
FT2032,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2033,Good,Good,0.4103030303030304,0.43484848484848504,6.801362080301119e-14,15m = DCM > 175m,Good peak found
FT2037,Bad,Bad,-0.055757575757575784,-0.07090909090909081,0.8674524610357536,All equal,Bad peak avoided
FT2038,Bad,Bad,-0.07818181818181813,-0.021515151515151487,0.9126758464291976,All equal,Bad peak avoided
FT2043,Good,Good,0.5084848484848485,0.40575757575757576,1.722514393522182e-15,DCM > 15m > 175m,Good peak found
FT2044,Bad,Bad,-0.023636363636363678,-0.026363636363636367,0.9455707347548751,All equal,Bad peak avoided
FT2049,Bad,Bad,-0.021212121212121238,0.05909090909090908,0.9455707347548751,All equal,Bad peak avoided
FT2050,Bad,Bad,0.06333333333333324,0.02833333333333332,0.9455707347548751,All equal,Bad peak avoided
FT2054,Good,Good,0.3727272727272728,0.3612121212121213,4.010383867854997e-11,15m = DCM > 175m,Good peak found
FT2055,Good,Bad,0.08000000000000007,-0.027878787878787836,0.9126758464291976,All equal,Good peak missed
FT2056,Good,Good,0.4424242424242424,0.39636363636363625,1.8231075836611205e-13,15m = DCM > 175m,Good peak found
FT2058,Good,Good,-0.4109090909090909,0.4545454545454546,7.209733045294232e-15,15m > DCM = 175m,Good peak found
FT2059,Good,Bad,-0.22939393939393937,0.5453030303030304,3.1119236286440206e-14,15m > DCM = 175m,Good peak missed
FT2060,Good,Good,0.0796969696969696,0.3534848484848485,5.428512495180156e-7,15m = DCM > 175m,Good peak found
FT2061,Good,Good,-0.33999999999999997,0.49,3.4675280415362195e-18,15m > DCM = 175m,Good peak found
FT2062,Good,Good,-0.040606060606060645,-0.25303030303030294,0.0020952157111959815,15m = DCM < 175m,Good peak found
FT2065,Good,Good,-0.17515151515151517,0.5724242424242423,2.918011211712974e-15,15m > DCM > 175m,Good peak found
FT2069,Good,Bad,0.3157575757575757,0.31787878787878787,4.884406413851251e-7,15m = DCM > 175m,Good peak missed
FT2072,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2073,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2077,Bad,Bad,-0.006666666666666599,0.01484848484848511,0.9914008451586125,All equal,Bad peak avoided
FT2081,Bad,Bad,0.05575757575757567,0.049090909090909074,0.9200330859381971,All equal,Bad peak avoided
FT2084,Bad,Bad,-0.042424242424242475,0.009090909090909038,0.9884830418324115,All equal,Bad peak avoided
FT2086,Bad,Bad,0.056363636363636394,0.02030303030303049,0.9642104645357824,All equal,Bad peak avoided
FT2087,Bad,Bad,-0.11636363636363634,-0.04484848484848469,0.8568722947591318,All equal,Bad peak avoided
FT2088,Bad,Bad,-0.051515151515151514,0.06212121212121202,0.9111365485677579,All equal,Bad peak avoided
FT2089,Bad,Bad,0.1212121212121211,-0.06484848484848493,0.7848351680663733,All equal,Bad peak avoided
FT2090,Bad,Bad,0.025454545454545396,-0.0078787878787878185,0.9941730824496712,All equal,Bad peak avoided
FT2091,Bad,Bad,-0.00424242424242427,0.0027272727272726893,0.9993559284383016,All equal,Bad peak avoided
FT2092,Bad,Bad,-0.00424242424242427,-0.01969696969696977,0.9941730824496712,All equal,Bad peak avoided
FT2094,Bad,Good,0.011515151515151478,0.043333333333333446,0.8688678231589775,All equal,Bad peak included
FT2095,Bad,Bad,0.09757575757575765,-0.024545454545454426,0.8674524610357536,All equal,Bad peak avoided
FT2098,Bad,Bad,-0.07030303030303031,0.037575757575757596,0.9126758464291976,All equal,Bad peak avoided
FT2099,Bad,Bad,-0.037575757575757596,0.00484848484848488,0.9914008451586125,All equal,Bad peak avoided
FT2100,Bad,Bad,0.047878787878787854,0.026969696969696866,0.9653713299836012,All equal,Bad peak avoided
FT2101,Bad,Bad,0.08181818181818179,-0.004545454545454408,0.9126758464291976,All equal,Bad peak avoided
FT2102,Bad,Bad,-0.021212121212121238,0.030606060606060748,0.9914008451586125,All equal,Bad peak avoided
FT2103,Bad,Bad,0.06060606060606055,0.07454545454545447,0.8674524610357536,All equal,Bad peak avoided
FT2104,Bad,Bad,0.050303030303030294,0.036666666666666625,0.9562711835130995,All equal,Bad peak avoided
FT2108,Bad,Bad,0.29515151515151516,0.5099999999999998,4.313077527778427e-13,15m = DCM > 175m,Bad peak avoided
FT2109,Bad,Bad,-0.010000000000000009,0.015000000000000124,0.8568722947591318,All equal,Bad peak avoided
FT2110,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2114,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2116,Good,Good,0.024242424242424176,0.009090909090909038,0.9578738357589378,All equal,Good peak found
FT2117,Good,Bad,-0.2118181818181818,0.4928787878787879,2.924173084570992e-12,15m > DCM = 175m,Good peak missed
FT2119,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2120,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2121,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2124,Bad,Bad,-0.07818181818181824,0.026969696969697088,0.9126758464291976,All equal,Bad peak avoided
FT2125,Bad,Bad,0.006666666666666599,-0.01848484848484855,0.9941730824496712,All equal,Bad peak avoided
FT2126,Bad,Bad,0.10969696969696963,0.016666666666666607,0.8674524610357536,All equal,Bad peak avoided
FT2128,Bad,Bad,0.09909090909090912,-0.1062121212121212,0.6500341629289568,All equal,Bad peak avoided
FT2129,Bad,Bad,-0.042424242424242364,-0.07515151515151519,0.8645222956220753,All equal,Bad peak avoided
FT2130,Bad,Bad,0.09757575757575765,-0.09727272727272718,0.7503106770838996,All equal,Bad peak avoided
FT2131,Bad,Bad,0.0669696969696969,-0.06499999999999995,0.8674524610357536,All equal,Bad peak avoided
FT2132,Bad,Bad,0.07272727272727275,-0.12424242424242427,0.6252044022572797,All equal,Bad peak avoided
FT2133,Bad,Bad,0.06000000000000005,-0.07424242424242422,0.8645222956220753,All equal,Bad peak avoided
FT2134,Bad,Bad,-0.050303030303030294,-0.05969696969696958,0.8674524610357536,All equal,Bad peak avoided
FT2135,Bad,Bad,0.043030303030302974,-0.06999999999999984,0.8685117198569428,All equal,Bad peak avoided
FT2136,Bad,Bad,0.027272727272727337,-0.09363636363636374,0.8451082487079455,All equal,Bad peak avoided
FT2137,Bad,Bad,-0.10848484848484852,0.040303030303030285,0.8568722947591318,All equal,Bad peak avoided
FT2138,Bad,Bad,-0.051515151515151514,-0.036666666666666625,0.9542126988846561,All equal,Bad peak avoided
FT2139,Bad,Bad,-0.046666666666666634,0.02515151515151537,0.9693904539387511,All equal,Bad peak avoided
FT2140,Bad,Bad,0.003030303030302939,0.003939393939393909,0.9993559284383016,All equal,Bad peak avoided
FT2141,Bad,Bad,-0.017575757575757578,0.00575757575757585,0.9964663080015309,All equal,Bad peak avoided
FT2142,Bad,Bad,-0.12727272727272732,0.08060606060606057,0.6921071887013032,All equal,Bad peak avoided
FT2143,Bad,Bad,-0.17818181818181822,0.0121212121212122,0.5210125122936219,Hard to tell,Bad peak avoided
FT2144,Bad,Bad,-0.10181818181818181,-0.00969696969696976,0.8674524610357536,All equal,Bad peak avoided
FT2145,Bad,Bad,0.038787878787878816,-0.038181818181818095,0.9642104645357824,All equal,Bad peak avoided
FT2147,Bad,Good,0.1266666666666667,-0.037272727272727124,0.3224631156361923,All equal,Bad peak included
FT2148,Bad,Bad,-0.05757575757575761,-0.013030303030302948,0.9642104645357824,All equal,Bad peak avoided
FT2149,Bad,Good,-0.06060606060606066,0.08303030303030301,0.45470617431100335,All equal,Bad peak included
FT2150,Bad,Bad,0.005454545454545379,-0.0027272727272729114,0.9993559284383016,All equal,Bad peak avoided
FT2151,Bad,Bad,-0.041818181818181754,0.045757575757575886,0.9542126988846561,All equal,Bad peak avoided
FT2153,Bad,Bad,-0.032121212121212106,0.06212121212121202,0.9246272609244008,All equal,Bad peak avoided
FT2154,Bad,Bad,0.06242424242424249,-0.013636363636363669,0.9603396268564003,All equal,Bad peak avoided
FT2155,Bad,Bad,0.023030303030302957,6.060606060604989e-4,0.9941730824496712,All equal,Bad peak avoided
FT2156,Bad,Bad,0.0036363636363636598,-0.003030303030302939,0.9993559284383016,All equal,Bad peak avoided
FT2157,Bad,Bad,-0.2775757575757576,-0.00969696969696976,0.030259630503135314,DCM < 15m = 175m,Bad peak avoided
FT2158,Bad,Bad,0.06303030303030299,0.033939393939393936,0.9442419866680913,All equal,Bad peak avoided
FT2162,Bad,Bad,-0.09818181818181815,0.15575757575757576,0.3058141167702257,15m > DCM = 175m,Bad peak avoided
FT2168,Bad,Bad,0.019393939393939297,0.015151515151515138,0.9941730824496712,All equal,Bad peak avoided
FT2169,Bad,Bad,-0.026666666666666616,0.08545454545454545,0.8674524610357536,All equal,Bad peak avoided
FT2170,Bad,Bad,-0.023636363636363678,0.06878787878787884,0.9126758464291976,All equal,Bad peak avoided
FT2171,Bad,Bad,-0.23757575757575755,-0.05333333333333323,0.09483570115540735,DCM < 15m = 175m,Bad peak avoided
FT2172,Bad,Bad,0.00848484848484854,0.10242424242424253,0.8568722947591318,All equal,Bad peak avoided
FT2173,Bad,Bad,0.004242424242424159,0.058484848484848584,0.95420999115592,All equal,Bad peak avoided
FT2174,Bad,Bad,-0.07636363636363641,0.11454545454545473,0.7275275253573631,All equal,Bad peak avoided
FT2175,Bad,Bad,-0.00484848484848488,0.10181818181818181,0.8568722947591318,All equal,Bad peak avoided
FT2176,Bad,Bad,-0.13090909090909086,0.056363636363636394,0.771233242565819,All equal,Bad peak avoided
FT2177,Bad,Bad,-0.0696969696969697,-0.032424242424242466,0.9214941146556638,All equal,Bad peak avoided
FT2178,Bad,Bad,-0.049090909090909074,0.011212121212121229,0.9804056503115304,All equal,Bad peak avoided
FT2179,Good,Good,0.41515151515151505,0.3109090909090908,2.4974802116468443e-10,DCM > 15m > 175m,Good peak found
FT2180,Good,Bad,-0.22909090909090912,0.5454545454545454,2.558476137402293e-15,15m > DCM = 175m,Good peak missed
FT2183,Good,Bad,-0.16848484848484846,0.5757575757575757,4.1922792137218096e-14,15m > DCM > 175m,Good peak missed
FT2185,Good,Bad,-0.05939393939393933,0.165757575757576,0.01778836165051058,15m > DCM = 175m,Good peak missed
FT2186,Good,Good,-0.2312121212121212,0.46590909090909083,3.778694061816622e-14,15m > DCM = 175m,Good peak found
FT2189,Bad,Bad,-0.026666666666666616,-0.030303030303030276,0.9884830418324115,All equal,Bad peak avoided
FT2190,Bad,Bad,0.07757575757575763,0.06060606060606055,0.8674524610357536,All equal,Bad peak avoided
FT2191,Bad,Bad,-0.17393939393939395,0.01969696969696977,0.5510806931428733,Hard to tell,Bad peak avoided
FT2193,Bad,Bad,0.0912121212121213,-0.07833333333333314,0.8451082487079455,All equal,Bad peak avoided
FT2194,Bad,Bad,0.027272727272727337,-0.0857575757575757,0.8674524610357536,All equal,Bad peak avoided
FT2195,Bad,Bad,0.09272727272727277,-0.0657575757575759,0.8568722947591318,All equal,Bad peak avoided
FT2196,Bad,Bad,-0.016363636363636358,0.007575757575757791,0.9964663080015309,All equal,Bad peak avoided
FT2200,Bad,Bad,-0.055151515151515174,0.08757575757575764,0.8568722947591318,All equal,Bad peak avoided
FT2201,Bad,Bad,0.015151515151515138,0.048181818181818103,0.9642104645357824,All equal,Bad peak avoided
FT2202,Bad,Bad,-0.11030303030303035,0.038787878787878816,0.8568722947591318,All equal,Bad peak avoided
FT2203,Bad,Bad,-0.033939393939393936,0.11939393939393916,0.7862840431387088,All equal,Bad peak avoided
FT2204,Bad,Bad,-0.00666666666666671,0.045757575757575664,0.9713374095862983,All equal,Bad peak avoided
FT2205,Bad,Bad,-0.041212121212121255,0.00242424242424244,0.9914008451586125,All equal,Bad peak avoided
FT2206,Bad,Bad,-0.024242424242424288,0.04969696969696957,0.9641063800149108,All equal,Bad peak avoided
FT2207,Bad,Bad,0.06121212121212127,0.07545454545454566,0.8674524610357536,All equal,Bad peak avoided
FT2208,Good,Good,0.07454545454545447,-3.030303030304715e-4,0.7227359316573229,All equal,Good peak found
FT2211,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2212,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2213,Bad,Bad,0,0,NA,NA,Bad peak avoided
FT2216,Good,Good,-0.22999999999999998,0.5449999999999999,4.915733702520717e-15,15m > DCM = 175m,Good peak found
FT2217,Good,Bad,-0.2606060606060606,0.5296969696969698,1.9593008127093715e-15,15m > DCM = 175m,Good peak missed
FT2218,Bad,Bad,0.28454545454545466,0.2837878787878789,9.6903348702176e-7,15m = DCM > 175m,Bad peak avoided
FT2219,Bad,Bad,6.060606060604989e-4,0.029696969696969555,0.8568722947591318,All equal,Bad peak avoided
FT2221,Bad,Bad,0.37696969696969695,0.42121212121212115,8.86638881333219e-12,15m = DCM > 175m,Bad peak avoided
FT2224,Bad,Bad,-0.055757575757575784,-0.09636363636363643,0.8568722947591318,All equal,Bad peak avoided
FT2226,Bad,Bad,0.05757575757575761,-0.0033333333333334103,0.9642104645357824,All equal,Bad peak avoided
FT2227,Bad,Bad,-0.016363636363636358,-0.026363636363636367,0.9914008451586125,All equal,Bad peak avoided
FT2228,Bad,Bad,0.016363636363636358,-0.01303030303030317,0.9941730824496712,All equal,Bad peak avoided
FT2230,Bad,Bad,-0.026666666666666616,-0.06666666666666665,0.9136779049719319,All equal,Bad peak avoided
FT2231,Bad,Bad,-0.09212121212121216,0.021212121212121238,0.8877907118145336,All equal,Bad peak avoided
FT2233,Bad,Bad,0.06000000000000005,0.0027272727272729114,0.9642104645357824,All equal,Bad peak avoided
FT2234,Bad,Bad,0.07090909090909081,0.05969696969696958,0.871658942263262,All equal,Bad peak avoided
FT2235,Bad,Bad,-0.06909090909090909,0.07454545454545469,0.8674524610357536,All equal,Bad peak avoided
FT2236,Bad,Bad,0.028484848484848557,-0.10151515151515156,0.8568722947591318,All equal,Bad peak avoided
FT2237,Bad,Bad,0.048484848484848575,0.09636363636363621,0.8568722947591318,All equal,Bad peak avoided
