filename,polarity,samp_type,cruise,station,cast,depth,tripl,untripl,date_run,sample_id,timestamp,date,start_time,end_time,volume,abs_depth,rosette,dissolved,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,het_abund,pro_abund,syn_abund,euk_abund,dcm_depth,sla_corr,PC_um,PN_um,po4_um,no23_um,DON_um,TDN,DOP_um,TDP,si_um,chl_ug,phaeo_ug,beam_atten,station_grouping,time,sla_class,time_class,ms_run
180821_Smp_MS8C1DCM_C.mzML,neg,Smp,MS,8,1,DCM,C,180821_Smp_MS8C1DCM,2018-08-21T07:00:00Z,MS8C1DCM_C,2018-08-22T19:52:15Z,2017-07-01,1899-12-31T09:25:00Z,1899-12-31T09:47:00Z,10,122,NA,No,25.925,158.124,122.5,21.563,35.186,206.7,0.7259,21.539,24.489,NA,2037.777338877339,2315.160083160083,8.009280665280665,3.706857142857143,0.9124714285714283,9.285714285714262e-4,0.022585714285714292,122,17.03,1.5991608034571694,0.2899834389915692,0.1237301413171631,0.46263048396237255,4.32699195307679,4.789622437039164,0.14271336660751488,0.27240239100391417,1.8391137829692656,0.23375010395010398,0.5315378378378379,0.03329607142857143,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C115m_A.mzML,pos,Smp,MS,8,1,Surface,A,180821_Smp_MS8C115m,2018-08-21T07:00:00Z,MS8C115m_A,2018-08-25T18:06:29Z,2017-07-01,1899-12-31T09:20:00Z,1899-12-31T09:42:00Z,10,15,NA,Yes,25.925,158.124,16.4,26.143,35.074,206.7,0.09,26.139,23.0476,NA,1992.8,2306,8.073,5.063547231270358,1.658801302931596,0.010078175895765472,0.00804885993485342,122,17.03,1.887514366815336,0.2369376879565261,0.04323646722034718,0.0039480167678558045,4.756036008498297,4.759984025266154,0.2004805228035202,0.24919312441257022,1.1859051602183628,0.0541,0.0317,0.04127917454373776,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C115m_B.mzML,pos,Smp,MS,8,1,Surface,B,180821_Smp_MS8C115m,2018-08-21T07:00:00Z,MS8C115m_B,2018-08-24T03:23:11Z,2017-07-01,1899-12-31T09:20:00Z,1899-12-31T09:42:00Z,10,15,NA,No,25.925,158.124,16.4,26.143,35.074,206.7,0.09,26.139,23.0476,NA,1992.8,2306,8.073,5.063547231270358,1.658801302931596,0.010078175895765472,0.00804885993485342,122,17.03,1.887514366815336,0.2369376879565261,0.04323646722034718,0.0039480167678558045,4.756036008498297,4.759984025266154,0.2004805228035202,0.24919312441257022,1.1859051602183628,0.0541,0.0317,0.04127917454373776,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C115m_C.mzML,pos,Smp,MS,8,1,Surface,C,180821_Smp_MS8C115m,2018-08-21T07:00:00Z,MS8C115m_C,2018-08-30T15:58:59Z,2017-07-01,1899-12-31T09:20:00Z,1899-12-31T09:42:00Z,10,15,NA,No,25.925,158.124,16.4,26.143,35.074,206.7,0.09,26.139,23.0476,NA,1992.8,2306,8.073,5.063547231270358,1.658801302931596,0.010078175895765472,0.00804885993485342,122,17.03,1.887514366815336,0.2369376879565261,0.04323646722034718,0.0039480167678558045,4.756036008498297,4.759984025266154,0.2004805228035202,0.24919312441257022,1.1859051602183628,0.0541,0.0317,0.04127917454373776,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1175m_A.mzML,pos,Smp,MS,8,1,Deep,A,180821_Smp_MS8C1175m,2018-08-21T07:00:00Z,MS8C1175m_A,2018-08-30T06:43:25Z,2017-07-01,1899-12-31T10:05:00Z,1899-12-31T10:21:00Z,10,175,NA,Yes,25.925,158.124,175.8,19.577,35.105,209.5,0.1297,19.545,24.9622,NA,2046.804,2306.102857142857,7.9734,2.3114719101123598,0.05403370786516848,0,0.002318352059925092,122,17.03,0.6872426593369654,0.13721167601064496,0.16014728468871056,1.1598986062315189,4.000806589375995,5.160705195607514,0.12081707946762218,0.28072115322590313,2.502330808935178,0.03453257142857141,0.08488799999999996,0.010935207032153603,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1175m_B.mzML,pos,Smp,MS,8,1,Deep,B,180821_Smp_MS8C1175m,2018-08-21T07:00:00Z,MS8C1175m_B,2018-08-29T07:59:45Z,2017-07-01,1899-12-31T10:05:00Z,1899-12-31T10:21:00Z,10,175,NA,No,25.925,158.124,175.8,19.577,35.105,209.5,0.1297,19.545,24.9622,NA,2046.804,2306.102857142857,7.9734,2.3114719101123598,0.05403370786516848,0,0.002318352059925092,122,17.03,0.6872426593369654,0.13721167601064496,0.16014728468871056,1.1598986062315189,4.000806589375995,5.160705195607514,0.12081707946762218,0.28072115322590313,2.502330808935178,0.03453257142857141,0.08488799999999996,0.010935207032153603,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1175m_C.mzML,pos,Smp,MS,8,1,Deep,C,180821_Smp_MS8C1175m,2018-08-21T07:00:00Z,MS8C1175m_C,2018-08-30T08:24:25Z,2017-07-01,1899-12-31T10:05:00Z,1899-12-31T10:23:00Z,10,175,NA,No,25.925,158.124,175.8,19.577,35.105,209.5,0.1297,19.545,24.9622,NA,2046.804,2306.102857142857,7.9734,2.3114719101123598,0.05403370786516848,0,0.002318352059925092,122,17.03,0.6872426593369654,0.13721167601064496,0.16014728468871056,1.1598986062315189,4.000806589375995,5.160705195607514,0.12081707946762218,0.28072115322590313,2.502330808935178,0.03453257142857141,0.08488799999999996,0.010935207032153603,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1DCM_A.mzML,pos,Smp,MS,8,1,DCM,A,180821_Smp_MS8C1DCM,2018-08-21T07:00:00Z,MS8C1DCM_A,2018-08-31T15:33:10Z,2017-07-01,1899-12-31T09:25:00Z,1899-12-31T09:48:00Z,10,122,NA,Yes,25.925,158.124,122.5,21.563,35.186,206.7,0.7259,21.539,24.489,NA,2037.777338877339,2315.160083160083,8.009280665280665,3.706857142857143,0.9124714285714283,9.285714285714262e-4,0.022585714285714292,122,17.03,1.5991608034571694,0.2899834389915692,0.1237301413171631,0.46263048396237255,4.32699195307679,4.789622437039164,0.14271336660751488,0.27240239100391417,1.8391137829692656,0.23375010395010398,0.5315378378378379,0.03329607142857143,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1DCM_B.mzML,pos,Smp,MS,8,1,DCM,B,180821_Smp_MS8C1DCM,2018-08-21T07:00:00Z,MS8C1DCM_B,2018-08-30T11:46:28Z,2017-07-01,1899-12-31T09:25:00Z,1899-12-31T09:48:00Z,10,122,NA,No,25.925,158.124,122.5,21.563,35.186,206.7,0.7259,21.539,24.489,NA,2037.777338877339,2315.160083160083,8.009280665280665,3.706857142857143,0.9124714285714283,9.285714285714262e-4,0.022585714285714292,122,17.03,1.5991608034571694,0.2899834389915692,0.1237301413171631,0.46263048396237255,4.32699195307679,4.789622437039164,0.14271336660751488,0.27240239100391417,1.8391137829692656,0.23375010395010398,0.5315378378378379,0.03329607142857143,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS8C1DCM_C.mzML,pos,Smp,MS,8,1,DCM,C,180821_Smp_MS8C1DCM,2018-08-21T07:00:00Z,MS8C1DCM_C,2018-08-22T19:52:15Z,2017-07-01,1899-12-31T09:25:00Z,1899-12-31T09:47:00Z,10,122,NA,No,25.925,158.124,122.5,21.563,35.186,206.7,0.7259,21.539,24.489,NA,2037.777338877339,2315.160083160083,8.009280665280665,3.706857142857143,0.9124714285714283,9.285714285714262e-4,0.022585714285714292,122,17.03,1.5991608034571694,0.2899834389915692,0.1237301413171631,0.46263048396237255,4.32699195307679,4.789622437039164,0.14271336660751488,0.27240239100391417,1.8391137829692656,0.23375010395010398,0.5315378378378379,0.03329607142857143,8,2017-07-01T01:11:24Z,Anticyclone,Evening,MT
180821_Smp_MS9C215m_A.mzML,neg,Smp,MS,9,2,Surface,A,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_A,2018-08-26T01:41:03Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:47:00Z,10,15,NA,Yes,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C215m_B.mzML,neg,Smp,MS,9,2,Surface,B,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_B,2018-08-31T13:52:09Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:49:00Z,10,15,NA,No,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C215m_C.mzML,neg,Smp,MS,9,2,Surface,C,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_C,2018-08-24T08:26:13Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:47:00Z,10,15,NA,No,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_A.mzML,neg,Smp,MS,9,2,Deep,A,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_A,2018-08-30T16:49:28Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:39:00Z,10,175,NA,Yes,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_B.mzML,neg,Smp,MS,9,2,Deep,B,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_B,2018-08-24T15:10:17Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:38:00Z,10,175,NA,No,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_C.mzML,neg,Smp,MS,9,2,Deep,C,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_C,2018-08-22T20:42:44Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:38:00Z,10,175,NA,No,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_A.mzML,neg,Smp,MS,9,2,DCM,A,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_A,2018-08-30T14:17:58Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:57:00Z,10,110,NA,Yes,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_B.mzML,neg,Smp,MS,9,2,DCM,B,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_B,2018-08-24T05:04:17Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:58:00Z,10,110,NA,No,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_C.mzML,neg,Smp,MS,9,2,DCM,C,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_C,2018-08-30T13:27:29Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:57:00Z,10,110,NA,No,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C215m_A.mzML,pos,Smp,MS,9,2,Surface,A,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_A,2018-08-26T01:41:03Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:47:00Z,10,15,NA,Yes,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C215m_B.mzML,pos,Smp,MS,9,2,Surface,B,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_B,2018-08-31T13:52:09Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:49:00Z,10,15,NA,No,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C215m_C.mzML,pos,Smp,MS,9,2,Surface,C,180821_Smp_MS9C215m,2018-08-21T07:00:00Z,MS9C215m_C,2018-08-24T08:26:13Z,2017-07-01,1899-12-31T14:24:00Z,1899-12-31T14:47:00Z,10,15,NA,No,25.679,158.225,14.5,26.127,35.069,207,0.0705,26.124,23.0487,NA,1996.7,2312,8.071,5.033755102040816,1.6198469387755101,0.013,0.008846938775510203,110,10.37,2.128109371242307,0.2581559883705433,0.04778608312276816,0.0019125221943359538,4.842536160941015,4.844448683135351,0.199889368906269,0.2475047581377093,1.5400789523451244,0.0534,0.0302,0.04517407315152048,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_A.mzML,pos,Smp,MS,9,2,Deep,A,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_A,2018-08-30T16:49:28Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:39:00Z,10,175,NA,Yes,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_B.mzML,pos,Smp,MS,9,2,Deep,B,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_B,2018-08-24T15:10:17Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:38:00Z,10,175,NA,No,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2175m_C.mzML,pos,Smp,MS,9,2,Deep,C,180821_Smp_MS9C2175m,2018-08-21T07:00:00Z,MS9C2175m_C,2018-08-22T20:42:44Z,2017-07-01,1899-12-31T15:15:00Z,1899-12-31T15:38:00Z,10,175,NA,No,25.679,158.225,175.1,18.378,34.956,210.5,0.1079,18.348,25.1533,NA,2049.7,2300,7.958,1.8339794238683127,0.016189300411522625,0,0.001012345679012345,110,10.37,0.6115498489554464,0.11599337559662767,0.26276421236016084,2.7313141384228015,3.665960439815078,6.397274578237879,0.10696269240411689,0.36749206085457625,3.4696893306048566,0.0243,0.0617,0.008423095149021075,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_A.mzML,pos,Smp,MS,9,2,DCM,A,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_A,2018-08-30T14:17:58Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:57:00Z,10,110,NA,Yes,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_B.mzML,pos,Smp,MS,9,2,DCM,B,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_B,2018-08-24T05:04:17Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:58:00Z,10,110,NA,No,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
180821_Smp_MS9C2DCM_C.mzML,pos,Smp,MS,9,2,DCM,C,180821_Smp_MS9C2DCM,2018-08-21T07:00:00Z,MS9C2DCM_C,2018-08-30T13:27:29Z,2017-07-01,1899-12-31T14:31:00Z,1899-12-31T14:57:00Z,10,110,NA,No,25.679,158.225,109.8,21.458,35.1845,208.4,0.8855,21.437,24.51615,NA,2037.429943502825,2314.0338983050847,8.0115197740113,3.556857142857143,0.8185357142857141,1.607142857142854e-4,0.02067857142857143,110,10.37,1.495533741625328,0.2708869686189537,0.08187353958351862,0.14946584391702,4.419047663453436,4.568513507370455,0.15281031029040978,0.24249878854730744,1.8229613496246664,0.262035593220339,0.5078344632768361,0.0470355,9,2017-07-01T06:32:21Z,Anticyclone,Night,MT
190715_Smp_FK180310S77C1-25m_A.mzML,neg,Smp,FK,77,1,Surface,A,190715_Smp_FK180310S77C1-25m,2019-07-15T07:00:00Z,S77C1-25m_A,2019-07-20T03:42:18Z,2018-04-07,1899-12-31T07:02:00Z,1899-12-31T07:50:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S77C1-25m_B.mzML,neg,Smp,FK,77,1,Surface,B,190715_Smp_FK180310S77C1-25m,2019-07-15T07:00:00Z,S77C1-25m_B,2019-07-19T21:35:56Z,2018-04-07,1899-12-31T07:02:00Z,1899-12-31T07:55:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S77C1-25m_C.mzML,neg,Smp,FK,77,1,Surface,C,190715_Smp_FK180310S77C1-25m,2019-07-15T07:00:00Z,S77C1-25m_C,2019-07-19T15:42:23Z,2018-04-07,1899-12-31T07:02:00Z,1899-12-31T07:51:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S77C1-DCM_A.mzML,neg,Smp,FK,77,1,DCM,A,190715_Smp_FK180310S77C1-DCM,2019-07-15T07:00:00Z,S77C1-DCM_A,2019-07-19T04:45:48Z,2018-04-07,1899-12-31T08:17:00Z,1899-12-31T08:59:00Z,10,125,NA,NA,24.512,160.507,124.3,22.579,35.161,211.4,0.6779,22.554,24.1851,NA,NA,NA,NA,4.81131954887218,0.6164924812030075,0.017526315789473685,0.019981203007518798,125,19.87,1.487937322591895,0.2608587385649363,0.05069243412493413,0.04470267920402575,NA,NA,NA,NA,NA,0.28229195727024486,0.41024356055189826,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S77C1-DCM_B.mzML,neg,Smp,FK,77,1,DCM,B,190715_Smp_FK180310S77C1-DCM,2019-07-15T07:00:00Z,S77C1-DCM_B,2019-07-19T05:36:19Z,2018-04-07,1899-12-31T08:17:00Z,1899-12-31T09:03:00Z,10,125,NA,NA,24.512,160.507,124.3,22.579,35.161,211.4,0.6779,22.554,24.1851,NA,NA,NA,NA,4.81131954887218,0.6164924812030075,0.017526315789473685,0.019981203007518798,125,19.87,1.487937322591895,0.2608587385649363,0.05069243412493413,0.04470267920402575,NA,NA,NA,NA,NA,0.28229195727024486,0.41024356055189826,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S77C1-DCM_C.mzML,neg,Smp,FK,77,1,DCM,C,190715_Smp_FK180310S77C1-DCM,2019-07-15T07:00:00Z,S77C1-DCM_C,2019-07-20T06:13:50Z,2018-04-07,1899-12-31T08:17:00Z,1899-12-31T09:01:00Z,10,125,NA,NA,24.512,160.507,124.3,22.579,35.161,211.4,0.6779,22.554,24.1851,NA,NA,NA,NA,4.81131954887218,0.6164924812030075,0.017526315789473685,0.019981203007518798,125,19.87,1.487937322591895,0.2608587385649363,0.05069243412493413,0.04470267920402575,NA,NA,NA,NA,NA,0.28229195727024486,0.41024356055189826,NA,falkor_anticyc,2018-04-07T22:57:24Z,Anticyclone,Evening,FK
190715_Smp_FK180310S80C1-25m_A.mzML,neg,Smp,FK,80,1,Surface,A,190715_Smp_FK180310S80C1-25m,2019-07-15T07:00:00Z,S80C1-25m_A,2019-07-20T04:32:50Z,2018-04-07,1899-12-31T19:20:00Z,1899-12-31T20:12:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-08T11:14:18Z,Anticyclone,Morning,FK
190715_Smp_FK180310S80C1-25m_B.mzML,neg,Smp,FK,80,1,Surface,B,190715_Smp_FK180310S80C1-25m,2019-07-15T07:00:00Z,S80C1-25m_B,2019-07-19T02:14:20Z,2018-04-07,1899-12-31T19:20:00Z,1899-12-31T20:10:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-08T11:14:18Z,Anticyclone,Morning,FK
190715_Smp_FK180310S80C1-25m_C.mzML,neg,Smp,FK,80,1,Surface,C,190715_Smp_FK180310S80C1-25m,2019-07-15T07:00:00Z,S80C1-25m_C,2019-07-19T12:20:20Z,2018-04-07,1899-12-31T19:20:00Z,1899-12-31T20:05:00Z,10,25,NA,NA,24.530555555555555,160.78666666666666,25.155555555555555,22.881666666666668,35.06466666666667,214.48888888888888,0.18213333333333334,22.87666666666667,24.01972222222222,NA,NA,NA,NA,4.41088349514563,1.5950582524271844,0.03203883495145631,0.014038834951456311,120,20.804444444444446,2.14149838689397,0.31709176005198847,0.03562959101611909,0.010946300470867122,NA,NA,NA,NA,NA,0.08671411840412518,0.0859951921072081,NA,falkor_anticyc,2018-04-08T11:14:18Z,Anticyclone,Morning,FK
