"feat_id","mean_mz","sd_ppm","mean_rt","sd_rt","mean_pw","sd_pw","log_mean_height","log_sd_height","sn","f","scale","lmin","feat_npeaks","n_found","samps_found","stans_found","blank_found","med_SNR","med_cor","med_missed_scans","t_pval","smp_to_blk","shape_cor","area_cor","feat_class"
"FT087",126.06627613347,3.29567962720362e-07,262.734085083008,20.519038617597,92.4952911749119,2.5913091952802,6.92934108847174,7.40700560827263,2.88578648339906,35.75,11,268.75,4,4,0,0.4,FALSE,5.41456214448593,0.496121777006377,7,0.636891999188993,-0.140785021300128,0.272547985213722,0.999978316685308,"Stans only"
"FT088",126.066301866133,3.00138289147262e-07,140.620071411133,13.0229728518555,54.0045789392983,5.84172790683508,5.32138244412307,4.98403559874748,0.0752574989159953,35.75,26.5,122.5,4,4,0,0.4,FALSE,4.37684522189336,0.526878484695749,-1,0.839611556978006,-0.209222895202878,0.336650459216447,0.804249270166633,"Bad"
"FT089",126.066391649695,4.08243795894016e-07,1293.76940917969,6.500527363188,26.4586092320884,6.79864502848415,5.52348241810746,5.42227976628017,0.72536375301856,33.3333333333333,11,1405.66666666667,3,3,0,0.3,FALSE,0.75931055539725,0,22,0.34228116598353,0.607134697101232,0,0.664844515559308,"Bad"
"FT090",127.072750257953,3.42215285832225e-07,320.228637695312,7.23466155362528,110.784249282465,3.91784592339509,7.04107037580456,7.48339333472141,3.74056245052733,24.75,11,129,4,4,0,0.4,FALSE,11.0837480957068,0.803421778601137,57,0.823115050043077,-0.246097480340478,0.568646121172479,0.999965201339184,"Stans only"
"FT091",127.072845266565,6.74962182424086e-07,549.164916992188,14.6956905210943,45.1294250488281,7.11716951280507,5.11305753878341,5.26279455895204,1.02073338274936,23.8,13.8,389.2,5,34,0.875,0.8,FALSE,0,0,45.5,1,-0.135559839906444,0,0,"Bad"
"FT092",127.072873828382,4.0066881326885e-07,473.951751708984,10.4141357924587,39.0041557312012,4.13923377578568,4.52660299269896,4.54654621080609,0.722439111582725,27,16.3333333333333,322.333333333333,3,4,0,0.4,FALSE,1.86591663838188,0.178382366207416,25,0.989224302790117,-0.0342882116666426,0,0,"Bad"
"FT093",128.953570255144,3.93356235481135e-07,1266.94897460938,11.2768866109717,46.3682044964334,22.8786346255521,8.53223170553183,8.13459819792687,4.16712715673529,26.4146341463415,14.3170731707317,430.731707317073,41,36,1,0.5,TRUE,4.10082108198111,0.303950395825263,7.5,0.0600713980561594,-0.131004194197385,0.988139889777013,0.999896769643754,"Bad"
"FT094",128.953581298371,3.40422321474884e-07,1213.19128417969,19.049660431627,93.8561483810764,30.0244651613741,8.39176896524456,8.15668634644738,3.81181573008035,25.0285714285714,20.8857142857143,340.771428571429,35,31,1,0.1,TRUE,11.9527487144045,-0.180494385216961,29,0.441390391616017,-0.0273504188456869,0.995320361878695,0.999945475303374,"Bad"
"FT095",128.953649360999,3.31888324892736e-07,160.319709777832,14.785695194263,34.9542805807931,7.20981928915768,6.60893940532537,6.73780362881932,4.21294792097955,8.02941176470588,12.1764705882353,169.735294117647,34,19,0.458333333333333,0.4,FALSE,3.07097902094748,0.305799673054344,-4.5,0.0761802641509156,1.42503875295175,0.0804096355916962,0.999208845055302,"Bad"
"FT096",128.953605544168,4.38431425851752e-07,13.6161694526672,6.35072356191664,61.3428279871032,28.6187846159702,8.03422630526717,8.01348969822167,5.83433933642727,7.5,14.3,6.8,20,19,0.458333333333333,0.4,FALSE,7.08061929820683,-0.0381960052100675,4,0.65476719575856,1.96442518802871,0.995246165171822,0.999928782751986,"Bad"
"FT097",128.953682742084,3.83619623324042e-07,337.298233032227,16.9658826166804,37.7361683395674,12.9157004199702,6.63615971373018,7.13123846039376,3.69528859618215,7.76666666666667,14.5333333333333,348.2,30,18,0.458333333333333,0.3,FALSE,2.965966649174,0.316185990368548,-1,0.0246023778540292,1.51856472712045,0,0.987533089598049,"Bad"
"FT098",128.953671050392,4.10583414646578e-07,1142.59643554688,12.608583042222,54.9486185709635,14.394415379557,6.11430081497704,6.50434586607451,1.59009734176261,24.2608695652174,11.3478260869565,278.565217391304,23,16,0.333333333333333,0.4,TRUE,7.65342357978596,-0.194757274267119,0,0.923760971638065,0.52631254068733,0,0.853066798969644,"Bad"
"FT099",128.953661955333,3.42589162087962e-07,227.364837646484,7.2734295794112,31.3030134991902,5.77430398187937,6.48513593061702,6.6978534972211,4.28640422528773,8.11764705882353,12.1764705882353,231.705882352941,17,17,0.458333333333333,0.2,FALSE,2.80445736939427,0.332641648058325,1,0.162095080746987,1.395748339221,0,0.998346613253306,"Bad"
"FT100",128.953676736136,3.58462825170324e-07,259.636856079102,8.74748422548714,37.8345504388577,8.6276622349549,6.4034904493241,6.66229393122945,3.97722140592815,7.875,15.375,270.9375,16,16,0.416666666666667,0.3,FALSE,3.52339617947824,0.462949680695969,1,0.13302819789236,1.45492714990713,0,0.999028342959897,"Bad"
"FT101",128.953644674244,3.36406615803188e-07,111.519859313965,11.9096647099792,32.2396724007346,8.79445392852458,6.74267210937296,6.92409014015366,3.34932680990165,7,12.1764705882353,102.176470588235,17,14,0.25,0.4,FALSE,4.35643651776247,0.605348684773215,-0.5,0.116131564111678,1.55926777084731,0,0.999733730882112,"Bad"
"FT102",128.953686013274,3.6827674348517e-07,408.492492675781,16.9576246252456,58.3433682056184,14.7239728925212,6.54259434341762,6.85474533703421,4.25314289282447,8,19.1904761904762,417.238095238095,21,15,0.458333333333333,0,FALSE,5.21524120411149,0.392720951438234,4,0.514187600214117,1.88048919861752,0,0.9915186240419,"Bad"
"FT103",128.953670288154,3.7533279700848e-07,465.070510864258,6.45560090868791,28.7048088522518,4.64282319656049,6.09045295262696,6.55757427557646,3.51837809029885,8.08333333333333,11.5,490.25,12,19,0.375,0.6,FALSE,2.03865869384492,0.210312107700333,14,0.31423055428109,1.4216847157124,0,0.754716824776489,"Bad"
"FT104",128.953654062664,4.58032603816945e-07,890.562194824219,13.567254050324,49.7759841918945,7.23776658016715,6.55258744635394,6.94736212742911,1.17812119234652,26.2,19.6,163.6,10,11,0.333333333333333,0.1,FALSE,3.2894413935925,0.134848423550693,9,0.854397633017371,1.6985458903792,0,0.938542181102592,"Bad"
"FT105",128.953627196199,4.59813311693728e-07,844.786895751953,14.1850856578295,47.5994613647461,9.80348152359244,6.49075262106654,6.81565995038406,1.20601485939194,27.25,21.6666666666667,124.083333333333,12,13,0.375,0.2,FALSE,2.64648162467687,0.0388706516379282,23,0.925372220361,1.64740072216823,0,0.998312288304566,"Bad"
"FT106",128.953643394594,4.68082398278251e-07,1026.48211669922,14.998713826778,39.708042051734,8.0857099235,6.23009373274784,6.74809158105903,1.22377479034961,25,17.5,301.666666666667,12,12,0.333333333333333,0.2,FALSE,3.2817850443402,0.0366356758104591,5,0.305773870479203,1.001520513174,0,0.997161923618565,"Bad"
"FT107",128.953721644113,4.6124951710261e-07,964.513916015625,11.5376540469378,40.8433029174805,8.39995396802031,5.8432032786319,6.25125992395184,1.26859754104233,26.1666666666667,21,253.166666666667,6,7,0.166666666666667,0.1,FALSE,2.81818259137489,0,8.5,0.808115482552439,0.809907584835265,0,0,"Bad"
"FT108",128.953612731771,4.83466211341718e-07,1065.74279785156,9.51243793492538,31.3494434845753,5.30562215823869,5.76090208814977,6.2091536494852,1.25077610688368,28,15.4,303.4,5,7,0.166666666666667,0.2,FALSE,2.8626864217029,0.0012757548739644,3,0.348881649231749,0.632726628344162,0,0.547532470597995,"Bad"
"FT109",128.953637642486,4.34570601594093e-07,927.170837402344,9.18534441127678,31.6179348084985,2.08013328240834,6.0747833748531,6.5611006217634,1.9071560798656,26.2,13.8,234.2,5,5,0.125,0.1,FALSE,2.42867570540984,0.00516347914712959,8,0.123910797652492,1.27347252832854,0,0,"Bad"
"FT110",132.076750516672,4.31525751807598e-07,569.588409423828,9.58902181329292,80.0656879704173,3.31594926970787,6.96654354308038,7.39288908306051,3.83776918964132,16.25,11,129,4,4,0,0.4,FALSE,13.54592101769,0.891753029879784,29,0.965741106472468,0.54663179210041,0.844822739793772,0.999963346738002,"Stans only"
"FT111",132.102016686852,3.88383897814463e-07,476.716705322266,8.36798648342819,87.2649443027582,9.99395331753393,7.49153257659513,7.39778352489254,2.10599534688662,17.9473684210526,11,492.842105263158,38,38,1,0.8,FALSE,18.117404964318,0.858742652977316,24,0.349575609062296,1.19314611866223,0.998793242824633,0.99992343874712,"Good"
"FT112",132.10204843668,3.76157085865407e-07,307.236968994141,12.0998238465246,90.4142257928973,15.3926006488254,6.71253300574593,6.3609172842569,1.32261629010354,17.5277777777778,12.4444444444444,297.972222222222,36,36,1,0.6,FALSE,20.4477051167805,0.87505775209887,13,0.0679507498298426,0.795848870079397,0.988314377667446,0.998543642761362,"Good"
"FT113",132.102048417886,3.59977036125992e-07,23.187237739563,12.9065831623588,43.4612053371515,19.9495434510087,6.75116061977301,7.18492133352389,-Inf,17.1388888888889,20,6.52777777777778,36,35,0.958333333333333,0.6,FALSE,3.61725293413643,0.179657321512952,4,0.485294407092972,0.556048376817123,0.233290846160883,0.99901431152533,"Bad"
"FT114",132.10205149822,3.48870312311283e-07,123.698539733887,4.26344021913435,36.9651747948921,5.43372471186709,5.70125528703977,5.10579397171597,-Inf,16.9230769230769,14.1538461538462,117.307692307692,26,26,0.708333333333333,0.6,FALSE,5.89564936652758,0.665432609411537,1,0.813194294112765,0.129335463066247,0.618535911996624,0.987436987745455,"Bad"
"FT115",132.101983946371,3.42157426492772e-07,359.816192626953,5.25475946849952,43.6654063899343,5.95214943177912,6.0729755951116,6.15565815144686,0.521399878119634,30.8333333333333,12.3333333333333,422.5,6,6,0,0.6,FALSE,6.10846446255728,0.341190045097249,1,0.221003890378518,0.189748464567867,0.800257722627259,0.998758178062737,"Bad"
"FT116",132.102002443955,3.37590327933112e-07,195.534927368164,6.99349032688088,34.9221530288205,3.36203298701309,5.54676540392074,4.99942483403202,0.799313336224013,9.66666666666667,15.6666666666667,193,3,3,0.125,0,FALSE,2.72610072459274,0.418536088296113,0,0.465771212100628,0.0841613374783763,0.187415899973543,0.915186279273302,"Bad"
"FT117",132.102046647488,3.60724802269986e-07,623.338287353516,10.7828305838253,38.3609008789062,2.90877177761554,5.5181943792666,5.56396196415759,0.94604730134524,36,18,687,2,2,0,0.2,FALSE,2.87065588047532,0.158781293094084,0,0.912795209456285,0.100628811206205,0.14338914833703,0.818048741917325,"Bad"
"FT118",133.027835789778,3.69283456690043e-07,788.440002441406,3.80094307978723,75.6951441120427,15.6584945603297,7.20053771386695,6.66699891223537,4.24760650413638,14.8857142857143,11.3428571428571,129,35,35,1,0.4,TRUE,14.4631665821426,0.867199132345312,39,0.8467443111425,0.188418419251564,0,-0.12010334108503,"Good"
"FT119",135.047472785621,3.79859512857082e-07,493.783203125,5.47357439034375,86.3637085463742,9.86480265210624,7.79917059530582,7.61473736352028,3.83661688736255,11.8333333333333,11,129,36,38,1,0.8,FALSE,17.9638043579596,0.872450733509643,33,0.116096687565484,1.35710693820111,0.99933817683074,0.99994665053754,"Good"
"FT120",136.061758041466,3.94585027878776e-07,227.54899597168,4.65943335000635,90.2991783328173,7.19107771900444,7.19126007392962,7.5156017438675,3.02610841289479,20.125,11,209.5,8,8,0,0.8,FALSE,19.7498649149443,0.848144356307504,15,0.0327703976520011,0.94168198468263,0.989478771905737,0.99997324487939,"Stans only"
"FT121",136.061792717297,2.85379420909632e-07,180.621688842773,14.0980723443118,42.0787887573242,1.75194948744253,6.37595000928174,6.80354179050846,2.32242352067163,19.1666666666667,11.3333333333333,179.333333333333,6,6,0,0.6,FALSE,7.74013773291002,0.600832193742994,4,0.192495327436618,0.698454357829483,0,0.999915901106473,"Bad"
"FT122",136.061789472178,2.73963643715959e-07,142.606544494629,8.50138689008597,36.539159356094,1.69570556428304,5.67041986744146,6.06075304871892,1.66465718261792,19.1666666666667,11,132.833333333333,6,6,0,0.6,FALSE,4.30283163934183,0.661751944736083,6,0.0224150657807028,0.326315809713879,0,0.999078676045823,"Bad"
"FT125",136.061865535835,2.88829082692113e-07,406.260162353516,11.6828237635116,42.5977511522247,3.29777998607511,4.76934110144613,4.97674528113116,0.877636252551653,15.75,14.5,441.75,4,4,0,0.4,FALSE,2.08229747393395,0.261621926173662,27,0.608795338656524,0.335733071134107,0,0,"Bad"
"FT126",136.061843914387,2.85942854378805e-07,596.713317871094,8.07307745557424,35.1573181152344,2.98295480673969,4.56934099123393,4.66919234023372,1.22818301656452,23,12,550.5,2,2,0,0.2,FALSE,0.63695405774262,0,32,0.859774941631038,0.356037977602675,0,0,"Bad"
"FT127",136.06191216656,3.16692449352582e-07,1175.00970458984,7.45914892591839,29.3106689453125,0.185420041151808,4.43167604085483,4.4272319908796,0.690105620855803,23,11,1217.5,2,2,0,0.2,FALSE,0.775342389895166,0,24,0.900369968243329,0.468251755118482,0,0,"Bad"
"FT128",136.06188886937,2.93916715259225e-07,648.813537597656,9.69389677699904,27.0858880905878,3.82266718309027,4.61586190703817,4.68020685202585,1.07416629756538,21.5,15.5,608,4,3,0.0416666666666666,0.2,FALSE,0.926948910294534,0.082853948812413,19,0.158709982571353,0.344364017078763,0,0,"Bad"
"FT129",136.061881236163,3.59805990401145e-07,347.515075683594,12.2449281263317,40.3584136962891,7.8098477468987,5.30862801067907,5.73034839083951,1.17899061725824,18.8888888888889,17.6666666666667,385.888888888889,9,8,0,0.8,FALSE,1.35891523098982,0.283514669402404,29.5,0.000439043963013356,-0.0659025991360318,0,0,"Bad"
"FT130",136.06194190795,2.62470609251608e-07,957.688171386719,15.0586476455316,51.1161411830357,4.92841281654058,4.48433957362804,4.45678333051786,0.861443741455844,22,23,946.333333333333,3,2,0,0.2,FALSE,1.94596603822867,0.136632171043135,37,0.799840717322908,0.242409697620385,0,0,"Bad"
"FT131",136.061941348085,2.48410147785526e-07,1052.20391845703,12.3595742923862,42.1212158203125,1.73639194727382,4.43989498319292,4.41074737779092,0.752574989159953,23,22,1062,2,2,0,0.2,FALSE,1.62224712788189,0.0896276836997267,29,0.882180560777438,0.332660759596839,0,0,"Bad"
"FT132",136.061887380648,2.5743660101162e-07,773.631591796875,9.83294386433522,37.6345970517113,1.88666423310895,4.66148554886618,4.52335692718888,0.883759337999381,24,12.3333333333333,761.333333333333,3,2,0,0.2,FALSE,2.23497170633664,0.156525627071287,24,0.216036513169325,0.672074999017191,0,0,"Bad"
"FT133",137.045830550204,3.36716662204581e-07,362.959182739258,4.38793302844149,79.5887815035307,1.07931879715189,6.23231152995425,6.54388321852296,2.89491324780657,11.75,11,258,4,6,0,0.6,FALSE,11.5265938250764,0.939506824095279,27,0.237948812423548,1.89167508544385,0,0.999105939041632,"Stans only"
"FT134",137.045764671789,4.02388251026846e-07,291.892883300781,5.92755970416512,68.8013651778058,4.36220932787941,6.73727713212277,7.09377968056354,3.45826343233187,11.75,12,163,4,4,0,0.4,FALSE,17.5885776074722,0.933336210734448,16,0.575110570157286,1.30525389562489,0.916343285913646,0.999903136500248,"Stans only"
"FT136",138.055034516929,3.84933571913553e-07,380.505584716797,2.47083255928288,96.1161929171113,10.2110067670604,7.0518345406239,6.87293942147832,2.5642075018233,9.05714285714286,11,244.571428571429,35,35,0.958333333333333,0.5,TRUE,20.4938859015587,0.904409179231543,28,0.00814447492570348,1.33066656642511,0.996617316425615,0.999904212675137,"Good"
"FT137",138.055092866095,6.1325820717981e-07,261.833392780273,5.28945422747593,70.0553933379139,8.61988658929445,7.26919284347416,7.47709563185294,2.55744026599284,8.08333333333333,12.3333333333333,156.791666666667,24,23,0.583333333333333,0.3,FALSE,14.4323349556683,0.340220368123157,20.5,0.150823476805718,0.991041396105605,0.985868032700913,0.999546948970883,"Good"
"FT138",138.055168135511,6.14453279337584e-07,490.202819824219,18.2194472257315,33.1227496624066,8.04213186720178,5.53489046746505,5.66756592598378,1.08865765191219,9.75,12.8571428571429,386.892857142857,28,23,0.666666666666667,0.3,FALSE,3.45985697663258,0.287614977213868,0.5,0.0131772783111217,0.371050636416183,0,0.281171514224357,"Bad"
"FT139",138.055871950166,4.00263498752364e-07,230.065406041992,1.4767507592385,41.288318326647,11.551519744859,7.50392665117316,7.11675159512248,2.93885934515686,7.05882352941176,11.1176470588235,124.147058823529,34,38,1,0.7,TRUE,15.5454411914405,0.870227360143867,14,0.45078511130071,-0.126950520677229,0.997836585728466,0.999402845492162,"Good"
"FT140",139.050170032414,3.27382300858026e-07,421.990661621094,9.73985235566774,100.064367526915,1.35432969381064,6.84703036563016,7.32663840510875,3.35797947782505,19.75,11,157.25,4,4,0,0.4,FALSE,14.1141814728386,0.872148929482507,17,0.249551905054814,-0.213718823347603,0.726735867491355,0.999949421910138,"Bad"
"FT141",143.081406182308,3.52381361789826e-07,478.533981323242,13.3599567189121,115.510307498095,7.62390299067613,7.56146771977072,8.0321550605724,4.27707313125816,29,11,185.25,4,4,0,0.4,FALSE,13.8550441642135,0.739233855386073,51,0.72503309978248,0.111372926161241,0.960311345959139,0.999996366399721,"Stans only"
"FT142",143.081515855305,3.40459091223956e-07,576.96728515625,6.39346020154664,26.8661193847656,0.223135946033525,5.47094313289632,6.18086619578626,1.72589321776215,28,11,299,2,2,0,0.2,FALSE,2.17301754886873,0,15,0.451579211917071,0.306534450389907,0,0,"Bad"
"FT143",143.081511904378,2.96571507171885e-07,622.876007080078,6.87468528165856,24.4136047363281,0.428495533786451,5.28468809293311,5.866196015084,2.15892724466573,31,11,366,2,2,0,0.2,FALSE,2.10329946469176,0.195699516292094,8,0.30902040826081,0.207449827851273,0,0,"Bad"
"FT144",143.08156556366,3.4659294310465e-07,396.26823425293,4.03571545260823,38.9926452636719,2.64036582742328,5.84432914815455,5.72693088965875,1.39967027472679,37,11,165.5,2,2,0,0.2,FALSE,12.651127680654,0.783327770968557,1,0.0277764080228921,1.05079646068743,0.804325320355604,0.996284434596082,"Bad"
"FT145",143.081531273269,2.93761380586437e-07,678.151062011719,10.7758705483821,40.9226379394531,2.00436116543923,4.78559579704794,5.15908831797262,1.25121355999222,31,20,421,2,2,0,0.2,FALSE,2.48276737866224,0.130916455294117,15,0.449857205720552,0.214977680559386,0,0,"Bad"
"FT146",144.084786299448,3.31983036050327e-07,478.533981323242,10.9643325570974,80.6954744779147,4.75643051264727,6.39966383328996,6.85604317844734,3.26126042546009,20.5,11,129,4,6,0,0.6,FALSE,6.43179208607464,0.66821055074661,49,0.672251266153428,0.151436866563025,0,0.99916260260119,"Stans only"
"FT147",144.101900103474,3.60643080128585e-07,303.451629638672,2.84996990967623,105.919485324767,2.85604123762231,6.58325638602394,6.53083257673863,3.05133867782557,10,11,269.5,4,4,0,0.4,FALSE,22.4109630240436,0.845126571420179,14,0.034013594879482,1.30015812032205,0.984558413946429,0.999860725007198,"Good"
"FT148",144.101924484547,2.97456515641005e-07,209.212738037109,10.8076577039392,33.7049560546875,3.00467440525681,4.71389657832055,4.77896397433374,1.24700589048217,10,12,171.5,4,4,0,0.4,FALSE,2.58069645525232,0.00304120348050795,3,0.907547499741808,0.0571961933592447,0,0.542644814239591,"Bad"
"FT149",144.101908323926,3.36174035445381e-07,428.567947387695,7.89249675111318,27.7325152885623,1.38068057883814,5.15987059973758,5.08109570743751,1.12763625255165,10,11.5,446,4,4,0,0.4,FALSE,4.64928181990821,-0.196881278402585,3,0.779622135243276,0.582598373067904,0,0.771096111576772,"Bad"
"FT150",144.101945675785,3.5074507992555e-07,497.947387695312,13.5494498368308,57.831333067359,3.45031576099014,5.91210123262777,5.81538832665896,2.3626074302203,11.6666666666667,15,518.666666666667,3,3,0,0.3,FALSE,11.766459020644,0.185802896430871,5,0.381618990554223,1.22311636822922,0.811911164205459,0.98611523965984,"Bad"
"FT151",144.101893928851,3.98259510888853e-07,461.870346069336,4.95343971337002,28.5140991210938,1.06958402952062,6.30444463796526,6.18715318306165,1.84957184369724,12,11,469,2,2,0,0.2,FALSE,12.0641723299685,0.954329926210301,2,0.378066128169153,2.12905641009167,0.970889304381255,0.99928635754928,"Meh"
"FT152",144.92752214503,3.7212396591753e-07,1222.92065429688,25.0463781904857,82.000772515244,12.1601607202197,6.75899995045277,6.66818971102686,3.4697549353956,22.9090909090909,16.2727272727273,171,11,11,0.416666666666667,0,TRUE,13.7877806889351,-0.359486287922082,20,0.839369144849501,0.274167873934576,0,0.954264398328172,"Meh"
"FT153",144.92752370116,4.06024201428681e-07,1278.66064453125,8.42969258063697,25.6078565224096,7.17509203668613,6.85290039110615,6.87473353775087,3.53686997150534,22.9090909090909,12.0909090909091,286.545454545455,11,14,0.416666666666667,0.3,TRUE,3.54330293472854,0.293020182492452,2.5,0.178926637099301,-0.9822578352016,0,0.943710382959494,"Bad"
"FT154",144.982123247724,3.6454932284898e-07,177.776763916016,3.37890545491667,52.7520480272247,3.11299191759626,6.8630459207164,6.91036070924384,1.3027050000089,27.5714285714286,11.2857142857143,174.714285714286,7,7,0.0416666666666666,0.6,FALSE,9.23754379351694,0.837976744203554,0,0.179167236154956,0.142010665155487,0.927957018741894,0.999885801947619,"Stans only"
"FT155",144.982157472068,3.95661107132335e-07,424.743530273438,14.9889700993433,108.085103104754,12.5704621410665,6.53016122820703,6.06914943846697,-Inf,27.5714285714286,35.5714285714286,471.571428571429,7,7,0.0416666666666666,0.6,FALSE,15.6356209080302,0.826670890053144,0,0.698895720122107,0.0337650731584744,0.950622825112053,0.999481260810926,"Bad"
"FT156",144.982159440624,3.66525138426031e-07,586.457885742188,24.2751768527979,100.969180223418,8.64085655056228,6.40332324003803,5.95643322244833,-Inf,27.5714285714286,34.4285714285714,621.428571428571,7,7,0.0416666666666666,0.6,FALSE,13.4483493265458,-0.0786384315338152,5,0.359920707932329,0.138144010280907,0.806936072751859,0.999347440859092,"Bad"
"FT157",146.117491712542,4.1392988121342e-07,497.868423461914,9.55766018474465,82.9857088414634,7.82574854061226,7.02110110128616,7.39342988651499,3.43032951522014,18.8333333333333,11,166.166666666667,6,6,0,0.6,FALSE,19.1693665453839,0.910194303575075,20,0.197811843718838,0.939951777297803,0.983126075180599,0.9999770418516,"Stans only"
"FT158",146.117532892994,3.68843126575056e-07,407.546417236328,23.2863473511127,109.051054791706,7.2464660256263,6.63727622807369,7.05228341231395,3.57156791186801,22.75,11,129,4,4,0,0.4,FALSE,15.2201412285232,0.785743282211673,32,0.432055534487213,1.72729007885019,0.76746205866983,0.999926547566436,"Bad"
"FT159",146.117545594117,3.98930087990851e-07,580.678985595703,13.0613687437653,36.999416953639,3.24643252604397,5.08870916078877,5.61017919552956,1.57177523022747,19,12,284.75,4,7,0.125,0.4,FALSE,0,0,35,0.96529933514853,0.802858080228898,0,0,"Bad"
"FT160",146.980299283288,3.66175864479204e-07,178.078094482422,4.0081674276748,56.4255724651058,1.08250385409025,6.51558736250307,6.56387838963895,1.36744630245036,33.5,11.5,177,4,4,0,0.4,FALSE,8.60692361317257,0.782382258075613,1,0.170225259759074,0.128600572100746,0.85932447603103,0.99981596910694,"Bad"
"FT161",146.980335886765,3.47677706072679e-07,566.190582275391,12.1916719243908,56.9391516708746,6.19694514579883,5.92963108322675,5.62891008703583,-Inf,33.5,23,627,4,4,0,0.4,FALSE,9.42153148064183,-0.35682000770432,12,0.926523799532114,0.394466622700417,0.521992796105821,0.997394973146704,"Bad"
"FT162",146.980312251902,3.68488325367426e-07,428.804046630859,12.3901508065581,107.425945002858,12.1577941553678,6.18188782743828,5.71599885836154,0.150514997831991,33.5,34.5,486.25,4,4,0,0.4,FALSE,15.6982132182519,0.770857364413096,4,0.879608769915748,-0.00502628700276285,0.873876574627274,0.996685574317788,"Bad"
"FT163",147.076445403751,3.60910402064428e-07,598.010101318359,8.6524951233525,60.7483200073242,2.27715927596453,6.76305034305647,6.68348582590119,3.26246756735805,19.5,11,129,4,5,0.0833333333333334,0.3,FALSE,17.2122602774538,0.938666730423064,10,0.000131018793905353,0.748883024379802,0.986100389120551,0.99959946457635,"Good"
"FT165",150.07736141482,2.6635212615339e-07,177.746856689453,11.3578929197814,78.9009829265315,3.27156038938191,7.06174077350616,7.55010971125254,3.69768329231906,11.75,11,129,4,4,0,0.4,FALSE,2.9124138535469,0.403388281052626,54,0.761180692974277,-0.065482168247246,0,0.999997645362765,"Stans only"
"FT166",150.077495963551,3.78143692061461e-07,259.066131591797,7.64998204182005,24.1727013221154,1.74226447246356,5.10676074346109,5.55336913338554,1.76989940179756,11.5,11,251,4,6,0.125,0.3,FALSE,0,0,21,0.438327518266467,-0.239932237705752,0,0.933463435286378,"Bad"
"FT167",150.077428643498,3.7500985026947e-07,401.529754638672,9.37150665903249,38.732672555106,5.48259158918155,4.81798214776455,5.29977097008388,1.04093938099549,11.5,18.5,415.75,4,3,0,0.3,FALSE,0.674890388982305,0.0662056040737332,34,0.0694925533673836,-0.351967998064078,0,0,"Bad"
"FT168",150.07742406623,2.84120577059277e-07,298.835632324219,3.33870073272678,25.8809967041016,0.786223419377524,5.07686635404232,5.03273373031103,0.840620618687794,13.5,11,303,2,2,0,0.2,FALSE,4.0550796786834,0.853697741474377,4,0.464239479749874,1.11793434696096,0,0.820187606987499,"Bad"
"FT171",152.056751951599,3.12979117214743e-07,404.133697509766,8.98432723047598,84.8453897615758,7.63027149267138,7.18966418787209,7.00130138245529,3.19991363461221,9.56,11,198.32,25,25,0.833333333333333,0.1,FALSE,16.1784888348401,0.842301005855403,30,0.00877157468293782,1.81856278994391,0.997280354302494,0.999772563090215,"Good"
"FT172",152.056727062383,3.04604222850786e-07,343.945404052734,4.62192618447703,42.5383278451315,6.11130308348641,5.30755539069232,5.2992724376041,1.16963635774665,8.35294117647059,11.5882352941176,169.176470588235,17,17,0.583333333333333,0.1,FALSE,4.75563705862371,0.775276132793816,6,0.824706587621021,0.589388238583029,0,0.765932959856,"Meh"
"FT173",152.056799289236,4.13299880628885e-07,50.8262424468994,16.0749330018922,44.7110837727058,6.67121402167514,5.33855722268846,6.02927783917887,1.2259165049114,5.875,17.5,34.875,8,8,0.25,0,FALSE,2.49054228184151,0.0160495329976919,13,0.0661859270654485,0.610688515656065,0,0.993609866715287,"Bad"
"FT174",152.056766191251,2.87558229376839e-07,172.725189208984,6.44210136027007,54.5449044363839,3.91805723004816,4.71387533346274,4.6798762185631,1.02422750325201,6.25,18.5,162.25,4,3,0.125,0,FALSE,3.72739719152467,0.596813137982571,11.5,0.134304471933414,0.278299706111617,0,0.964284262641785,"Bad"
"FT175",152.056766812045,2.77987364551121e-07,278.961456298828,8.75926035212087,32.6773834228516,1.95489102749097,4.46543674572845,4.30056569458025,0.826606256887672,6,13,286.5,2,2,0.0833333333333334,0,FALSE,2.01700868373529,0.098653545791706,11,0.260708532317835,0.101213608340928,0,0,"Bad"
"FT176",152.056775308856,2.74641562448759e-07,121.068675994873,8.0578009569398,26.5198822021484,0.327431307212457,4.48857450602622,4.69152684040636,1.06676945418511,6,12,120,2,2,0.0833333333333334,0,FALSE,1.91731479728986,0,12,0.284677720244111,0.0717558096896674,0,0.992664977747547,"Bad"
"FT177",152.056853406366,4.29911691696402e-07,489.793090820312,15.6049287635259,35.2652543385824,7.54379632211046,5.34614174690312,5.63848410457539,1.07332562671465,11.0645161290323,11.5806451612903,307.612903225806,31,24,0.791666666666667,0.1,FALSE,3.84647599588987,0.476964891619596,0,0.0104367704104598,0.995348088635554,0,0.975996359766642,"Meh"
"FT178",155.081486930569,3.87541035983194e-07,439.101898193359,7.52069613744532,83.9696900902725,5.81743537733247,6.97757442533278,6.7049207634888,3.0171241383213,9,11,129,17,17,0.416666666666667,0.6,FALSE,20.4238771820615,0.843587443508808,13,0.194619586658746,1.36226231246143,0.997056881955911,0.999753382043483,"Good"
