"feature","mean_mz","sd_ppm","mean_rt","sd_rt","mean_pw","sd_pw","log_mean_area","log_sd_area","sn","f","scale","lmin","feat_npeaks","n_found","samps_found","stans_found","pooled_cv","pooled_cv_rob"
"FT0347",119.083544569045,0.32256078838747,346.229904174805,5.06741669436641,78.4540069580078,1.03783826377856,7.03952941416359,0.516080160169147,2.7313606142939,46.8333333333333,11.6666666666667,129,1,0.146341463414634,0.25,0,0.451928745193371,0.477501495701684
"FT0348",119.089839225031,0.36403546763116,346.651718139648,9.98190821882608,98.6318237588605,7.61837271289013,8.22625424499042,0.512035486612547,2.88122793429083,76.5789473684211,11.2631578947368,288.789473684211,1,0.926829268292683,1,0.8,0.422428965931743,0.46088555146937
"FT0349",119.089805427948,0.43303431892231,479.700836181641,24.0255407330771,40.2311320600986,10.6965687403466,6.27770196458324,0.166257256081819,0.950660690394401,70.9148936170213,16.2765957446809,475.042553191489,1.48780487804878,0.658536585365854,0.833333333333333,0.4,0.244287880722108,0.214683042160048
"FT0350",119.08980876248,0.362886808166701,428.400604248047,8.21022843663311,37.7400510706936,8.04210018217011,6.4262031671393,0.168881594897076,1.24942439065421,74.5263157894737,11.6315789473684,378.894736842105,1,0.463414634146341,0.416666666666667,0.7,0.178016326035388,0.19362201090407
"FT0351",119.089727191339,0.425580943678181,131.933990478516,7.90810086782679,45.9825256910252,10.6566135707469,6.16357564887951,0.150186596325213,0.448041403045941,67.5625,22,119.3125,1,0.390243902439024,0.541666666666667,0,0.449037207360102,0.392246759642884
"FT0352",119.089821372167,0.543924428723297,24.0723476409912,9.06745936691286,29.9067830821384,5.07717634833096,5.94651384894605,0.143313861295678,0.440323870059136,63.7692307692308,14.2307692307692,9.84615384615385,1,0.317073170731707,0.416666666666667,0,0.347916354539382,0.353652163123235
"FT0353",119.089736187287,0.388713558394944,66.953784,20.0944034063875,69.0445198068871,9.01188962546014,6.19736646066736,0.185725336985965,0.502109002041322,90,25.8,42,1.02439024390244,0.0975609756097561,0.125,0,0.309160158863415,0.339971437626922
"FT0354",119.089720881093,0.449039282983225,255.656005859375,11.4107518172008,36.938507293364,2.14505065665535,6.02097806065044,0.124074779720491,0.537203211917602,72.1428571428571,12.7142857142857,259.428571428571,1.02439024390244,0.146341463414634,0.208333333333333,0,0.292941907803207,0.213713296919798
"FT0355",119.089712048835,0.501714529142962,195.064712524414,9.27372629713611,32.709850441966,0.817374044666708,5.9732739214499,0.139212536365043,0.619280313679916,83.25,11,198.75,1,0.0975609756097561,0.125,0,0.208519266583613,0.0844315805283998
"FT0356",120.065761298581,0.370889725895131,592.382934570312,8.83250579114294,48.720456077939,2.83431286679332,6.29618509005655,0.658524683408678,2.7511983984602,96.4,15.4,160.6,1.02439024390244,0.0975609756097561,0,0.4,0.318227982231683,0.280528000871259
"FT0357",120.065765742979,0.356927529934737,555.074645996094,7.69204979204316,43.4795892177484,0.901729986636341,6.03871173225446,0.62923773497535,2.52246157239614,122,11,129,1,0.0731707317073171,0,0.3,0.249686497533226,0.246764102584637
"FT0358",120.080981254425,0.367006082169439,278.100631713867,9.26825156703163,97.5796220360733,1.4375035063903,6.94727617178995,0.52790417271323,2.60091847034767,31.25,11,129,1,0.0975609756097561,0,0.4,0.396661933745967,0.211534764184086
"FT0359",120.090723321658,0.361512045236356,346.191833496094,2.03795040906861,77.1451689891326,1.58262500491048,7.133694726009,0.374235694692708,4.00803793821827,47,11,129,1,0.170731707317073,0.25,0,0.488847766408204,0.515710344614984
"FT0360",120.972499912161,0.392740264450822,1185.92523193359,12.0782187136544,65.4624880301339,20.0607172345655,7.75825326258611,0.413327032242065,2.37636374328446,203.21875,11.1875,459.59375,1.02439024390244,0.75609756097561,0.958333333333333,0.1,0.812357736529792,0.910946644732739
"FT0361",120.972467892677,0.423634161859211,1260.29772949219,14.7107060973214,41.5847635797465,16.4730755980615,7.44717481735734,0.339745280668286,2.09674292315507,209.234042553192,15.0851063829787,551.893617021277,1.29268292682927,0.853658536585366,0.958333333333333,0.5,0.750355272321923,0.376537369541892
"FT0362",120.972610951406,0.448975775265965,899.817810058594,19.1659842267015,53.7229953106689,21.8887739172395,6.30796080692751,0.304843963613006,1.11391438810983,198.703703703704,23.2592592592593,163.814814814815,1.5609756097561,0.75609756097561,0.916666666666667,0.3,0.495665854318728,0.269723521108096
"FT0363",120.972623157727,0.41817910157697,975.272308349609,17.2874783785749,38.3804836156798,12.3951239714188,6.22618789006608,0.277107522199878,1.03864457279784,196.108695652174,16.5217391304348,254.826086956522,1.39024390243902,0.731707317073171,0.875,0.3,0.625347105087056,0.480274552457598
"FT0364",120.972643555047,0.437998461095163,1024.2099609375,8.30851393220127,32.6811982166109,7.65706662191019,6.16588607096102,0.274642415476419,1.13510919981911,200.529411764706,14.1764705882353,315.176470588235,1.02439024390244,0.390243902439024,0.5,0.1,0.451543568442636,0.334467466539353
"FT0365",120.972574466651,0.395514422015248,1138.55822753906,10.0066889396661,42.4849310980903,14.8757720213887,6.85757880933391,0.200807789786793,1.69373430633582,202.35,12.3,423.15,1.09756097560976,0.390243902439024,0.375,0.4,0.340892708823342,0.101633292391308
"FT0366",120.972600003916,0.376014039927763,842.546325683594,9.82199239484641,38.2325817289807,9.72621101671333,5.88287760020139,0.41453583432213,1.04496846853414,216.692307692308,17.9230769230769,125.384615384615,1.02439024390244,0.292682926829268,0.375,0.1,0.739363041688714,0.938504838701064
"FT0367",120.97262310546,0.444214264954031,1059.99768066406,8.15585747071753,31.1687026605373,4.33633753895388,6.22138560634588,0.269420717126613,1.34986947919775,189.25,13.5,360.25,1,0.292682926829268,0.291666666666667,0,0.724509421227279,0.300918850054559
"FT0368",121.032018586423,0.376462271655259,415.988406368164,1.13652870233772,76.615905306543,7.07613024850644,8.31463333500277,0.432792364352751,4.69557505943873,46.7,11,129,1.02439024390244,0.951219512195122,1,0.8,0.397968421861459,0.487594413225467
"FT0369",121.039871505329,0.367817409267214,185.575439453125,8.24327114941506,78.5334008451791,3.24638105420921,6.98279179935584,0.50973919686963,2.51174008595433,26.6666666666667,11,129,1,0.146341463414634,0.25,0,0.319397789939244,0.384674354832408
"FT0370",121.039715241431,0.335744937386222,422.982482910156,20.2399180576911,60.1225392659505,5.23118926288741,5.15231796133456,1.15010129642906,2.54649666843263,101.25,11,129,1,0.0975609756097561,0,0.4,0.151372615076669,0.180130555594232
"FT0371",121.064992350987,0.312876991413435,188.181274414062,22.5073688264164,79.1806409882336,1.87724996614509,6.8819601262214,0.535673291778389,2.59953891729659,102,11.5,168.75,1,0.0975609756097561,0,0.4,0.25627145556024,0.285994174815107
"FT0372",121.064999413469,0.30626105475693,129.895118713379,4.44962811540365,30.0504338334246,1.47660942107167,6.33846214220691,0.111926258560304,0.345052810427901,102,13,120.25,1,0.0975609756097561,0,0.4,0.34108756942229,0.229619490485053
"FT0373",121.065042133784,0.309186313740246,389.98405456543,11.3558209434551,38.7672271728516,1.66870871901811,6.41435035937993,0.114624499417234,0.588045629527841,100.5,13,456,1,0.0487804878048781,0,0.2,0.263339665428887,0.218554438561615
"FT0374",121.06501755263,0.373036316672663,6.85507583618164,1.50752179302134,20.7202796972379,1.17399918076012,6.27395446979446,0.0908788721614325,0.401373327551975,115,16.3333333333333,1,1,0.0731707317073171,0,0.3,0.279479783574277,0.330935913382845
"FT0375",122.006546035724,0.356735373599405,459.588317871094,13.2450386981743,70.3379531488186,3.47601304254922,7.00558076444508,0.379030220967416,2.26143674640244,88.2,21,486.8,1,0.121951219512195,0.0833333333333334,0.1,0.717328299728179,0.863871878959341
"FT0376",122.006570149109,0.324759507729048,391.955841064453,9.27071852314142,42.1939995175316,3.70967614332676,7.10765119842585,0.252480866393474,2.45636428332635,78.6,13.8,398,1.02439024390244,0.0975609756097561,0.0833333333333334,0,0.607133540151899,0.750664755423123
"FT0377",122.006569574593,0.364727549129244,426.415161132812,7.94581576653766,43.9330343851229,2.47384745456304,7.15736470056834,0.255702220651452,2.5093766984396,77,16,436,1,0.0975609756097561,0.0833333333333334,0,0.601996126068506,0.741089838906874
"FT0378",122.006572233501,0.364401380265283,257.872650146484,9.8855329280087,33.1311289469401,1.86743427658926,6.88624525595056,0.268524963666542,2.23694671909217,78.6,11.8,268.6,1.02439024390244,0.0975609756097561,0.0833333333333334,0,0.497906845768336,0.582440635279174
"FT0379",122.006573353284,0.358975451528483,298.678405761719,8.15777803075166,28.225778719274,0.450204381646548,6.79279403418368,0.271698015417229,2.38195486240219,77,11,309.666666666667,1,0.0731707317073171,0.0833333333333334,0,0.494956890497995,0.314774381398105
"FT0380",122.00652400172,0.312989374164939,336.698913574219,7.70752638188092,36.5538382181307,1.91296731392078,6.85640123594583,0.321287270700119,2.12118581821714,80,13,352,1,0.0731707317073171,0.0416666666666666,0,0.475137092121215,0.247001129099156
"FT0381",122.006577649822,0.378700311843022,878.968536376953,23.1925031830463,67.0839408454975,36.805138592253,7.27073048863817,0.239165590772393,1.12532639221486,207.871428571429,23.0857142857143,243.957142857143,1.85365853658537,0.853658536585366,0.958333333333333,0.6,0.504381979232733,0.614170800509666
"FT0382",122.006540845091,0.349765954412828,1180.38671875,21.3837550459826,61.0972697351562,25.2272451450159,7.89737049527251,0.246011942232656,1.51746472863287,195.836734693878,12.3469387755102,636.102040816327,1.21951219512195,0.975609756097561,0.958333333333333,1,0.604395647780191,0.627790275403182
"FT0383",122.006595495054,0.583534878119204,1267.47296142578,15.2238468165897,44.5103290661337,25.5185694880446,7.29272397225524,0.468485892884353,1.13048740074476,205.375,15.75,748.725,1.04878048780488,0.926829268292683,0.875,1,0.36275692421646,0.186451347519603
"FT0384",122.006559188654,0.346690048830546,715.233520507812,27.2132670139363,42.3325701261822,17.2634563344559,7.32112820522471,0.200106477394767,1.36455440320181,187.84,18.92,280.48,1.85365853658537,0.365853658536585,0.291666666666667,0.6,0.505072886538814,0.364165870259033
"FT0385",122.006575824655,0.3830866594243,947.672973632812,10.2710188069105,34.6216819069602,8.80000833063052,7.12988809831624,0.121855921985279,1.18319784144308,192.842105263158,15,353.894736842105,1.07317073170732,0.390243902439024,0.416666666666667,0.5,0.311275823728466,0.378705006964378
"FT0386",122.006571824371,0.38460093784336,987.115051269531,11.0840385792459,34.7291141508557,8.19905237619888,7.13773665254829,0.122932478055437,1.28981334814126,194.470588235294,15.2352941176471,405.823529411765,1.02439024390244,0.390243902439024,0.416666666666667,0.4,0.345579551031087,0.29445963879126
"FT0387",122.006552706202,0.361893274424053,593.813171386719,10.0052284333816,52.4409254120617,14.7345782777686,7.18933631775699,0.242485446398415,1.43531278386464,196.615384615385,22.5384615384615,129,1,0.317073170731707,0.208333333333333,0.6,0.669893013172269,0.558021717042439
"FT0388",122.006580717739,0.356011451896079,1039.40014648438,11.8093786669038,31.2849411737351,4.92216883479412,7.12927243964754,0.110269666311737,1.52077194009064,193.307692307692,13.7692307692308,472.230769230769,1.02439024390244,0.292682926829268,0.291666666666667,0.2,0.450859644225098,0.32091148231361
"FT0389",122.006535435069,0.332269411087068,626.312103271484,9.515271221017,32.9836624500363,13.2405077296727,7.1508831791439,0.219155921580052,1.10098018031985,166.25,18.5,180,1.04878048780488,0.146341463414634,0.125,0.3,0.57576032363288,0.609208349187321
"FT0390",122.006546828536,0.366324454441987,130.952903747559,5.59194331452842,44.5590648185916,5.22807963617883,7.09448289422984,0.298881899072307,1.67910821386501,93.6666666666667,16,121,1,0.146341463414634,0.0833333333333334,0.2,0.521390105200969,0.169886213699109
"FT0391",122.006563974621,0.381926512937281,76.443733215332,9.6122684016939,37.7649112745773,8.52774898802573,6.96697941367503,0.305903127914083,2.21678441113485,76.8333333333333,16,58.1666666666667,1.04878048780488,0.0975609756097561,0.0833333333333334,0,0.564280292523596,0.534050171054104
"FT0392",122.006574262793,0.353962517545224,217.957260131836,10.7297814255133,37.4203310710628,2.86090828549917,6.95180709359015,0.266830661718624,2.24137277164135,77,13.5,217.75,1,0.0975609756097561,0.0833333333333334,0,0.53227211134025,0.624061510627089
"FT0393",122.006570338531,0.370812735053573,184.187934875488,7.4154872388434,34.4792553041039,1.77926599324,6.91739839391158,0.275682028956539,2.25807767433658,77,12,182.75,1,0.0975609756097561,0.0833333333333334,0,0.551424680389318,0.548587811660555
"FT0394",122.035346259465,0.368871893945381,416.012130737305,1.51221762793745,57.7382957458496,1.82166032325691,6.91309870091144,0.45219211587934,4.61860652433394,56.8333333333333,11,129,1.02439024390244,0.268292682926829,0.166666666666667,0.7,0.411333144810033,0.510815491046315
"FT0395",122.068366294939,0.506099709641392,187.366676330566,12.7783459283041,49.1196517944336,0.42135272706145,4.64511907796401,1.02456847546666,2.46753183804183,26,11,129,1,0.0487804878048781,0,0.2,0.3557924200252,0.213446110516532
"FT0396",122.08145168184,0.410547405889891,426.503692626953,5.14086984744937,55.9478237672674,3.39635560224276,7.2872899495003,0.536235134522656,4.85895874246278,45.6315789473684,11,129,1.07317073170732,0.853658536585366,1,0.6,0.331458852393118,0.358934740890133
"FT0397",122.096662819593,0.378820752559436,19.911247253418,14.86285215254,50.0392649754353,27.2419084850744,8.21523615994169,0.234728019816414,0.318209630693804,242.048780487805,21.9756097560976,5.34146341463415,1,1,1,1,0.494338630978907,0.460151235878073
"FT0398",123.027855090215,0.338322822310844,415.792266845703,1.4048761669684,38.6475701583059,3.48790815606402,6.8870135871873,0.469718215648086,6.24307968375463,53.1818181818182,11,129,1,0.268292682926829,0.166666666666667,0.7,0.524436099783889,0.604104987658367
"FT0399",123.040535463021,0.387049644863716,1147.74493408203,16.8275784641954,109.292372460938,20.1713671680567,9.22717888049565,0.250483806387718,0.0100343331887994,220.8,36.0666666666667,1222.8,1,0.731707317073171,1,0,0.211155317698691,0.168378865852175
"FT0400",123.040479756928,0.431052068862277,1226.41467285156,21.2895597534284,98.2617440572599,13.5555219075322,8.50815976991302,0.549645550975615,0,202.7,25,1351.8,1,0.24390243902439,0,0.9,0.706819768505017,0.502090527623949
"FT0401",123.04046948921,0.412544876870827,472.481567382812,13.9473393153548,76.0724665944169,6.0099024211741,8.8681472148051,0.381712200047678,0,277.6,19.4,534.6,1,0.121951219512195,0,0.4,0.118314967531608,0.0340391008505058
"FT0402",123.040523974317,0.397327373373468,588.811645507812,10.2843333885014,53.9222573004002,12.2818633237305,8.99511320413213,0.259411088197923,0.301029995663981,225.405405405405,14.4054054054054,609.621621621622,1,0.902439024390244,1,0.6,0.209202019039098,0.0683027616894879
"FT0403",123.040530395129,0.407435859616092,731.332824707031,12.4567724892328,85.3072503568026,12.1182151874974,9.33010811370247,0.209802235175499,0.266626567588098,221.085714285714,38.4285714285714,767.085714285714,1,0.853658536585366,1,0.4,0.182744004824017,0.13331560193418
"FT0404",123.055428716036,0.475574876533492,156.250747680664,6.34733514047888,56.9857318184593,4.53085947189965,7.20537068332027,0.733548205234372,2.47069406239187,39.2307692307692,16.8461538461538,128.923076923077,1.07317073170732,0.24390243902439,0.25,0.4,0.518678550299401,0.55277564414383
"FT0405",123.055517341675,0.40370425852624,257.073883056641,6.86118463939474,28.0725598218964,1.11957563556572,5.53909157195371,0.520266262588124,0.806327320431466,74.25,11,272.5,1,0.0975609756097561,0,0.4,0.485293027936888,0.0615897498853236
"FT0406",123.0553588492,0.418043618505892,337.78515625,10.5906891443108,39.9786015101841,6.92479161485665,5.26751422423552,0.781533989411318,0.897601045599719,49.8333333333333,19.3333333333333,360.166666666667,1.04878048780488,0.0975609756097561,0.0416666666666666,0.3,0.495998141549655,0.0843875926597441
"FT0407",123.055300159282,0.49639060109705,382.298843383789,18.632847700194,66.2593688964844,1.48769302309977,5.15686097918244,0.721369288950054,0.5,89,33,412.5,1,0.0487804878048781,0,0.2,0.837278340743114,1.01394696229272
"FT0408",123.080658249862,0.40324378136022,53.6811904907227,16.2160423762164,70.9318875649072,25.2913649981413,8.04480240035217,0.213805952849553,0.264319020583008,176.439024390244,34.3170731707317,11.0731707317073,1,1,1,1,0.541476224909719,0.439331000989635
"FT0409",123.080619482459,0.388232665979266,602.2890625,16.3793124719953,70.8645974605564,8.54225155373889,7.8062595831942,0.105678097013402,0,191.615384615385,24.0769230769231,610.923076923077,1,0.317073170731707,0.416666666666667,0,0.253664487931577,0.304521027066375
"FT0410",123.114725810767,0.397024505066433,451.387649536133,2.46487237272825,62.6710143823599,5.2534700480769,7.67879325025493,0.446464408437966,5.04422530972329,52.025,11,129,1.07317073170732,0.902439024390244,1,0.6,0.350344963387135,0.440877176883881
"FT0411",124.004163737573,0.33841793740598,858.137298583984,14.4825785939228,64.1945218818132,8.7380915591714,6.40511591890094,0.206324941128363,0.738560627359831,221,23.5,142.75,1.04878048780488,0.0487804878048781,0,0.2,0.405151474880688,0.599046399728245
"FT0412",124.039468749985,0.415195064605264,195.942413330078,6.75295965918083,55.6589068458194,8.41424877163276,7.44544650423378,0.740153959874119,5.80076667066318,16.5652173913043,12.1304347826087,129,1.09756097560976,0.463414634146341,0.416666666666667,0.8,0.486623881226908,0.468032249994766
"FT0413",124.039346473678,0.175640033390351,363.149383544922,16.547030569256,51.6385498046875,5.81484704930474,6.67578602361946,1.66052427407707,6.63011388605551,84.5,11,129,1,0.0487804878048781,0,0.2,0.46529757688798,0.46529757688798
"FT0414",124.041337555278,0.365514377613596,732.767852783203,14.0419698714433,77.2074452543308,22.7036177286073,8.39717950228198,0.192226606540556,0.922513944287597,198.47619047619,34.5238095238095,721,1.1219512195122,0.902439024390244,1,0.6,0.17140019764748,0.122988504142419
"FT0415",124.04133748851,0.367088663380462,589.106811523438,15.1739472394716,52.0011613981712,15.9987978651888,8.09614232546213,0.241327559031919,0.887267521944393,196.731707317073,14.9024390243902,563.80487804878,1.07317073170732,0.926829268292683,1,0.7,0.121733461774586,0.0944097740840697
"FT0416",124.041343741467,0.356515383602381,1146.46368408203,32.7949109174164,78.4067061126302,36.2349656460122,8.20786990669262,0.255927666859961,0.986860897633396,205.339285714286,28.1428571428571,1166.41071428571,1.46341463414634,0.902439024390244,1,0.6,0.36440414324546,0.529781853484654
"FT0417",124.041298760035,0.364626182564591,469.62548828125,12.4191546728251,75.2711588541667,16.8119907835629,7.97607089834012,0.349735723997749,1.19028448096555,214.352941176471,22.6470588235294,368.588235294118,1.02439024390244,0.390243902439024,0.291666666666667,0.7,0.124626783461548,0.0579519089124283
"FT0418",124.041311954927,0.389634385283919,429.381484985352,9.16512067346806,33.3174910772414,5.39145501629436,7.68616585424844,0.328285282416943,1.18048568545146,224.214285714286,12.4285714285714,326.642857142857,1.02439024390244,0.317073170731707,0.291666666666667,0.5,0.193023284525682,0.232686798973303
"FT0419",124.041344649513,0.328540012530216,670.942199707031,12.5097962841048,35.6802856445313,7.80478191162771,8.08704657273431,0.246392476736671,1.76554925153324,209.052631578947,15.6315789473684,607.947368421053,1.21951219512195,0.24390243902439,0.25,0.3,0.239844040943425,0.0358093993934319
"FT0420",124.041351772113,0.369604817697087,263.815139770508,17.9477952861039,87.1485652480014,15.2528199917243,7.62873519421417,0.255054330272947,0.80782081971022,215.666666666667,36.3333333333333,137.916666666667,1.04878048780488,0.24390243902439,0.25,0.4,0.253752239114564,0.23540970012472
"FT0421",124.041316065217,0.379613087115584,905.388916015625,12.2534394963708,37.7277429754084,5.20324503893478,8.03825653152563,0.218298290233762,1.58257383511956,208.357142857143,14,878.785714285714,1.07317073170732,0.268292682926829,0.25,0.5,0.0698190030264536,0.0500655304341423
"FT0422",124.041299385487,0.395401493450211,854.69091796875,22.1148186183108,79.517428249783,18.9035155260797,8.27775775878881,0.195550071269206,1.48539651989825,226.666666666667,24.5555555555556,762.388888888889,1.09756097560976,0.341463414634146,0.291666666666667,0.6,0.123680785308297,0.0667336807879833
"FT0423",124.041358607106,0.367848805582264,1038.98175048828,12.1662067353508,38.9330194646662,4.55892448239473,8.03699548816419,0.209321207208377,1.75323856369073,224.8,13.6,1025.2,1.07317073170732,0.170731707317073,0.166666666666667,0.2,0.0613172185861936,0.0561817379031265
"FT0424",124.041350297935,0.404506259564785,988.62548828125,9.04672308530458,32.8231754746548,7.93256971863512,7.95903077165368,0.223980202674865,1.54628069128405,226.636363636364,16.4545454545455,956.818181818182,1.04878048780488,0.219512195121951,0.166666666666667,0.4,0.0603325716833697,0.0475004270778812
"FT0425",124.041328887303,0.40806915886203,951.902770996094,7.46327042928653,27.6018929830412,3.94692617504056,7.90021871620356,0.205002196799931,1.71359558512355,214.5,13.6666666666667,885.5,1,0.146341463414634,0.125,0.3,0.0850055293069077,0.0756130926922426
"FT0426",124.041294848845,0.350706774051773,1259.72094726562,11.9778794519198,59.9546539306641,11.3861354557177,7.12895812360247,0.683761543795102,0,183.8,18.6,1281.2,1,0.121951219512195,0,0.5,1.30837325137665,0.195190501886553
"FT0427",124.041301767217,0.33380701616433,358.571350097656,9.37966516366962,30.3628653592842,2.67331528634334,7.38265858671792,0.328833430024497,1.99768949859614,250.8,11,273.6,1.04878048780488,0.0731707317073171,0.0416666666666666,0.2,0.220984889673459,0.33374073521724
"FT0428",124.043770246361,0.541721221287291,732.592834472656,19.3562878549889,69.7306531207031,23.9458860118656,7.84269253417345,0.232209676115706,1.060588309924,194.4,30.3142857142857,733.714285714286,1.21951219512195,0.634146341463415,0.541666666666667,0.6,0.156181235106857,0.120702494553412
"FT0429",124.043770961124,0.478155495588663,590.2841796875,15.6065815963949,50.0988030391899,10.754661392947,7.59195110748794,0.277584110805214,0.908108872433764,192.848484848485,14.5757575757576,579.30303030303,1.1219512195122,0.682926829268293,0.541666666666667,0.8,0.273928065385067,0.206238141632553
"FT0430",124.043780946267,0.507430856454363,1148.96166992188,19.0757287183486,73.5323814164402,25.9500605072101,7.69946772531403,0.227479714744293,0.691827269161631,190.172413793103,29.4827586206897,1202.8275862069,1.1219512195122,0.585365853658537,0.541666666666667,0.5,0.215033107154754,0.1627304997669
"FT0431",124.043793070046,0.476599212654401,474.165557861328,13.8648917668228,71.6270588200267,13.6692078945431,7.41830578563965,0.402613891467853,1.42865050944399,212.222222222222,23.8888888888889,440,1.02439024390244,0.195121951219512,0.0416666666666666,0.6,0.244441254110784,0.204533426298516
"FT0432",124.043718163873,0.413293089110567,652.732727050781,12.5955703832762,52.067681052468,9.97341513379376,7.70849197996349,0.267899290542851,2.05433004476797,251.777777777778,18.1111111111111,599.444444444444,1.09756097560976,0.121951219512195,0.0416666666666666,0.4,0.326882855631868,0.126877368205324
"FT0433",124.043865368928,0.382722229492731,266.221984863281,14.6455633162955,46.804486376174,8.94942272763988,6.94136952443772,0.259221328670216,1.65441333541148,250.5,22,166.3,1.14634146341463,0.0975609756097561,0,0.4,0.242596662522596,0.213155678397882
"FT0434",124.04370889969,0.461721520631902,1026.7529296875,15.036367867223,32.7407417297363,5.81778046291537,7.40783056756077,0.332973517128764,2.00362978373563,227.384615384615,14.6923076923077,1000.07692307692,1.19512195121951,0.121951219512195,0.0416666666666666,0.4,0.551596047981743,0.479565944845019
"FT0435",124.043718052716,0.260816208736249,1228.61810302734,24.9631954276074,99.1823091052827,14.8731510321327,7.09156449754822,0.520719014270409,0,188.1,23.2,1297.9,1.02439024390244,0.219512195121951,0,0.8,0.807725782669455,0.611367143593898
"FT0436",124.043707785829,0.462946481170609,899.344299316406,11.2310817404539,37.6058108307594,7.57489501797958,7.4495126992712,0.366734202697173,2.02399809039081,233.125,16.25,863,1.07317073170732,0.121951219512195,0.0416666666666666,0.4,0.457208106432905,0.349206833479978
"FT0437",124.043692898114,0.459739804082585,833.406799316406,11.142493978308,51.0789431617373,9.08417579953602,7.3255934078241,0.5286446321737,2.45593419241637,232.142857142857,15,782.142857142857,1.07317073170732,0.0975609756097561,0,0.4,0.722033038937162,0.579032231459664
"FT0438",124.043713635884,0.449969868727461,1086.24114990234,10.8939634954061,43.4230525319169,3.89567339625433,7.48062282494447,0.407733915408642,2.26293982383346,240,20,1077.75,1,0.0975609756097561,0,0.4,0.462349464925084,0.271060805710423
"FT0439",124.04379527636,0.487894477487867,421.023498535156,8.05068308197537,37.7066781687182,4.24897712335322,7.18997010104566,0.378616302696638,1.90565266363612,261.166666666667,12.3333333333333,338.333333333333,1.04878048780488,0.0975609756097561,0.0416666666666666,0.3,0.251631265482049,0.27451579091196
"FT0440",124.04385148945,0.451758006373023,349.512802124023,7.37790221553751,35.7502850788396,2.83352731676999,6.91568089548458,0.316372123555371,1.92658759911189,240,14.5,268.5,1,0.0975609756097561,0,0.4,0.223797302980102,0.277702184804663
"FT0441",124.043685272159,0.426749320095475,947.68505859375,10.4867939324882,39.5520868068788,5.38587749988871,7.3051935480021,0.571752699653443,2.57311038479157,221.666666666667,21.6666666666667,908,1,0.0731707317073171,0,0.3,0.749164604150723,0.356721203947502
"FT0442",124.058781893814,0.248485621197275,159.568305969238,6.44230598086246,40.113037109375,0.680101290773111,5.78984303609094,0.719970847354488,2.61496884295397,21.5,11,129,1,0.0487804878048781,0,0.2,0.685883507100758,0.807302329070517
"FT0443",124.087091320849,0.364308470146947,127.737140655518,4.13356143780378,32.3339720935356,2.75892599740177,7.18276343044655,0.0857674677213406,0.642888749405211,187.25,13,122.916666666667,1,0.292682926829268,0.0833333333333334,0.8,0.224156832391846,0.0638055684861476
"FT0444",124.087123464155,0.401143051886971,7.2344799041748,5.02299077290548,39.4223545753374,4.42620120276023,7.40099159420066,0.125786206663605,1.62434427825366,178.5,36,3.125,1,0.195121951219512,0.0833333333333334,0.5,0.534904563110291,0.242300893247481
"FT0445",124.087109842005,0.405493118953054,1292.73992919922,7.07917408647104,26.494174864234,6.64134719099642,7.4736034422302,0.311996673547387,1.71801057178342,198.625,11,1403.375,1,0.195121951219512,0,0.7,0.362465132416992,0.419268452142373
"FT0446",124.100251378789,0.395183464655397,346.650543212891,2.00560484575656,102.466157188556,9.29610518779577,8.68683395428953,0.148146660049934,3.28052216518995,35.3783783783784,11.1081081081081,129,1,0.902439024390244,1,0.6,0.433215353126865,0.475154270879648
"FT0447",124.100294337061,0.398681172729797,437.788360595703,7.1734180458295,27.526788150563,1.84957135168313,5.60903832379105,0.35962498864467,0,38.25,12,250.25,1,0.0975609756097561,0.125,0,0.591253072142274,0.82092383505512
"FT0448",125.038018145988,0.396713483142593,474.165557861328,13.0391561100149,72.5438172875381,2.77997390087044,7.98177388519469,0.430695199705574,0,274.8,18.2,538,1,0.121951219512195,0,0.4,0.137089733229163,0.0663613945757539
"FT0449",125.038026650325,0.339042374882995,1230.86810302734,23.2865781686061,94.8408024485518,13.4157833081489,7.58518351829259,0.543390685478647,0,206.4,24.8,1352.3,1,0.24390243902439,0,0.9,0.818645793952296,0.611614367311844
"FT0450",125.03807620727,0.396992235484579,733.661499023438,11.9510957757579,84.0813822475229,13.5817429547517,8.48245842294404,0.20622154349792,0.275944162691983,200.277777777778,37.2222222222222,771.805555555556,1,0.878048780487805,1,0.5,0.1565730951021,0.0679688707091742
"FT0451",125.038070055152,0.3842021954851,589.007690429688,11.897575392319,54.6441712303735,15.3510662628843,8.16529463450775,0.247412625909611,0.301029995663981,201.513513513514,15.6486486486486,610.405405405405,1,0.902439024390244,1,0.6,0.229740451520149,0.138023311328091
"FT0452",125.038080186061,0.380783995270351,1147.19482421875,16.287126283343,97.2019064114901,13.1602421828266,8.37416326768331,0.243498173801201,0.0100343331887994,190.533333333333,35.8666666666667,1222.33333333333,1,0.731707317073171,1,0,0.219321027076204,0.128989496163261
"FT0453",125.042761124223,0.365510998189339,209.412536621094,6.68714299697099,57.8665508694119,2.27549036010204,5.97647095430899,0.891290137743899,5.57992667375689,40.25,13.5,129,1,0.0975609756097561,0,0.4,0.837839737515425,0.914565905504802
