"feature","mean_mz","sd_ppm","mean_rt","sd_rt","mean_pw","sd_pw","log_mean_area","log_sd_area","sn","f","scale","lmin","feat_npeaks","n_found","samps_found","stans_found","pooled_cv","pooled_cv_rob","med_SNR","med_cor","max_SNR","max_cor","medtop3_cor","log_med_cor","med_missed_scans","smp_to_blk","smp_to_std","iso_shape_cor","iso_area_cor","feat_class"
"FT0893",166.122799249978,0.352404579951402,345.689056396484,12.6974941939372,44.0044449207395,8.75926972981696,5.18920194130324,0.492843143217396,0.959900932367709,54,24,357.75,1.04878048780488,0.0487804878048781,0,0.2,0.58806862037458,0.732792605846654,1.90588241836989,0.692115731939716,6.57046384455305,0.947956433947892,0.936146991540882,-0.511612501642953,39,0.0483269619256988,-0.749595914523061,1,1,"Bad"
"FT0894",167.125961407229,0.219178759597296,187.471626281738,2.19897278247346,67.531852722168,6.07254307094673,8.22897085657339,0.0379162572163475,3.31967919939611,42.25,11,129,1,0.0975609756097561,0,0.4,0.46529757688798,0.46529757688798,20.6164542032179,0.929376755389356,22.7109151450428,0.982987206296028,0.934641847215072,-1.15105233372663,16,-2.01198745266179,-4.36715947560173,-1.50308830866807,-1.19642858717691,"Stans only"
"FT0895",168.029135120875,0.394548193035543,672.344177246094,7.01584400611043,67.8387835102697,3.65530883992878,5.01544951344499,1.275464947331,3.10061298881945,121.25,11,129,1,0.0975609756097561,0,0.4,0.982389531228642,0.624321859383835,2.29117207075584,0.703939558159899,20.5207073012347,0.89991015378794,0.893880774688415,-0.528619617056003,72,-2.01198745266179,-4.36715947560173,-2.43046473384002,-3.24194088523353,"Stans only"
"FT0896",168.050624376028,0.48830263984326,378.750122070312,12.7174991417984,65.9719379131611,5.05249061998622,5.27318350968764,1.51291410111234,2.21713790327412,66.6666666666667,11,129,1,0.0731707317073171,0,0.3,0.46529757688798,0,12.5572480900109,0.847070757581864,15.2071756958798,0.925773284798615,0.914513616434184,-0.815509462877044,68,-2.01198745266179,-4.36715947560173,-0.668002826852487,-1.0046359722007,"Stans only"
"FT0900",168.946097960485,0.309878237469494,157.001434326172,12.2155044358271,37.3758878205952,5.85530892838111,6.09259559667055,1.17741639169496,2.83886229464612,45.4,12.6,159.35,1.09756097560976,0.390243902439024,0.458333333333333,0.1,1.06507273990112,1.12346035981518,2.81304750712112,0.276288548062729,5.32030198778775,0.785080996559194,0.777086282540114,-0.140434555087345,3,-2.01198745266179,-4.36715947560173,-0.106882245197075,-1.53499682392645,"Bad"
"FT0901",168.946140783179,0.349120098872649,325.053665161133,17.0349216740167,34.5908115271366,14.5824781460668,6.34145004079729,1.02956803411974,3.18209200411173,47.8846153846154,15.1538461538462,330.653846153846,1.29268292682927,0.341463414634146,0.416666666666667,0,0.661281511189095,0.702907173003833,3.47383744453044,0.327182550372885,6.97969078645087,0.582882747840596,0.566392424268595,-0.172102753567911,-24,-2.01198745266179,-4.36715947560173,-0.722085074765076,1,"Bad"
"FT0902",168.946106513929,0.384254194657463,222.487358093262,11.0630536344607,38.0801291465759,13.0965690503051,5.88265800061578,1.15839948676731,2.91229787934028,43.25,16.625,222.8125,1,0.390243902439024,0.458333333333333,0.1,1.0436784636432,1.32605847864131,2.37925495984358,0.298684045992464,6.67232043691379,0.822346516765747,0.729148932114491,-0.154086281365546,6.5,-2.01198745266179,-4.36715947560173,-0.17928868149979,-1.5959192476245,"Bad"
"FT0903",168.946107729402,0.410580060268183,260.338592529297,8.55024842570884,35.7915486653646,3.22166374351166,5.77897327981798,1.17311638957146,3.21386438557412,49.1666666666667,13.6666666666667,265.25,1,0.292682926829268,0.375,0,0.845101766863522,0.798341244305705,3.23078581498966,0.377671698703953,4.99146661017106,0.92460524834824,0.709275945946541,-0.205980448385251,8,-2.01198745266179,-4.36715947560173,-0.319201166238037,-3.53053431619318,"Bad"
"FT0904",168.946091267354,0.426812003967008,107.841262817383,11.2082038521588,28.5051171837783,3.67499208834199,6.09586949268247,1.26465060401635,2.71675594245032,36.5384615384615,12.2307692307692,100.384615384615,1.07317073170732,0.24390243902439,0.0833333333333334,0.4,0.798477414024007,0.668027632821928,4.03740537728541,0.502336332763581,9.59623489140489,0.725961826458331,0.705596652110173,-0.303064064489475,4,-2.01198745266179,-4.36715947560173,-0.261054898489478,-1.63340730499978,"Bad"
"FT0905",168.94614153345,0.316661330508998,399.319854736328,17.3061793383877,44.219159161603,16.6492560967496,6.02354710811592,0.982829536515218,3.47244802853662,47.0588235294118,19.3529411764706,411.529411764706,1.14634146341463,0.268292682926829,0.291666666666667,0,0.750720839146552,0.830605855549368,4.37850198944686,0.265680489299427,9.07462152734847,0.615952882009321,0.570895379088919,-0.134114932534351,2,-2.01198745266179,-4.36715947560173,1,1,"Bad"
"FT0906",168.946097849248,0.427467254421593,1137.87554931641,9.45896419934612,29.7092069738051,2.99227047854602,5.114511523203,0.665256278337698,1.14463556190275,194.333333333333,11,128.666666666667,1.02439024390244,0.121951219512195,0.166666666666667,0,0.705583466638646,0.911605009209232,2.55942685441163,-0.0556620122567008,6.80431232363401,0.599773609138389,0.324728926193595,0.0235248938536823,23.5,-2.01198745266179,-4.36715947560173,1,1,"Bad"
"FT0907",169.085937735993,0.339966157121339,125.160911560059,4.29642357447137,30.6256325884563,0.89619107913645,7.3405203026053,0.13319017299213,0.613540206229265,189.833333333333,13.3333333333333,120,1,0.146341463414634,0,0.5,0.415350426958848,0.0766860000119519,4.02340744360337,0.685397554435233,6.57115812823809,0.829622184397519,0.819523838853084,-0.502237905707787,1,-0.11995101272116,-0.00652682835815643,-0.575679117603604,-2.04863336934542,"Bad"
"FT0908",169.086019372882,0.366184899397296,55.7005271911621,30.5538261192651,84.6022271215916,17.5815180987467,7.69744457657718,0.155692533503934,0.283995064749375,163.315789473684,35.8421052631579,10.3157894736842,1,0.463414634146341,0.5,0.5,0.272268804851219,0.235572200301616,8.65909497646141,-0.00020220928868277,10.8838959902245,0.563673418044596,0.522895947300241,8.78095006153904e-05,1,-0.183027778357531,0.00388165053559424,-0.451554210442196,-2.24818888250502,"Bad"
"FT0909",169.086034034639,0.349103075457821,598.709106445312,13.6422655841983,62.4178719869474,5.28952369962914,7.42044646338638,0.100859336684695,0,150.25,22.3333333333333,610.416666666667,1,0.292682926829268,0.458333333333333,0,0.219564571421955,0.25540089005823,8.35428792697185,0.478891974158382,11.2161035957092,0.64227052018565,0.640681967662197,-0.283072237998302,3,0.183446416129399,0.068611492036821,-0.617198510171483,-1.79513019294204,"Bad"
"FT0912",170.068338971751,0.35890726633595,912.89111328125,11.313172443203,71.1036063952324,3.91684208552617,6.71517643975629,0.784744453548468,2.94201817404791,187.166666666667,14.3333333333333,129,1,0.146341463414634,0,0.6,0.366990100876145,0.504840039182563,9.35729801166164,0.381311359725104,19.28941946483,0.979769448831239,0.969288680833414,-0.208527857975829,21,1.52999474388238,3.53470070265769,-0.667662726707453,-0.159365515707789,"Good"
"FT0913",171.065161191966,0.31716639100038,142.645942687988,5.89529924404705,47.586799621582,2.19117328992664,6.60358648898013,0.295126087399422,1.64997145001138,205,12,133.5,1,0.0487804878048781,0,0.2,0.561852872593979,0.272539656654979,6.62853712271087,0.41470862263318,12.7350886799912,0.926820183602612,0.891019322020998,-0.232627873954492,2,-0.143337407190674,-0.528210994240789,-0.320774679752451,-2.332406132498,"Stans only"
"FT0914",171.065191370618,0.32600011177381,273.928039550781,11.1840319172141,40.8385391235352,3.76260506791614,6.56441916816961,0.138789942583465,0.66110964736696,205,23,302,1,0.0487804878048781,0,0.2,0.355904837497438,0.136955410463238,2.73916039047442,0.111825360360022,5.11115054722429,0.768164781941676,0.720832129865917,-0.0515016315470043,2,-0.0625162706676358,-0.105864534908066,-0.0547544006958047,-1.25569722284359,"Bad"
"FT0916",171.065174344812,0.288736174441695,469.251281738281,5.70796612515144,25.0987854003906,0.621551561470309,6.28153185385437,0.204079690020764,0.5,205,11,545.5,1,0.0487804878048781,0,0.2,0.547007135488028,0.718687760007573,2.24343877315401,0.366141913981964,3.9663465612086,0.653441481107735,0.640121258880362,-0.198007965080694,5,-0.0700301232181391,0.0303507938162379,-0.00540771452190172,-0.545567701023303,"Bad"
"FT0917",171.084412265647,0.378169681568857,190.87890625,2.40524521778969,61.492409077386,8.24612868771221,7.51597756505642,0.233349595315544,2.30308126918929,21.6129032258065,11,129,1,0.75609756097561,1,0.1,0.419801715736926,0.508043410022595,18.2416828171653,0.913092519915944,24.2438629572615,0.977359620203712,0.965704431223644,-1.06094284243022,15,0.0154364809325672,3.53470070265769,-1.76412258937848,-2.32075431103724,"Good"
"FT0918",171.084430328135,0.356754555283998,312.66015625,17.1523980942696,33.264673648019,5.49423646006685,5.76437799815007,0.35860741761033,0.682913137788382,18.4444444444444,13.5185185185185,257.37037037037,1.09756097560976,0.560975609756098,0.833333333333333,0,0.420331365938812,0.488879176763971,2.58797856315284,0.0980685531491105,4.37600296707603,0.477412332770927,0.477213405052097,-0.0448264706463041,4.5,-0.0933844305897748,3.53470070265769,1,1,"Bad"
"FT0919",171.112797748707,0.357023397246826,130.984786987305,5.25259807327072,72.584669051996,10.8966893567631,7.60960336813417,0.0934973016479697,0.517607041485414,129,27.2857142857143,109.285714285714,1,0.170731707317073,0.291666666666667,0,0.180114596731649,0.195027802159664,5.58346475377011,0.740376501387321,7.62878009852215,0.826793600367794,0.813084320895664,-0.585656001948858,0,-0.0709439714993604,-0.0775421379947958,-0.441599562902674,-2.38650247920101,"Ambiguous"
"FT0920",171.112809401637,0.362492817815318,48.9111366271973,26.3699303269828,84.7536831326855,7.53134319148948,7.61857211348595,0.0896421077548796,0.357878568331415,129,35.8571428571429,8.28571428571429,1,0.170731707317073,0.291666666666667,0,0.218259452123996,0.322168616104796,5.78451576103895,0.132800776353401,10.4469995122568,0.441308062944078,0.438021757942395,-0.0618811196042917,2,-0.088771463581206,-0.0761399280383284,-0.196024335175904,-1.82031374069171,"Bad"
"FT0921",171.112774225492,0.343072174648789,599.938812255859,13.9900742509952,60.8177698647104,4.98141280435691,7.28518302976394,0.0771005264364822,0,171,20,615.75,1,0.0975609756097561,0.166666666666667,0,0.161307597224435,0.0398803756619816,7.35004458165806,0.542164143251301,10.8614080218608,0.670947331773663,0.65205383573987,-0.339290197292134,2,0.0716971645625687,-0.0583113921863947,-0.360117274801022,-1.52375876375072,"Bad"
"FT0922",173.092180398967,0.364509111307355,413.811874389648,7.49407248970552,73.2481335895817,3.31695209856672,6.90605994080942,0.593756708631011,2.18903893671064,52,11,129,1,0.146341463414634,0.25,0,0.402470590692024,0.452940034154336,16.6632183146648,0.895059261901457,22.7066642407035,0.934741382971112,0.925020947505151,-0.97905588552555,8,1.50043153759586,0.359455993224762,-0.847691142872594,-2.67455584760481,"Good"
"FT0923",173.092156887468,0.315745730232131,477.335098266602,6.71531379039754,23.0626068115234,2.11850261738436,5.4646333078384,0.308922396454632,0.534919169090438,52,11.6666666666667,223.833333333333,1,0.146341463414634,0.25,0,0.156797738886778,0.0718670150304227,2.14841254553455,0.254642271360241,3.56584986302576,0.674259845180617,0.663022288291618,-0.127635240961115,6,0.464279382266753,3.53470070265769,1,1,"Bad"
"FT0924",174.021997383711,0.329008402490636,268.80891418457,2.57331178829202,54.2698700363572,1.21559336902079,6.62767937960061,0.60289405106895,4.96200555275886,31.5,11,129,1,0.195121951219512,0.0833333333333334,0.6,0.466391544825519,0.401519274900956,12.1211834280413,0.943077770459284,22.4470430324663,0.988390291730365,0.972031005982986,-1.24471809772572,18,1.22908338110381,3.53470070265769,-0.819039526152339,-2.94382781734865,"Good"
"FT0925",174.03874957133,0.298530147133896,403.765365600586,2.25926741921697,58.788599395752,5.88776562619651,7.41235818966635,0.603558431327287,3.81812854513942,37.1333333333333,11.0666666666667,129,1.04878048780488,0.682926829268293,0.958333333333333,0,0.702163176963844,0.616442933662833,17.0855114333389,0.949378834011461,27.4792814724354,0.986082859964015,0.981761100992131,-1.29566785568988,14.5,4.05455901055834,3.53470070265769,-1.56188092989317,-3.18047442553172,"Good"
"FT0926",175.107766769521,0.381769447141581,408.734619140625,10.485740515581,81.9180022449028,3.68300010500482,6.9497445463328,0.842914634396707,2.73319742538627,60.5714285714286,11,129,1,0.170731707317073,0.0416666666666666,0.6,0.384918932407917,0.384153527147103,16.08182786715,0.935809776071017,22.4208371286099,0.966069676703901,0.965788193875788,-1.1925311092674,10,1.66219541160599,-0.200735704198708,-0.866474436534344,-2.5921126849267,"Good"
"FT0927",175.119036066026,0.369960005440506,1003.74975585938,9.8488820975779,95.7741333007812,10.9279714703321,7.36367916758355,0.523926743396866,2.57078349177904,158.4,12.8666666666667,129,1,0.365853658536585,0.208333333333333,0.7,0.425098226945673,0.491637410765193,15.8818441103402,0.9476879731684,24.834927876599,0.982531908352452,0.97534817768952,-1.28139845288927,16,1.49488807363759,3.53470070265769,-0.876401884601513,-3.86832974890818,"Good"
"FT0928",176.055375168222,0.299523895487003,668.677490234375,9.30827020786418,33.2188822428385,2.05600562112288,5.69899875129023,1.74232725843872,5.77162157666791,117.75,11,129,1,0.0975609756097561,0,0.4,0.46529757688798,0.46529757688798,12.4305648509363,0.952086978168918,18.3381472985574,0.965394848070216,0.956105856098593,-1.31954643771672,31,-2.01198745266179,-4.36715947560173,-1.69885237392683,-2.12826017386372,"Stans only"
"FT0929",176.091796474493,0.349178193682931,572.471984863281,8.8549670933058,63.2193097370427,6.80430126669239,6.97569638811451,0.623917800313217,2.36979582222558,128.727272727273,13.9090909090909,167.545454545455,1,0.268292682926829,0.208333333333333,0.6,0.254842167464456,0.123127091234453,13.4793113761372,0.823409675107301,18.3456579341162,0.952842514921101,0.951099569307529,-0.75303309442106,16,1.27960289128273,-0.661894751457475,-0.96520759658755,-3.31248005054754,"Ambiguous"
"FT0930",176.103013713818,0.31689163011891,645.194732666016,6.96885024257079,42.0271942138672,0.995312295254437,6.26297733533174,0.585940838434223,4.00675782102782,113.75,11,129,1,0.0975609756097561,0,0.4,0.491751765312797,0.434641812182565,7.83645158990979,0.940563172748243,16.7155600986432,0.975546899166422,0.974894901673248,-1.22594438134422,18,0.600403938437965,3.53470070265769,-0.244764625413266,-3.10791492535062,"Ambiguous"
"FT0931",176.128155451225,0.360676738719508,539.78271484375,6.32262621237519,60.0763549804688,5.43505077231363,7.23650902273458,0.312184164754304,2.08025037398542,100,11,191.866666666667,1,0.365853658536585,0.375,0.6,0.317115344640598,0.374551071854884,15.3561015209652,0.716204149760322,18.9653913810924,0.950233379027616,0.929632309247863,-0.546993959235082,11,1.26476692929195,3.53470070265769,-1.20005598404567,-2.83088343519814,"Good"
"FT0932",176.128196510877,0.345267286346868,449.548782348633,8.20496668319259,44.2933705647786,5.26164467944513,6.44208629641358,0.553182668111191,1.3173929383888,84,14.25,139.75,1,0.195121951219512,0.333333333333333,0,0.377414640421169,0.431815500017389,10.4969499976688,0.793681592437738,17.2605338641276,0.952817516866255,0.940919058178979,-0.685462022894117,5,4.05455901055834,3.53470070265769,-0.262201351094207,-1.78635218579126,"Good"
"FT0933",176.128240221193,0.3124636378991,484.824768066406,10.4158675749319,36.0404493543837,1.40547425998294,6.1356995077264,0.299939986386226,0.717945251250847,87.6,11,178.2,1,0.121951219512195,0.208333333333333,0,0.521735799426307,0.613479714409939,4.41071967765421,0.591907277847619,10.0777702853279,0.966606344337384,0.928671317987596,-0.389241150282462,3,4.05455901055834,3.53470070265769,-0.0498530685430248,-0.587349003642047,"Bad"
"FT0934",177.036154271123,0.31888596747909,403.77197265625,2.34087358429345,55.0883005503062,1.80094926779242,6.95641187703292,0.597822897763483,5.49979961259705,47.6153846153846,11,129,1,0.317073170731707,0.416666666666667,0,0.697271210969979,0.60493767209408,15.6614778528628,0.967187306058194,20.3187696234477,0.985693685411225,0.985686623686682,-1.48395811231337,13,0.836571729500815,3.53470070265769,-0.717261233549132,-2.26392681262703,"Good"
"FT0935",177.043557323526,0.347700589879798,553.232208251953,12.871509083101,91.2700850192522,19.4314680010788,7.66753698675423,0.311547099023419,5.38634299938851,78.6944444444444,17.6111111111111,135.555555555556,1.1219512195122,0.75609756097561,1,0,0.323688241827081,0.337433969137546,14.564136349339,0.385335927231216,19.0181296751514,0.875159255316576,0.823668652825232,-0.211362170731847,16.5,0.200592758696586,3.53470070265769,1,1,"Bad"
"FT0936",179.004838375829,0.401279265942227,333.707824707031,2.59204304812213,83.4453693013672,9.5036186261219,7.62491030900105,0.560969331005314,4.20273370042015,38.7037037037037,11.5925925925926,129,1.04878048780488,0.609756097560976,0.75,0.4,0.459047687284887,0.509591352273295,16.5639946067595,0.914648347810021,24.2734799832699,0.958546681252106,0.95475510009853,-1.068788067636,19.5,4.05455901055834,3.53470070265769,-2.16475053375195,-1.19275370682609,"Good"
"FT0937",179.040586508447,0.347600671636016,552.625427246094,11.1394237548911,92.6351576122296,18.7939672443698,7.67768824502619,0.30737469239931,5.39153456069456,82.8064516129032,18.8709677419355,138.290322580645,1.04878048780488,0.707317073170732,1,0,0.256912876344166,0.25869229163538,14.1988549113976,0.375234032415587,17.6353674059509,0.845712381058366,0.818576569800675,-0.204282635489335,24,0.216775770042926,3.53470070265769,0.231518671856335,-0.329102071883289,"Bad"
"FT0938",179.073653333963,0.362125234061662,568.209411621094,9.34152933766578,59.1729176542468,6.99964594597186,7.75937432052753,0.487235528470712,1.81810484661712,111.212121212121,15.8484848484848,130.30303030303,1,0.804878048780488,0.791666666666667,0.8,0.116648269043256,0.071397555241865,15.3598328048074,0.934542573641882,20.4054794456651,0.976579933796099,0.975864068381871,-1.18404107419515,26,1.19247096483271,3.53470070265769,-1.81455457739085,-4.34161508879963,"Good"
"FT0939",179.073724877127,0.404506709383438,495.997497558594,4.25424087040414,69.4267089024979,5.48585865230729,7.43448403839499,0.455838125839483,0.948473258819317,63.2105263157895,21.9473684210526,132.421052631579,1.02439024390244,0.439024390243902,0.5,0.1,0.3890555359455,0.43988255058956,18.0989416625447,0.949310084603418,26.0308015466404,0.979639426535079,0.9794199309967,-1.29507843363018,17,1.217887073415,3.53470070265769,-1.36913063326901,-2.86573822735431,"Good"
"FT0940",180.008073793628,0.412378208373959,338.311584472656,2.92111887852098,80.1082826272035,2.04162853520424,7.00008529601137,0.630096190572456,3.83000131248397,71.75,18.5,129,1,0.0975609756097561,0,0.4,0.431385089002172,0.536289116612808,14.5066695180586,0.934013905674477,25.8120051611161,0.96780560465818,0.967236336203433,-1.18054757648818,29,0.0927479003914202,3.53470070265769,-2.31536215321012,-1.94854393317533,"Good"
"FT0941",180.044451506078,0.365528341841092,738.296691894531,19.9386003725065,76.0476480749809,5.10954596607895,7.23896562669982,0.358869704708169,0.516866244873506,177,35.4,722,1,0.121951219512195,0.166666666666667,0,0.871977382926068,0.399981575648102,4.54283243197625,0.231961170099228,6.806993136555,0.485317026965932,0.463390322903795,-0.114616822695907,-1,0.441527658906694,0.361780492190662,-0.394980616444729,-2.03158074910844,"Bad"
"FT0942",180.044428412323,0.349555646240865,598.322174072266,13.926245653702,58.3121260125558,9.94875431292204,7.02403155208799,0.349069477371061,0.587723212898307,182.833333333333,19,557.5,1.02439024390244,0.121951219512195,0.166666666666667,0,1.18224773743256,0.258778618601431,6.12079110658298,0.412391841097594,9.16814819579319,0.602186911430158,0.562567756853154,-0.230912182688293,4.5,0.392552282512286,0.207336076847613,-0.608868056606248,-2.75086947735442,"Bad"
"FT0943",180.044455117376,0.34288002235912,1139.78976,20.4762478642027,99.5760434561012,12.6684923932955,7.25367400373708,0.347455362100016,0.491878497551846,188.8,35,1135.6,1.02439024390244,0.0975609756097561,0.125,0,0.7577221676812,0.376684721710198,5.80881819064798,0.50363675728179,10.6478040689831,0.741819070387294,0.726785011110427,-0.304200386874577,6.5,0.659877083225374,0.342269978622794,-0.299144601787597,-1.74720803162646,"Bad"
"FT0944",180.076938077822,0.334118889902731,563.530792236328,9.02283415214354,49.1458892822266,1.92756099150132,6.51636115451571,0.640110211162606,2.17576584206466,134.166666666667,11,129,1,0.146341463414634,0,0.6,0.133158732477679,0.118015021536672,8.51861017764765,0.917455445043781,21.0683854411172,0.972823130744471,0.959123240150294,-1.08331156965087,19,1.31717905725908,3.53470070265769,1,1,"Good"
"FT0945",180.086643926845,0.636798144178255,536.311157226562,16.5098924770979,61.1357231140137,5.88296636273502,5.69368663401652,1.81759565599761,2.34461777788254,73,12.3333333333333,129,1,0.0731707317073171,0,0.3,0.46529757688798,0.46529757688798,14.9335223775356,0.953465654528395,16.8838843397754,0.972952321326637,0.963342817455592,-1.33222639027309,56.5,-2.01198745266179,-4.36715947560173,-1.07350752725974,-2.23722689390993,"Stans only"
"FT0946",180.101950105481,0.336359121004998,414.917602539062,5.6758242108749,68.2903554032489,6.3320056506533,7.30844698858175,0.333854552271956,1.964539321047,101.857142857143,11.8571428571429,388.761904761905,1,0.51219512195122,0.5,0.6,0.365859823504264,0.36456219580092,15.5460448665508,0.90877977342677,23.2823998493731,0.95071776433358,0.947063084860873,-1.03990885339105,4,0.807438418944509,0.257158744353255,-1.46090451234968,-2.97568949323178,"Good"
"FT0947",180.101943086904,0.350879724970189,35.206392288208,16.6670227236488,55.8390822297051,13.9355252227608,6.63936955590166,0.167505245590653,0.670558480602728,98.5555555555556,25.6666666666667,10.4444444444444,1.02439024390244,0.414634146341463,0.375,0.5,0.341675145542228,0.323171503147639,3.24855053957456,0.138160821536483,4.53785120225695,0.384021037916906,0.344552792010157,-0.0645737671474354,3,0.23455574011521,0.280985275959521,-0.0233058397275657,-1.80831272235528,"Bad"
"FT0948",180.10195151154,0.417491102222253,189.328201293945,9.8760094735145,36.6921436961104,6.11693819719108,6.51332144275471,0.142519647597266,0.754396876569356,89.2,15,184.2,1,0.24390243902439,0.166666666666667,0.4,0.303720283887435,0.382769225774438,2.95906830980345,0.296627872011083,4.38721431629558,0.591888875289917,0.544759512098426,-0.1528148451468,1,0.204963795168225,0.265506499310677,-0.0419340143205791,-1.69798038470083,"Bad"
"FT0949",180.101889208495,0.28590545856702,350.204895019531,8.02674403280551,34.9458700040492,1.65441996843837,6.4705129092694,0.143349292100574,0.993363868825382,92.7142857142857,13,391.142857142857,1,0.170731707317073,0.0416666666666666,0.6,0.305946565190289,0.251989860413454,2.70025140016701,0.200715112446531,6.82731074591194,0.894836184510827,0.869380533431067,-0.0972983983577637,3,0.121370353922552,0.0394507810168186,-0.422688456364055,1,"Bad"
"FT0950",180.101880056377,0.30088473912187,546.031066894531,8.7761545476641,31.7124432819646,4.73661381004236,6.10138328862625,0.137758394202583,0.460070413903869,112.666666666667,19.6666666666667,505,1,0.0731707317073171,0.0833333333333334,0.1,0.356954553824089,0.325874510336932,2.96081226388805,0.273322798764503,4.95442625433494,0.563972486703336,0.549089839467331,-0.138658465144485,6,0.263354368103498,0.0932207520026629,1,1,"Bad"
"FT0951",180.102063965043,0.311653488024078,601.965393066406,12.9143526635364,49.6880798339844,5.31753315204705,6.3054582410212,0.23195456933427,0.671211340411103,152,22,505,1,0.0487804878048781,0.0833333333333334,0,0.259013778926441,0.102475306585808,3.16373046747462,0.215520942623672,4.5706657428063,0.554783671795459,0.52050153802817,-0.10541864594231,6,0.489456267341886,0.459858743879963,-0.026117730019152,1,"Bad"
"FT0952",180.101970367448,0.370468760028132,122.565483093262,5.93872499008991,44.0639791721251,10.7661536324664,6.62644438821075,0.141934589359826,0.80839416954486,99.1764705882353,19.7058823529412,107.882352941176,1,0.414634146341463,0.375,0.5,0.526323342557487,0.389872274922316,4.19763676450114,0.598826566928549,6.78699891620879,0.871915270682918,0.796911739200439,-0.396667835004804,0,0.143360761305106,0.198146693398054,-0.159078034813516,-1.46921034181401,"Bad"
"FT0953",181.011495051193,0.364174554131872,333.694549560547,1.71767782489712,114.855350676758,6.90239998724094,8.92740771439519,0.124201068619691,3.58157332470655,36.9,11.4,129,1.21951219512195,0.75609756097561,1,0,0.43483312781119,0.701820560433162,18.4173189529456,0.859727155377504,26.9208422805483,0.925715655460523,0.909336430969329,-0.853026395771879,23,0.071154600009034,3.53470070265769,-2.5544439790265,-3.38601842699366,"Good"
"FT0954",181.011495132242,0.34055342849635,433.593719482422,15.0461459768247,25.0138735016183,2.18622784635413,5.69991940210447,0.4449223501825,1.37635747847159,37.1176470588235,11.3529411764706,269.176470588235,1.09756097560976,0.317073170731707,0.416666666666667,0,0.742090147607412,0.815617008962494,2.71323516677576,0.23312343108476,9.40099301268989,0.990387017142592,0.540157191354906,-0.115274531426186,6,-0.105302510260879,3.53470070265769,1,1,"Bad"
"FT0955",181.030916771615,0.381685204498389,729.951904296875,14.0883608660674,59.8387097014509,27.8805320214017,8.08807349181283,0.335321680321882,2.19299526483087,157.809523809524,26.3650793650794,355.47619047619,1.70731707317073,0.829268292682927,0.875,0.6,0.49250381727927,0.394664580656384,8.88083879040773,0.47490826732489,12.4871655755777,0.572039011525938,0.554218298214282,-0.279764819423559,-44,-0.276748177116476,-0.515286655447302,1,1,"Bad"
"FT0956",181.030938075967,0.398632098427308,881.891754150391,23.5169519842132,72.5607026697613,40.6632511465554,7.91166640134483,0.372695814858913,2.05971259258734,157.075757575758,23.8787878787879,500.484848484848,1.78048780487805,0.829268292682927,0.875,0.6,0.541141367915093,0.738236489269916,11.5904634545408,0.332852639947465,16.4826096975765,0.493328076467825,0.48798896473781,-0.175778228168577,-57,-0.155765384576401,-0.489126833229687,1,1,"Bad"
"FT0957",181.030943781709,0.370761311074335,1121.97082519531,26.2218996186118,62.5164247446289,34.3177346436542,7.85041775736947,0.328217066072719,0,147.985714285714,24.8857142857143,767.014285714286,1.95121951219512,0.75609756097561,0.875,0.3,0.449415561182857,0.476731452451852,8.94148425567061,0.611904614302942,15.252433441396,0.740493074596604,0.689820651719953,-0.411061520821486,-86.5,-0.200662101650108,-0.39308729848501,1,1,"Bad"
"FT0958",181.030902494117,0.406842058681459,589.680969238281,9.87860278188454,46.6654516616806,13.352594393675,7.93693462139233,0.407401039561301,2.05807958676546,160.029411764706,14.1764705882353,260.058823529412,1,0.829268292682927,0.875,0.6,0.208184796323053,0.275262915612715,10.3055036562582,0.478710740801641,15.0528252495319,0.664536924850107,0.630139519442405,-0.28292122331572,10,-0.273633699635375,-0.612021150074536,1,1,"Bad"
"FT0959",181.030919978402,0.38751909149862,656.720001220703,16.9004393885213,35.0381221719899,8.3094486139682,7.93950889048011,0.301288165636447,2.56678952443982,151.365384615385,14.2307692307692,211.769230769231,1.65853658536585,0.609756097560976,0.833333333333333,0,0.361572938772751,0.469690686026996,2.64471217619132,0.192440168075049,6.32599845547358,0.460713997270141,0.423897698510657,-0.0928252910250643,-30.5,-0.280152015454774,-0.45800118512065,1,1,"Bad"
"FT0960",181.030944968459,0.381739637397181,1050.81958007812,16.591197702452,35.3585964754098,8.56252735671908,7.77007724788048,0.28566712063321,2.35357994773331,156.288888888889,14.2888888888889,649.266666666667,1.48780487804878,0.609756097560976,0.833333333333333,0,0.193819617136161,0.243458188140569,2.56746166325705,0.231821573228971,4.07144709826215,0.514971606164425,0.511332943146589,-0.114537893559618,-25,-0.0695289642562463,-0.386367326819527,1,1,"Bad"
"FT0961",181.030950658266,0.422442234744138,991.050415039062,11.71246220245,31.0955786132813,9.21464971986415,7.71927351179774,0.307706807126787,2.47274159901349,150.666666666667,13.2424242424242,583.484848484848,1.21951219512195,0.585365853658537,0.791666666666667,0,0.283728041508541,0.114639070017105,2.3079054429065,0.153417474882545,3.69431886221625,0.633644698980996,0.541741782124054,-0.0723307003356536,0,-0.0570618889792264,-0.353690913322206,1,1,"Bad"
