"feature","med_SNR","med_cor","max_SNR","max_cor","log_med_cor"
"FT0859",6.44421502285713,0.428650006275217,8.72899929967411,0.676592686071163,-0.243097773053289
"FT0860",7.57266752012394,0.644920865979291,11.3503537043719,0.853723133756472,-0.449674847962875
"FT0861",4.90380098087499,0.775447927930789,8.4288006664287,0.868216395348135,-0.648682933101501
"FT0862",8.9942183412832,-0.0438001515692942,14.9491703568436,0.732105566646195,0.0186173555829627
"FT0863",2.68485724334819,0.176678206009319,6.21336599056542,0.75320840589,-0.0844303883117675
"FT0864",5.8129205969099,-0.0341408356583337,8.92430375954838,0.72905821851067,0.0145796876788381
"FT0865",4.14296481233828,0.146645796666568,5.65062592702296,0.302294007871983,-0.0688706679839307
"FT0866",11.452444045837,0.870395005078234,12.4214376582628,0.957178913858998,-0.88737826061698
"FT0867",9.99674932828842,0.421979017356682,13.1883955823574,0.772862378894418,-0.23805639604174
"FT0868",7.37557178606573,0.599880425550841,9.25542150039889,0.767385867400119,-0.397810201764442
"FT0869",9.72246659642426,0.688119629920013,14.1943531814782,0.852626123609852,-0.506011959113409
"FT0870",7.45162696605348,0.493381438047438,13.0012890237238,0.838263999106269,-0.295318902176956
"FT0871",4.43356389183025,0.700536177930462,7.15661378618429,0.882723945035124,-0.52365563679586
"FT0872",3.27779228879034,0.21590112613871,6.07337647394597,0.767456849912432,-0.10562916988586
"FT0873",3.26207612319814,0.210323204451252,5.67015258210788,0.808804758603719,-0.102550623432038
