"feature","shape_cor","area_cor"
"FT1426",-1.94992222031633,-3.19916200663967
"FT1427",-2.22561017754604,-3.25961028224641
"FT1428",-0.706782661212286,0
"FT1429",-0.0902018334257096,-1.70829385713788
"FT1430",-0.205487191369138,-1.13376434247341
"FT1431",-0.0906239880221286,-1.56517840078991
"FT1432",0,0
"FT1433",0.138822702450802,0
"FT1434",-0.563244777635392,-2.49996920027446
"FT1435",-0.161875894267404,-1.53627883618991
"FT1436",-0.551479468094833,-1.7530140986926
"FT1437",-0.729134511126494,-1.87098307601393
"FT1438",0,0
"FT1439",-1.99169387328878,-2.13029453493936
"FT1440",0,0
"FT1441",0,0
"FT1442",-1.89553541130652,-2.18756731110262
"FT1443",0,0
"FT1444",0,0
"FT1445",0,0
"FT1446",0,0
"FT1447",0,0
"FT1448",0,0
"FT1449",0,0
"FT1450",-0.752870953305657,-3.39035108696946
"FT1451",-0.687484821051303,-3.30210963714454
"FT1452",-0.927207991256202,-2.75322483407183
"FT1453",-2.37856761211213,-2.16207565957085
"FT1454",-0.735300890017122,-3.7008466532885
"FT1455",0,0
"FT1456",-1.68958191163338,-1.74682539830044
"FT1457",-0.179097773408956,-2.10484867423186
"FT1458",-0.208630622666827,-1.06642385427215
"FT1459",-0.516449725121567,-0.902540289097207
"FT1460",0,0
"FT1461",-2.12238657118836,-2.78129098334876
"FT1462",-1.41374435592721,-4.11802140508352
"FT1463",0,0
"FT1464",0,0
"FT1465",0,0
"FT1466",0,0
"FT1467",0,0
"FT1468",0,0
"FT1469",0,0
"FT1470",0,0
"FT1471",-0.225345020839632,-1.45375119021883
"FT1472",-1.72245837576416,-1.42299039712481
"FT1473",-1.44077254970086,-2.00035025635755
"FT1474",-1.23956158789398,-2.44275051734965
"FT1475",-2.19324939156939,-3.11912595165925
"FT1476",-0.327780206157773,-3.48108290823871
"FT1477",-0.876069117686268,-3.24295435468573
"FT1478",-0.395346858344377,-2.85941355113585
"FT1479",-0.216125558772927,-2.86335356015144
"FT1480",-0.23099168020672,-3.309687531334
"FT1481",-0.151689860783916,-2.67173937844354
"FT1482",-0.192780481182203,-2.95070062129939
"FT1483",-0.30991071209787,-2.09706226933873
"FT1484",-0.265640590773999,-2.98380798042151
"FT1485",-0.750353154927748,-3.96544660856173
"FT1486",-0.63495584498886,-3.39214689281899
"FT1487",-0.243884047922449,-1.59041161432712
"FT1488",-0.180334254235081,-1.98325894419228
"FT1489",-0.202478117939343,-2.34623796576382
"FT1490",-0.182716955965637,-2.14289810815643
"FT1491",-0.232921685275666,-2.28591229486197
"FT1492",-0.191163203503865,-2.25924418149795
"FT1493",-0.166939848269786,-2.31622525781787
"FT1494",-0.227737879511923,-2.20728575261077
"FT1495",-0.204895329145845,-1.7732165178085
"FT1496",-0.365149557933527,-2.00725039414791
"FT1497",-0.226231245935689,-2.24073540756453
"FT1498",-0.242502724206318,-2.4215514677455
"FT1499",-1.22171387099723,-2.67433881871383
"FT1500",-0.814487471979358,-2.69069715507049
"FT1501",-1.27862285835516,-2.793425065589
"FT1502",0,0
"FT1503",0,0
"FT1504",-0.2274033093657,-1.71648844111571
"FT1505",0,0
"FT1506",-0.151352233986852,-1.20625997431672
"FT1507",0,0
"FT1508",0,0
"FT1509",-0.923897133576143,-4.97266554664674
"FT1510",-2.14535214487397,0
"FT1511",0,0
"FT1512",-0.967605093780062,-3.33599425859411
"FT1513",-1.53980403950704,-2.69911037425302
"FT1514",-0.0892674771599291,-1.3337427550499
"FT1515",-0.106936657652425,-1.35944967626261
"FT1516",-0.189600438887645,-1.1344062614437
"FT1517",-0.0761168714459574,-1.72640790565551
"FT1518",-0.219869819599836,-2.58423359860147
"FT1519",-0.0896418354128294,-0.723737334751113
"FT1520",-0.149013443620466,-1.47852009296523
"FT1521",-0.17405937209319,-1.9306431413087
"FT1522",-0.204223439816947,-2.54795197411582
"FT1523",-0.242026746708029,-2.57813673575292
"FT1524",-0.166004058804338,-1.27995906151095
"FT1525",-0.211734628499643,-1.99822100025
"FT1526",-0.198972671542654,-1.51535283687285
"FT1527",-0.147573645847653,-2.08741910400781
"FT1528",-0.0598179731782835,-1.41613071443446
"FT1529",-0.1158822273451,-2.10202181597334
"FT1530",-0.157853425632771,-0.889297103606835
"FT1531",-0.305592471041712,-3.03018019741426
"FT1532",-0.201360653172352,-2.4880198367466
"FT1533",-0.269789320722221,-2.71407363142819
"FT1534",-0.312282888826218,-2.60922875592981
"FT1535",-0.241747691651017,-2.64371533816767
"FT1536",-0.154574358679059,-1.86095317171134
"FT1537",-0.217937673912082,-1.66170075770036
"FT1538",-0.283231564980581,-2.19777517483092
"FT1539",-0.415928491657252,-1.923723137636
"FT1540",-0.106914056896281,-1.25985308440312
"FT1541",-0.207948387108946,-0.704452423652776
"FT1542",-0.216545937520753,-0.97838870397264
"FT1543",-0.154018494768116,-1.13219426089974
"FT1544",-0.102622788667527,-0.81409847653703
"FT1545",-0.235747622693113,-0.923992845545439
"FT1546",-0.0841101811807093,-0.731768760587422
"FT1547",-0.13216488322043,-1.92831163195933
"FT1548",0,0
"FT1549",-0.30638610788591,-1.57948514963518
"FT1550",-0.817192215544692,-1.65476942629851
"FT1551",-0.134125993704891,-1.40173617332832
"FT1552",-0.127545253666693,-1.66027911022411
"FT1553",-0.389593268648822,-1.99823613508452
"FT1554",-0.288320085445934,-2.01568642863005
"FT1555",-0.091500270337593,-2.09257468867079
"FT1556",-0.197728399848756,-1.78655330937577
"FT1557",-0.256237482563366,-2.4268378396148
"FT1558",-1.58632026691598,-2.41568331291648
"FT1559",-0.144735104785012,-1.5111645980226
"FT1560",-0.37662416496146,-1.20438215612484
"FT1561",-0.665302632187868,-4.14697956446826
"FT1562",0,0
"FT1563",0,0
"FT1564",-1.42468654909259,-3.01150470943193
"FT1565",-1.11502876391187,-2.86231789483137
"FT1566",-1.78649580915954,-2.65063110282583
"FT1567",0,0
"FT1568",0,0
"FT1569",0,0
"FT1570",0,0
"FT1571",0,0
"FT1572",-0.160084077150448,0
"FT1573",-1.36988145801511,-1.93008002683318
"FT1574",0,0
"FT1575",-1.4713961047241,-3.00675371523098
"FT1576",-0.113738038445137,0
"FT1577",-0.948506804649451,-2.05320965013208
"FT1578",-0.676915522157365,-3.94726346031986
"FT1579",-1.91330384769765,-1.84564399638847
"FT1580",0,0
"FT1581",0,0
"FT1582",-1.76000849879496,-3.8290390121242
"FT1583",-0.265843492779336,-1.78451518595603
"FT1584",-1.23790131842076,-2.17703312281074
"FT1585",-0.342970928161887,0
"FT1586",-0.590660802362362,0
"FT1587",0,0
"FT1588",0,0
"FT1589",-0.847105647983973,-3.83588413106478
"FT1590",-1.11262651983122,-3.61963514220626
"FT1591",-0.66430273636612,-3.00588752986917
"FT1592",-0.789585272242014,-2.78248509242567
"FT1593",-0.488217361459399,-2.65722315932518
"FT1594",-0.553556436222791,-3.04371708884274
"FT1595",0,0
"FT1596",-1.34597468288209,-3.03271848176284
"FT1597",-1.70273052108212,-2.92442239338069
"FT1598",-1.95276088543104,-3.20481808116155
"FT1599",0.0470002760232668,0
"FT1600",0.132154983409452,0
"FT1601",-0.0533700442217147,-1.5968120761987
"FT1602",0,0
"FT1603",0,0
"FT1604",0,0
"FT1605",-0.184520954576457,-1.26994882118361
"FT1606",-0.485708091741097,-2.23426564625266
"FT1607",-0.149899091264362,-0.95460289206189
"FT1608",-0.0855286625471543,-2.45895305422226
"FT1609",-0.123061608212417,-2.22500306135613
"FT1610",-0.0961704473978235,-1.52353546632716
"FT1611",-0.149772167511233,-2.17121122287208
"FT1612",0.0317625694568205,0
"FT1613",-0.311540851678008,-2.35862173582457
"FT1614",-0.0965762935376071,-1.2505177779431
"FT1615",0,0
"FT1616",0,0
"FT1617",0,0
"FT1618",-1.65224831950123,-2.77437330867495
"FT1619",-1.71314815255267,-2.41763880011921
"FT1620",-1.56782202564171,-1.42063560160835
"FT1621",-1.0905522308174,-2.98071200736252
"FT1622",-0.815311169885809,-3.06183460868403
"FT1623",-0.144815792968166,-1.51913749041248
"FT1624",-0.0946229562051802,-0.726052807093109
"FT1625",-0.0433906041249361,-0.93449523980534
"FT1626",-0.280075452074857,-2.67322980050743
"FT1627",-0.087486957023931,-1.48706126187967
"FT1628",-0.145425666979566,-1.29086529792695
"FT1629",-0.148342124267704,-1.12906436393033
"FT1630",0,0
"FT1631",-0.2466060659173,-2.68188136551804
"FT1632",-0.174945268817227,-2.27895912653629
"FT1633",-0.393188166672834,-2.56205934170804
"FT1634",0,0
"FT1635",-0.208897087867149,-2.45872659912171
"FT1636",-0.436237640878721,-2.99920532268803
"FT1637",-0.203898384070938,-2.68727301731664
"FT1638",-0.180930791050163,-2.09185300230933
"FT1639",-0.17057852505133,-1.18719687306726
"FT1640",-0.206242338848298,-1.85941002408077
"FT1641",-0.24383403102825,-2.42496993775204
"FT1642",-0.191021938031401,-1.78182035141753
"FT1643",-0.0846830993815096,-1.42973347153356
"FT1644",-0.110915016777178,-1.57943302898202
"FT1645",-0.13719918899441,-1.12935036531468
"FT1646",-0.160299760344451,-1.66007277348436
"FT1647",-0.168593092260298,-1.41438330527902
"FT1648",-0.0819988642332839,-1.66132763095473
"FT1649",-0.0702249465672855,-1.4151892867396
"FT1650",-0.0555955672163696,-1.05066154677853
"FT1651",-0.168743021867644,-1.28588998685641
"FT1652",-0.185603277848784,-2.05219383028725
"FT1653",-0.173421399158848,-1.46947170992403
"FT1654",-0.00862503788908791,-1.25571298077077
"FT1655",-0.791655831733439,0
"FT1656",-0.277968974942057,-1.41804417238095
"FT1657",-0.18585710075013,-1.6866136611325
"FT1658",-0.122683298065904,-1.79503118644898
"FT1659",-0.084169152775034,-1.31790245098677
"FT1660",-0.164975057590836,-1.22146370522815
"FT1661",-0.0993651989212674,-1.65683930123175
"FT1662",-0.175674597317977,-1.12427878881895
"FT1663",-0.262339704630906,-1.12285940281429
"FT1664",-0.0797727102309862,-1.54154720661929
"FT1665",-0.0457339975146656,-0.988488005261384
"FT1666",-0.508914488910131,-1.03296438154018
"FT1667",-0.973310452097752,-5.30366203692916
"FT1668",0,0
"FT1669",-0.0485206356424158,-1.23338466393723
"FT1670",-0.46806232131986,-0.868499244832013
"FT1671",-0.249620736129617,-2.14391713529065
"FT1672",-0.60403110648968,-2.32551365072387
"FT1673",-1.04716860185623,-1.46232472828799
"FT1674",0,0
"FT1675",0,0
"FT1676",-0.396877319193908,-2.177980072027
"FT1677",-0.360870858278377,-2.14252689816626
"FT1678",-0.462771287319704,-2.6845024491722
"FT1679",-0.42797528184628,-2.63135472474119
"FT1680",-0.83899770459423,-2.64055592458547
"FT1681",-0.546847686269917,-1.6517646302785
"FT1682",-1.21104008886962,-2.8432964495114
"FT1683",-1.38742599589573,-2.51989811500126
"FT1684",-1.80865501451083,-3.15699352203082
"FT1685",0,0
"FT1686",-0.222672013876964,0
"FT1687",0,0
"FT1688",0,0
"FT1689",0,0
"FT1690",-0.694583298411449,-2.32549403373556
"FT1691",-1.19525945950637,-2.96144836726995
"FT1692",-1.32612946497518,-2.2646417902618
"FT1693",0,0
"FT1694",0,0
"FT1695",0,0
"FT1696",0,0
"FT1697",-1.2175769414608,0
"FT1698",0,0
"FT1699",-2.45532072220711,-4.34476642509643
"FT1700",-1.2058230798681,-2.40228042879751
"FT1701",-1.44633015599421,-2.85170239790265
"FT1702",0,0
"FT1703",0,0
"FT1704",-1.00602389585751,-2.39147005329701
"FT1705",-0.16364553201122,-2.14753387459111
"FT1706",-0.0461940231930266,-0.746962063445599
"FT1707",-0.50665595730275,-1.48139704986623
"FT1708",-1.19436438840596,-2.0034209937307
"FT1709",-0.792916964673976,-4.78863197075795
"FT1710",-1.05608136896485,-2.61284239357521
"FT1711",-0.940102368520447,-2.72270889608764
"FT1712",0,0
"FT1713",-1.23141389016963,-2.70909445028955
"FT1714",-1.49154016577668,-2.71697716352161
"FT1715",0,0
"FT1716",0,0
"FT1717",-0.516514702680631,-2.70306983796299
"FT1718",-0.139636970250416,-1.56149601258403
"FT1719",-0.455474752211783,-1.20872489509783
"FT1720",-0.577311850774389,-2.61769418832515
"FT1721",-0.873030914468102,-2.62744035433151
"FT1722",-1.10867152743836,-2.31679015832974
"FT1723",-1.34911883064869,-2.09007102144423
"FT1724",-0.482810724238305,-1.20492995222603
"FT1725",-0.156040505863681,-1.46240686799652
"FT1726",0,0
"FT1727",0,0
"FT1728",-1.10101192894383,-2.58331505235573
"FT1729",-1.32233056066827,-2.35268843569318
"FT1730",0,0
"FT1731",-1.79687204149266,-2.72925121216037
"FT1732",0,0
"FT1733",0,0
"FT1734",-1.32357810920006,-2.63012362657979
"FT1735",0,0
"FT1736",-0.570093086092588,0
"FT1737",0,0
"FT1738",0,0
"FT1739",-0.340508317274633,0
"FT1740",-0.434302083239563,-2.80797277790269
"FT1741",-0.481334295689159,-1.06481725827185
"FT1742",-0.469730652746108,-2.4269033674835
"FT1743",-1.03454767858794,-2.92896389294446
"FT1744",-0.326798718995864,-1.95810176044013
"FT1745",-0.766415797644487,-2.2977714123126
"FT1746",-1.18496733318195,-2.59814053073901
"FT1747",-1.34118189550546,-2.20671344505229
"FT1748",0,0
"FT1749",0,0
"FT1750",0,0
"FT1751",0,0
"FT1752",0,0
"FT1753",-0.72251281007131,-2.13955803458299
"FT1754",-0.935329439125093,-2.20665716738391
"FT1755",-1.46649796861677,-2.00378553225584
"FT1756",-0.802848499298814,-2.68582966791356
"FT1757",-1.13328073009837,-2.25123439360168
"FT1758",-1.43951037540609,-2.21978523477775
"FT1759",-0.747340535149935,-2.34764432667648
"FT1760",-1.13735531479879,-2.80054359306085
"FT1761",0,0
"FT1762",0,0
"FT1763",0,0
"FT1764",-0.496766098480557,-2.09706727011121
"FT1765",-0.698800008881785,-1.92809319669484
"FT1766",-1.35672855016031,-1.41330687155033
"FT1767",-0.647563267565711,-1.87696838416838
"FT1768",-1.03686434310378,-2.89906819989212
"FT1769",-1.34180129776691,-2.63429379128447
"FT1770",-1.56560158599171,-2.61476777209381
"FT1771",0,0
"FT1772",-0.974003157846158,-1.35472200787856
"FT1773",-0.76712869440991,-1.94452250256027
"FT1774",-0.233229895522102,-1.48088815851408
"FT1775",-0.813884296407262,-2.04057455257778
"FT1776",-0.301558219420456,-2.07501031246451
"FT1777",-0.160232306450619,-1.81866055857878
"FT1778",-0.189480619160879,-1.44752349746498
"FT1779",-0.370027894093534,-1.82389456144416
"FT1780",-1.5501235234811,-1.7977584323658
"FT1781",-0.176696622260563,-1.47665410742968
"FT1782",-0.144573173337605,-0.817788898092154
"FT1783",-0.169760684686499,-1.64808338851045
"FT1784",-0.125938156267357,-0.455563235636112
"FT1785",-1.02257680101513,0
"FT1786",-0.259464298802685,-1.68976883467339
"FT1787",-0.212949484829314,-1.16145097713253
"FT1788",-0.182644344580087,-0.654515905146671
"FT1789",-0.494593271295098,0
"FT1790",-0.145051083677798,-0.733750268047864
"FT1791",-0.80180138035674,-2.2868361715801
"FT1792",-1.18145822886094,-2.44649841403413
"FT1793",-1.60615841351189,-2.31421045872963
"FT1794",-0.511652622907094,-2.2352907663103
"FT1795",0,0
"FT1796",0,0
"FT1797",-0.850479785609825,-2.5253009251294
"FT1798",-0.972880366095326,-2.3266387566375
"FT1799",-1.52043861290089,-2.40921951559676
"FT1800",-0.999390516080464,-2.40175328628283
"FT1801",0,0
"FT1802",0,0
"FT1803",-0.151358476670683,-1.19642365953536
"FT1804",-0.272931239555184,-0.935364600784783
"FT1805",-0.628464827470947,-1.87611255841211
"FT1806",-0.348914376522843,-1.82740204463468
"FT1807",-0.043795900338803,-1.40116209462716
"FT1808",-0.789265170006652,-2.33602604568096
"FT1809",-1.06441190253126,-2.06040751764269
"FT1810",-1.55535662929242,-1.74188530197288
"FT1811",-1.96135082137595,-2.66558281912917
"FT1812",-1.67450038308882,-1.99993285810185
"FT1813",-0.131173370605922,-1.00040974125309
"FT1814",-0.55719594632336,-0.638299207394672
"FT1815",-0.0737577605535293,-1.37277785284845
"FT1816",-1.41350579818169,-1.71196884395502
"FT1817",-0.281913281709971,-0.838098159893782
"FT1818",-0.337148106590801,-0.992034572813356
"FT1819",-0.196691837394149,-1.15779329249427
"FT1820",-0.28597805515808,-1.18972305711506
"FT1821",-0.243247261341457,-1.72629706388423
"FT1822",-0.466181921925166,-1.1668155964625
"FT1823",-1.44634944303304,-2.95626829151775
"FT1824",-0.520318292166562,-2.20622282231466
"FT1825",-0.650278828374725,-1.67034444910844
"FT1826",-1.16046101931789,-1.58080839387998
"FT1827",0,0
"FT1828",-0.678613623465814,-1.16234318523769
"FT1829",-0.241174772664416,-1.52693260773409
"FT1830",-0.272275041163078,-1.16604824415864
"FT1831",-0.182269101449878,-0.97926207707376
"FT1832",-0.451480051453121,-2.47766810445717
"FT1833",-1.00888641295485,-2.48316576348299
"FT1834",-1.63967157870623,-2.06628457757204
"FT1835",-0.287481295226052,-1.04568925393358
"FT1836",-0.138018779416388,-1.07532940611372
"FT1837",-0.174178206897378,-1.0772929770271
"FT1838",-0.214780715900851,-0.99628991088837
"FT1839",-0.1488576385954,-1.00921079805145
"FT1840",-0.296943738673474,-1.4620199782813
"FT1841",-0.378276479626723,-1.65393083611472
"FT1842",-0.351805889060578,-1.06448425965422
"FT1843",-0.184044156586811,-1.47564151331256
"FT1844",-0.215179800708504,-1.25492608701722
"FT1845",-0.13267635698658,-0.832645389867621
"FT1846",-0.0954390411279991,-0.885002468905212
"FT1847",-0.334260035107229,-1.12456881796799
"FT1848",-0.0868630184396349,-1.19416970531806
"FT1849",-0.923426269683504,-2.62124193224425
"FT1850",-1.17548082416405,-2.47870676820993
"FT1851",-1.67509318639898,-2.26395698934069
"FT1852",-0.34261813498876,-2.05064466067448
"FT1853",-0.733215294411462,-1.2795370358006
"FT1854",-0.0909170243093628,-1.1973322359069
"FT1855",-0.367040023305697,0
"FT1856",-0.171581907009063,-0.880677599771652
"FT1857",-0.213349299311671,-1.28742269358926
"FT1858",-0.252708934861039,-1.44320957089014
"FT1859",-0.315392363604794,-1.47122777595215
"FT1860",-0.300992880846828,-1.63998144369033
"FT1861",-0.379908406045958,-1.57427656222983
"FT1862",-0.380176228462053,-1.23565400268127
"FT1863",-0.655643753846523,-2.38408313873618
"FT1864",-0.944826579730997,-2.27729193290219
"FT1865",-1.34077801649819,-1.73062817890997
"FT1866",-0.64297407094781,-1.91591161380256
"FT1867",-0.285834356069488,-1.92031402307398
"FT1868",-0.49072176237842,-1.01061634646175
"FT1869",-0.905644786774704,-1.22512724757958
"FT1870",-0.168668750278012,-1.2400949206093
"FT1871",-0.177347999242491,-1.21956635494257
"FT1872",-0.250631147552387,-1.21356163119246
"FT1873",-0.395866432648024,-1.08181024078087
"FT1874",-0.173649064896526,-1.15867944171327
"FT1875",-0.237328936080717,-1.01857511828914
"FT1876",-0.297102379968491,-1.1995714285409
"FT1877",-0.0506311059783275,-1.07109735483472
"FT1878",-0.388476255566663,-1.85674883252627
"FT1879",-0.379304358747177,-1.7191733010019
"FT1880",-0.296198390477074,-1.34948191100548
"FT1881",-0.492359846103711,-1.77173946156248
"FT1882",-0.625472500935276,-1.35755313173139
"FT1883",-0.505316756173271,-2.10811716547228
"FT1884",-1.32871274569526,-1.50485686780227
"FT1885",-0.626177665034561,-1.86505597714985
"FT1886",-0.303064882580603,-1.43906548838788
"FT1887",-0.347095219288673,-1.9264921449284
"FT1888",-0.249384636518453,-1.25181839054517
"FT1889",-0.579522811605034,-2.45682204080151
"FT1890",-0.883777807970424,-2.36092710039634
"FT1891",-1.40054204445364,-1.86203278872891
"FT1892",-0.391674012824658,-2.01221339137927
"FT1893",-1.94577354127429,-2.77950470658111
"FT1894",-0.275586348487326,-0.950191946665148
"FT1895",-0.222504565360016,-1.26180857786876
"FT1896",-0.193990078524349,-1.56672879930593
"FT1897",-0.215614146137777,-1.36575570477867
"FT1898",-1.38642973676895,-2.00767666805089
"FT1899",-0.370997247555621,0
"FT1900",-0.280771517753573,-1.73326475409683
"FT1901",-0.478341238879539,-1.32433935900269
"FT1902",-0.311845281298968,-1.65974012569365
"FT1903",-0.453992278896278,-1.30945801791567
"FT1904",-0.226150691391416,-1.51900281895542
"FT1905",-0.330946288032443,-1.39556187932549
"FT1906",-0.283454608664328,-0.742521579544172
"FT1907",-0.159610697567317,-1.19775723635618
"FT1908",0,0
"FT1909",-0.186007754206849,-1.05177540906585
"FT1910",-0.13650683560547,-1.08747226143622
"FT1911",-0.157231202920812,-0.852110639787933
"FT1912",-1.42891018964421,-0.930950808544751
"FT1913",0,0
"FT1914",0,0
"FT1915",0,0
"FT1916",0,0
"FT1917",0,0
"FT1918",0,0
"FT1919",0,0
"FT1920",0,0
"FT1921",-0.870917594381815,-2.51408541698692
"FT1922",-1.22148482051147,-2.58105133479122
"FT1923",-1.75296190308503,-1.99652210756434
"FT1924",0,0
"FT1925",0,0
"FT1926",-0.322562349492103,-1.46730093252311
"FT1927",-0.512078931782548,-1.21557162580729
"FT1928",0,0
"FT1929",-0.258372248327292,-1.35326995001609
"FT1930",-0.212821272511524,-1.5186515840749
"FT1931",-0.218156310807395,-1.30294895766358
"FT1932",-0.310809210843202,-1.52826350769195
"FT1933",-0.377963359633248,-1.41340728579285
"FT1934",-0.30839366955718,-1.54262637111365
"FT1935",-0.382796560702855,-1.21369140806079
"FT1936",-0.462715145681786,-1.84610724280107
"FT1937",-0.513956677225855,-2.18202990996153
"FT1938",-0.660229912606355,-1.82509027746586
"FT1939",-0.261099330587493,-1.14466194473591
"FT1940",-0.154242140543405,-1.17756718204094
"FT1941",-0.0307020087669233,-1.04348069904649
"FT1942",-0.196656083838952,-1.59306453209171
"FT1943",-0.221589720814619,-1.58923732764057
"FT1944",-0.380286298855305,-1.24126158466441
"FT1945",-0.172245810871967,-1.36528160663902
"FT1946",-0.344994085840768,0
"FT1947",-0.351134714955272,-1.78454068229273
"FT1948",-0.394249568568135,-1.42117233777244
"FT1949",-0.364853818577912,-1.47440725451774
"FT1950",-0.411129576066249,-1.17157928822299
"FT1951",-0.355265593531263,-0.934201226889204
"FT1952",-0.151155664996678,-1.47385296387374
"FT1953",-0.217598494754031,-1.42074331459468
"FT1954",-0.304134659931147,-1.00256839114327
"FT1955",-0.376799788661636,-0.93737541046973
"FT1956",-0.260508307250899,-0.948903578181392
"FT1957",-0.179910163928354,-1.52476887539973
"FT1958",-0.351145257795978,-0.66918991649617
"FT1959",-0.117747213152173,-1.30482502801885
"FT1960",-0.267388374159054,-1.62030623526038
"FT1961",-0.379395582378948,-0.706801040161662
"FT1962",-0.338294403368884,-1.77417635413855
"FT1963",-0.326883267990673,-1.09032237061079
"FT1964",-0.313557953169186,-1.30068486504365
"FT1965",-0.398361977184022,-2.78334665790086
"FT1966",-0.455812965204304,-2.5588100903494
"FT1967",-0.717934666517252,-2.11344746714081
"FT1968",-0.328896912954054,-1.33988964709561
"FT1969",-0.160519582750302,-1.41163269502401
"FT1970",-0.204393182147405,-1.37634880219946
"FT1971",-0.250544920710068,-1.30936855056204
"FT1972",-0.13724749238419,-1.3349807007297
"FT1973",-0.304382920230748,-1.12273016197299
"FT1974",-0.174588083913464,-1.36141730029211
"FT1975",-0.352487694551571,-1.31865822264252
"FT1976",-0.230067890883429,-1.64332834514885
"FT1977",-0.357655438671225,-0.921222765012071
"FT1978",-0.232585001269977,-1.29279953259601
"FT1979",-0.174063139761113,-1.62499318457379
"FT1980",-0.201953492754694,-1.15280871171969
"FT1981",-0.114908814105408,-0.808155261679268
"FT1982",-0.192039228163107,-2.12348359291381
"FT1983",-0.0819891002310898,-1.32671266630806
"FT1984",-0.192039228163107,-1.01560168452129
"FT1985",-0.81226696971098,-2.52108341789862
"FT1986",-1.06379203147091,-2.43170730571722
"FT1987",-1.53509468348264,-2.0427390560128
"FT1988",-0.554465136822383,-2.3057761007521
"FT1989",-1.07438521433168,-2.09295812752568
"FT1990",-0.428664268355431,-1.10845338805628
"FT1991",-0.0588418973597715,-1.57666068948693
"FT1992",-0.165795177899357,-1.43844095732111
"FT1993",-0.205123855084094,-1.21332804754921
"FT1994",-0.178773367122888,-1.57908343676126
"FT1995",-0.250570407201662,-1.14939642138923
"FT1996",-1.39608829086298,-2.61655187531705
"FT1997",-0.246734000181193,-1.11721474768261
"FT1998",-0.242719547838929,-1.44918214603854
"FT1999",-0.251490759222702,-1.47680998194509
"FT2000",-0.247434897895669,-1.169667713988
"FT2001",-0.253675036309775,-1.08754150942583
"FT2002",-0.254337286448365,-1.02061442730049
"FT2003",-0.341112283302432,-1.77593330628909
"FT2004",-0.386094809450231,-1.88512455714912
"FT2005",-0.577561265864266,-1.37477687725624
"FT2006",-0.582467383962306,-1.24705645035404
"FT2007",-1.45798397506094,-1.29614791618029
"FT2008",-0.394654161960049,-0.990252327152108
"FT2009",-0.109131856430365,-1.61638944471273
"FT2010",-0.318006302489911,0
"FT2011",-0.167433738348637,-1.40959934171344
"FT2012",-0.293111018393463,-0.732571607925078
"FT2013",-0.164939572941924,-1.30744036898713
"FT2014",-0.0913420596834629,-1.32030809574407
"FT2015",-0.338524517282969,-1.93331963048533
"FT2016",-0.40945502496362,-0.924806348730098
"FT2017",-0.340745526566449,-1.76449944280544
"FT2018",-0.278228500560894,-1.2218430762853
"FT2019",-0.360594992592477,-1.48893429390244
"FT2020",0,0
"FT2021",-0.101899529980156,-1.53514058669923
"FT2022",-0.318313482050241,-0.683811793119879
"FT2023",-0.241539934809966,-1.60777830682185
"FT2024",-0.339155667487427,-1.5582673443762
"FT2025",-0.316756379567039,-1.04064261735737
"FT2026",-0.176413868256739,-1.66998684094955
"FT2027",-0.32575600414419,-0.927271878134812
"FT2028",-0.245984825060932,-1.40131436014488
"FT2029",-0.45793567722459,-1.22702520128418
"FT2030",-0.183176943106051,-1.43186837389914
"FT2031",-0.517755442312334,-1.15059203780247
"FT2032",-0.322880031817124,-0.944119173811489
"FT2033",-0.195641325071046,-1.45627866808099
"FT2034",-0.143939429994726,-1.21449532346477
"FT2035",-0.298434952169343,-2.42556600022488
"FT2036",0.00791521524698773,-1.65882841851507
"FT2037",-0.286985758622042,-0.0924778907056322
"FT2038",-0.387433845919959,-1.97862092853353
"FT2039",-0.648876349387534,-1.76356341288316
"FT2040",-0.363192469419409,-2.05345285393434
