"feature","smp_to_std"
"FT1911",3.53470070265769
"FT1912",3.53470070265769
"FT1913",3.53470070265769
"FT1914",3.53470070265769
"FT1915",3.53470070265769
"FT1916",3.53470070265769
"FT1917",3.53470070265769
"FT1918",3.53470070265769
"FT1919",3.53470070265769
"FT1920",3.53470070265769
"FT1921",3.53470070265769
"FT1922",3.53470070265769
"FT1923",-4.36715947560173
"FT1924",3.53470070265769
"FT1925",3.53470070265769
"FT1926",3.53470070265769
"FT1927",3.53470070265769
"FT1928",3.53470070265769
"FT1929",3.53470070265769
"FT1930",3.53470070265769
"FT1931",3.53470070265769
"FT1932",3.53470070265769
"FT1933",3.53470070265769
"FT1934",3.53470070265769
"FT1935",3.53470070265769
"FT1936",3.53470070265769
"FT1937",3.53470070265769
"FT1938",3.53470070265769
"FT1939",3.53470070265769
"FT1940",3.53470070265769
"FT1941",3.53470070265769
"FT1942",3.53470070265769
"FT1943",3.53470070265769
"FT1944",3.53470070265769
"FT1945",3.53470070265769
"FT1946",3.53470070265769
"FT1947",3.53470070265769
"FT1948",3.53470070265769
"FT1949",3.53470070265769
"FT1950",3.53470070265769
"FT1951",3.53470070265769
"FT1952",3.53470070265769
"FT1953",3.53470070265769
"FT1954",3.53470070265769
"FT1955",3.53470070265769
"FT1956",3.53470070265769
"FT1957",3.53470070265769
"FT1958",3.53470070265769
"FT1959",3.53470070265769
"FT1960",3.53470070265769
"FT1961",3.53470070265769
"FT1962",3.53470070265769
"FT1963",3.53470070265769
"FT1964",3.53470070265769
"FT1965",3.53470070265769
"FT1966",3.53470070265769
"FT1967",3.53470070265769
"FT1968",3.53470070265769
"FT1969",3.53470070265769
"FT1970",3.53470070265769
"FT1971",3.53470070265769
"FT1972",3.53470070265769
"FT1973",3.53470070265769
"FT1974",3.53470070265769
"FT1975",3.53470070265769
"FT1976",3.53470070265769
"FT1977",3.53470070265769
"FT1978",3.53470070265769
"FT1979",3.53470070265769
"FT1980",3.53470070265769
"FT1981",3.53470070265769
"FT1982",3.53470070265769
"FT1983",3.53470070265769
"FT1984",3.53470070265769
"FT1985",3.53470070265769
"FT1986",3.53470070265769
"FT1987",-4.36715947560173
"FT1988",3.53470070265769
"FT1989",3.53470070265769
"FT1990",3.53470070265769
"FT1991",3.53470070265769
"FT1992",3.53470070265769
"FT1993",3.53470070265769
"FT1994",3.53470070265769
"FT1995",3.53470070265769
"FT1996",3.53470070265769
"FT1997",3.53470070265769
"FT1998",3.53470070265769
"FT1999",3.53470070265769
"FT2000",3.53470070265769
"FT2001",3.53470070265769
"FT2002",3.53470070265769
"FT2003",3.53470070265769
"FT2004",3.53470070265769
"FT2005",3.53470070265769
"FT2006",3.53470070265769
"FT2007",3.53470070265769
"FT2008",3.53470070265769
"FT2009",3.53470070265769
"FT2010",3.53470070265769
"FT2011",3.53470070265769
"FT2012",3.53470070265769
"FT2013",3.53470070265769
"FT2014",3.53470070265769
"FT2015",3.53470070265769
"FT2016",3.53470070265769
"FT2017",3.53470070265769
"FT2018",3.53470070265769
"FT2019",3.53470070265769
"FT2020",3.53470070265769
"FT2021",3.53470070265769
"FT2022",3.53470070265769
"FT2023",3.53470070265769
"FT2024",3.53470070265769
"FT2025",3.53470070265769
"FT2026",3.53470070265769
"FT2027",3.53470070265769
"FT2028",3.53470070265769
"FT2029",3.53470070265769
"FT2030",3.53470070265769
"FT2031",3.53470070265769
"FT2032",3.53470070265769
"FT2033",3.53470070265769
"FT2034",3.53470070265769
"FT2035",3.53470070265769
"FT2036",3.53470070265769
"FT2037",3.53470070265769
"FT2038",3.53470070265769
"FT2039",3.53470070265769
"FT2040",3.53470070265769
