"feature","filename","iso_cor","init_area","iso_area"
"FT216","190715_Smp_FK180310S80C1-DCM_B.mzML",0.964659091560941,35475.9685635045,4137.65074351779
"FT216","190715_Smp_FK180310S80C1-DCM_C.mzML",0.959252054538098,33215.5094891973,3421.58858309337
"FT216","190715_Std_4uMStdsMix1InMatrix_1.mzML",0.98982502528864,809396.86597839,72340.0513228476
"FT216","190715_Std_4uMStdsMix1InMatrix_2.mzML",0.988334816748051,677844.739666402,64307.7294045668
"FT216","190715_Std_4uMStdsMix2InH2O_1.mzML",0.988412124634805,2312660.59641898,180170.520727538
"FT216","190715_Std_4uMStdsMix2InH2O_2.mzML",0.990702635007746,1948515.57017112,165297.379128318
"FT216","190715_Std_H2OinMatrix_1.mzML",0.993353765320301,837050.839668036,75450.0300591439
"FT216","190715_Std_H2OinMatrix_2.mzML",0.983556416385113,790911.705402553,74241.2127911579
"FT217","190715_Blk_KM1906U14-Blk_C.mzML",0,6798464.94303751,0
"FT217","190715_Smp_FK180310S62C1-25m_A.mzML",0,8430819.44370127,0
"FT217","190715_Smp_FK180310S62C1-25m_A.mzML",0,5011017.66359401,0
"FT217","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,5959474.25908089,0
"FT217","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,5782373.21993971,0
"FT217","190715_Std_H2OinMatrix_1.mzML",0,5369590.86693931,0
"FT217","190715_Std_H2OinMatrix_2.mzML",0,6425055.19214869,0
"FT217","190715_Poo_TruePooFK180310_Full1.mzML",0,7058382.19365263,0
"FT217","190715_Poo_TruePooFK180310_Full2.mzML",0,7827591.50394011,0
"FT217","190715_Poo_TruePooFK180310_Full3.mzML",0,5647880.06170511,0
"FT217","190715_Poo_TruePooFK180310_Half1.mzML",0,4478287.62594843,0
"FT217","190715_Poo_TruePooFK180310_Half2.mzML",0,4791386.851264,0
"FT217","190715_Poo_TruePooFK180310_Half3.mzML",0,3798758.938344,0
"FT217","190715_Smp_FK180310S62C1-25m_B.mzML",0,4939613.76995635,0
"FT217","190715_Smp_FK180310S62C1-25m_C.mzML",0,4009207.73068309,0
"FT217","190715_Smp_FK180310S62C1-DCM_A.mzML",0,3493818.54091692,0
"FT217","190715_Smp_FK180310S62C1-DCM_B.mzML",0,2439462.06310225,0
"FT217","190715_Smp_FK180310S62C1-DCM_C.mzML",0,4344302.32192492,0
"FT217","190715_Smp_FK180310S64C1-25m_A.mzML",0,4304203.23944831,0
"FT217","190715_Smp_FK180310S64C1-25m_B.mzML",0,1809930.38499403,0
"FT217","190715_Smp_FK180310S64C1-25m_C.mzML",0,8754688.02320194,0
"FT217","190715_Smp_FK180310S64C1-DCM_A.mzML",0,4491522.23711491,0
"FT217","190715_Smp_FK180310S64C1-DCM_B.mzML",0,5901259.0391407,0
"FT217","190715_Smp_FK180310S64C1-DCM_C.mzML",0,2783713.9644227,0
"FT217","190715_Smp_FK180310S77C1-25m_A.mzML",0,6033085.42059851,0
"FT217","190715_Smp_FK180310S77C1-25m_B.mzML",0,8816079.77874231,0
"FT217","190715_Smp_FK180310S77C1-25m_C.mzML",0,8439584.80879164,0
"FT217","190715_Smp_FK180310S77C1-DCM_A.mzML",0,2897058.70386815,0
"FT217","190715_Smp_FK180310S77C1-DCM_B.mzML",0,2807481.61038876,0
"FT217","190715_Smp_FK180310S77C1-DCM_C.mzML",0,5046572.64290166,0
"FT217","190715_Smp_FK180310S80C1-25m_A.mzML",0,5722529.17066526,0
"FT217","190715_Smp_FK180310S80C1-25m_B.mzML",0,4760482.36814404,0
"FT217","190715_Smp_FK180310S80C1-25m_C.mzML",0,7237794.63519239,0
"FT217","190715_Smp_FK180310S80C1-DCM_A.mzML",0,7837259.4653697,0
"FT217","190715_Smp_FK180310S80C1-DCM_B.mzML",0,3887400.37169218,0
"FT217","190715_Smp_FK180310S80C1-DCM_C.mzML",0,6859178.8324213,0
"FT217","190715_Std_4uMStdsMix1InH2O_1.mzML",0,185081.397565678,0
"FT217","190715_Std_4uMStdsMix1InH2O_2.mzML",0,155588.41458571,0
"FT217","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,4292449.18851256,0
"FT217","190715_Std_4uMStdsMix2InH2O_1.mzML",0,159544.509591848,0
"FT217","190715_Std_4uMStdsMix2InH2O_2.mzML",0,131916.943419464,0
"FT217","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,3961891.97182822,0
"FT218","190715_Smp_FK180310S62C1-25m_A.mzML",0,107184.024480633,0
"FT218","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,20806.5979770925,0
"FT218","190715_Std_H2OinMatrix_1.mzML",0,18167.1342715081,0
"FT218","190715_Std_H2OinMatrix_2.mzML",0,17070.7959229369,0
"FT218","190715_Blk_KM1906U14-Blk_C.mzML",0,215422.212175414,0
"FT218","190715_Poo_TruePooFK180310_Full1.mzML",0,239653.47407046,0
"FT218","190715_Poo_TruePooFK180310_Full2.mzML",0,215419.121006563,0
"FT218","190715_Poo_TruePooFK180310_Full3.mzML",0,180954.136626303,0
"FT218","190715_Poo_TruePooFK180310_Half1.mzML",0,43535.8221272007,0
"FT218","190715_Poo_TruePooFK180310_Half2.mzML",0,55612.1272089332,0
"FT218","190715_Poo_TruePooFK180310_Half3.mzML",0,37303.2664439604,0
"FT218","190715_Smp_FK180310S62C1-25m_B.mzML",0,174534.913461164,0
"FT218","190715_Smp_FK180310S62C1-25m_C.mzML",0,108572.248572826,0
"FT218","190715_Smp_FK180310S62C1-DCM_A.mzML",0,142382.349243596,0
"FT218","190715_Smp_FK180310S62C1-DCM_B.mzML",0,194639.693893686,0
"FT218","190715_Smp_FK180310S62C1-DCM_C.mzML",0,99993.0045449734,0
"FT218","190715_Smp_FK180310S64C1-25m_A.mzML",0,194136.75973931,0
"FT218","190715_Smp_FK180310S64C1-25m_B.mzML",0,110054.0917724,0
"FT218","190715_Smp_FK180310S64C1-25m_C.mzML",0,262551.613129079,0
"FT218","190715_Smp_FK180310S64C1-DCM_A.mzML",0,163101.051353715,0
"FT218","190715_Smp_FK180310S64C1-DCM_B.mzML",0,275436.004397362,0
"FT218","190715_Smp_FK180310S64C1-DCM_C.mzML",0,69501.5426617041,0
"FT218","190715_Smp_FK180310S77C1-25m_A.mzML",0,259685.797303051,0
"FT218","190715_Smp_FK180310S77C1-25m_B.mzML",0,383461.443187416,0
"FT218","190715_Smp_FK180310S77C1-25m_C.mzML",0,266151.495531261,0
"FT218","190715_Smp_FK180310S77C1-DCM_A.mzML",0,114142.216216236,0
"FT218","190715_Smp_FK180310S77C1-DCM_B.mzML",0,143090.729900166,0
"FT218","190715_Smp_FK180310S77C1-DCM_C.mzML",0,153945.985568702,0
"FT218","190715_Smp_FK180310S80C1-25m_A.mzML",0,199356.438585103,0
"FT218","190715_Smp_FK180310S80C1-25m_B.mzML",0,136374.732441679,0
"FT218","190715_Smp_FK180310S80C1-25m_C.mzML",0,211821.029146269,0
"FT218","190715_Smp_FK180310S80C1-DCM_A.mzML",0,378111.221948266,0
"FT218","190715_Smp_FK180310S80C1-DCM_B.mzML",0,151368.615326628,0
"FT218","190715_Smp_FK180310S80C1-DCM_C.mzML",0,121891.328769304,0
"FT218","190715_Std_4uMStdsMix1InH2O_1.mzML",0,6295.34464504151,0
"FT218","190715_Std_4uMStdsMix1InH2O_2.mzML",0,7845.43969867867,0
"FT218","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,12865.393419059,0
"FT218","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,13257.8914441559,0
"FT218","190715_Std_4uMStdsMix2InH2O_1.mzML",0,8213.72515545553,0
"FT218","190715_Std_4uMStdsMix2InH2O_2.mzML",0,7847.7186615481,0
"FT218","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,19310.3450517319,0
"FT219","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,26140.4198786374,0
"FT219","190715_Std_H2OinMatrix_1.mzML",0,38041.0560572911,0
"FT219","190715_Blk_KM1906U14-Blk_C.mzML",0,398810.627682969,0
"FT219","190715_Poo_TruePooFK180310_Full1.mzML",0,298608.226656407,0
"FT219","190715_Poo_TruePooFK180310_Full2.mzML",0,280039.632986605,0
"FT219","190715_Poo_TruePooFK180310_Full3.mzML",0,250095.421632439,0
"FT219","190715_Poo_TruePooFK180310_Half1.mzML",0,85641.2628682554,0
"FT219","190715_Poo_TruePooFK180310_Half2.mzML",0,88157.4950858504,0
"FT219","190715_Poo_TruePooFK180310_Half3.mzML",0,73813.5486013368,0
"FT219","190715_Smp_FK180310S62C1-25m_A.mzML",0,173804.27316761,0
"FT219","190715_Smp_FK180310S62C1-25m_B.mzML",0,250645.748945951,0
"FT219","190715_Smp_FK180310S62C1-25m_C.mzML",0,162801.472491577,0
"FT219","190715_Smp_FK180310S62C1-DCM_A.mzML",0,185684.687941208,0
"FT219","190715_Smp_FK180310S62C1-DCM_B.mzML",0,188939.494646803,0
"FT219","190715_Smp_FK180310S62C1-DCM_C.mzML",0,156192.236795008,0
"FT219","190715_Smp_FK180310S64C1-25m_A.mzML",0,252828.757837757,0
"FT219","190715_Smp_FK180310S64C1-25m_B.mzML",0,119324.816114113,0
"FT219","190715_Smp_FK180310S64C1-25m_C.mzML",0,366263.000618607,0
"FT219","190715_Smp_FK180310S64C1-DCM_A.mzML",0,200687.042912409,0
"FT219","190715_Smp_FK180310S64C1-DCM_B.mzML",0,352753.518055975,0
"FT219","190715_Smp_FK180310S64C1-DCM_C.mzML",0,113110.967912361,0
"FT219","190715_Smp_FK180310S77C1-25m_A.mzML",0,353052.528913915,0
"FT219","190715_Smp_FK180310S77C1-25m_B.mzML",0,525456.247893572,0
"FT219","190715_Smp_FK180310S77C1-25m_C.mzML",0,341456.91433537,0
"FT219","190715_Smp_FK180310S77C1-DCM_A.mzML",0,150058.289331704,0
"FT219","190715_Smp_FK180310S77C1-DCM_B.mzML",0,158485.719458967,0
"FT219","190715_Smp_FK180310S77C1-DCM_C.mzML",0,218160.722521111,0
"FT219","190715_Smp_FK180310S80C1-25m_A.mzML",0,273521.676053256,0
"FT219","190715_Smp_FK180310S80C1-25m_B.mzML",0,193936.510519207,0
"FT219","190715_Smp_FK180310S80C1-25m_C.mzML",0,292012.59897536,0
"FT219","190715_Smp_FK180310S80C1-DCM_A.mzML",0,442104.105138212,0
"FT219","190715_Smp_FK180310S80C1-DCM_B.mzML",0,209587.135050759,0
"FT219","190715_Smp_FK180310S80C1-DCM_C.mzML",0,193556.744435295,0
"FT219","190715_Std_4uMStdsMix1InH2O_1.mzML",0,6096.78656712454,0
"FT219","190715_Std_4uMStdsMix1InH2O_2.mzML",0,6941.9602768803,0
"FT219","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,14587.0146516282,0
"FT219","190715_Std_4uMStdsMix2InH2O_1.mzML",0,14504.3238301948,0
"FT219","190715_Std_4uMStdsMix2InH2O_2.mzML",0,14412.0799133489,0
"FT219","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,25514.9096174389,0
"FT219","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,19797.6475264207,0
"FT219","190715_Std_H2OinMatrix_2.mzML",0,27131.78575279,0
"FT220","190715_Std_4uMStdsMix1InH2O_1.mzML",0.999441854055378,27313715.7097549,2629075.99685842
"FT220","190715_Std_4uMStdsMix1InH2O_2.mzML",0.999596123342895,28816107.8857794,2799240.20075309
"FT220","190715_Std_4uMStdsMix1InMatrix_1.mzML",0.999636529806581,27307107.471983,2611062.35314405
"FT220","190715_Std_4uMStdsMix1InMatrix_2.mzML",0.999544010555469,28368575.1857882,2728882.49781078
"FT220","190715_Blk_KM1906U14-Blk_C.mzML",0.902314871920954,389844.31766808,33114.5294647403
"FT220","190715_Poo_TruePooFK180310_Full1.mzML",0.798179621265803,447449.446240962,37950.0274983509
"FT220","190715_Poo_TruePooFK180310_Full2.mzML",0.856530341777622,432376.10823442,41645.8352903989
"FT220","190715_Poo_TruePooFK180310_Full3.mzML",0.876511414009255,462965.531024635,46075.4043427603
"FT220","190715_Poo_TruePooFK180310_Half1.mzML",0.852640525437274,272454.994678196,26448.3984643084
"FT220","190715_Poo_TruePooFK180310_Half2.mzML",0.82193570559947,319669.645759422,28577.7900451883
"FT220","190715_Poo_TruePooFK180310_Half3.mzML",0.849888952706182,377963.186830249,33466.5933857996
"FT220","190715_Smp_FK180310S62C1-25m_A.mzML",0.903420092181912,456471.409145415,40203.9408073067
"FT220","190715_Smp_FK180310S62C1-25m_B.mzML",0.842869904360847,424901.86537616,36657.4370966423
"FT220","190715_Smp_FK180310S62C1-25m_C.mzML",0.914765602350995,885449.064584866,78247.2628816944
"FT220","190715_Smp_FK180310S62C1-DCM_A.mzML",0.79605733921107,377623.674189784,32966.5359643153
"FT220","190715_Smp_FK180310S62C1-DCM_B.mzML",0.88635979296921,576812.016175143,57847.7046143394
"FT220","190715_Smp_FK180310S62C1-DCM_C.mzML",0.850995965540934,445216.95881848,47892.1020052768
"FT220","190715_Smp_FK180310S64C1-25m_A.mzML",0.880676403102317,461244.98469235,45137.0858259285
"FT220","190715_Smp_FK180310S64C1-25m_B.mzML",0.790431533217832,374579.638387937,34224.1459906395
"FT220","190715_Smp_FK180310S64C1-25m_C.mzML",0.924688457629257,600237.917883426,62936.2361347293
"FT220","190715_Smp_FK180310S64C1-DCM_A.mzML",0.793295163353308,283270.829995235,29227.5368152461
"FT220","190715_Smp_FK180310S64C1-DCM_B.mzML",0.737338680957456,425067.759768866,43743.2261998472
"FT220","190715_Smp_FK180310S64C1-DCM_C.mzML",0.805177208141065,461995.572681889,46422.8503868063
"FT220","190715_Smp_FK180310S77C1-25m_A.mzML",0.877807049091554,487911.147550762,44869.7723245788
"FT220","190715_Smp_FK180310S77C1-25m_B.mzML",0.65569873185911,297501.163685929,29768.2811391097
"FT220","190715_Smp_FK180310S77C1-25m_C.mzML",0.800251665953059,359563.868897062,32390.1444098447
"FT220","190715_Smp_FK180310S77C1-DCM_A.mzML",0.878752704854524,517895.381685093,41745.8099858202
"FT220","190715_Smp_FK180310S77C1-DCM_B.mzML",0.879367438219394,488988.892090671,41448.6535507785
"FT220","190715_Smp_FK180310S77C1-DCM_C.mzML",0.886333914410959,607501.518190905,52954.8949943045
"FT220","190715_Smp_FK180310S80C1-25m_A.mzML",0.845795902725103,335982.754521839,34502.0883051814
"FT220","190715_Smp_FK180310S80C1-25m_B.mzML",0.852758267913537,448728.885231998,41238.7671925351
"FT220","190715_Smp_FK180310S80C1-25m_C.mzML",0.960192781493828,921144.313823014,78642.8278042935
"FT220","190715_Smp_FK180310S80C1-DCM_A.mzML",0.746383379441448,281732.746297777,24816.812277202
"FT220","190715_Smp_FK180310S80C1-DCM_B.mzML",0.855163657011382,524689.482787691,49953.7150162803
"FT220","190715_Smp_FK180310S80C1-DCM_C.mzML",0.857494988430985,468752.507702604,45349.6554639423
"FT220","190715_Std_4uMStdsMix2InH2O_1.mzML",-0.4598890755752,36758.9223469258,4777.38612434047
"FT220","190715_Std_4uMStdsMix2InH2O_2.mzML",0,189641.561830573,0
"FT220","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.8661928328215,235329.531056212,24748.4244282086
"FT220","190715_Std_4uMStdsMix2InMatrix_2.mzML",0.892149680083315,209488.771725483,27066.7955188919
"FT220","190715_Std_H2OinMatrix_1.mzML",0.687571403225815,206167.935204301,25005.4170956472
"FT220","190715_Std_H2OinMatrix_2.mzML",0.808118601586704,247698.477823423,31704.4261732721
"FT221","190715_Std_4uMStdsMix1InMatrix_1.mzML",-0.260151189328376,46736.6178846997,5916.65774599114
"FT221","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,74154.1570906006,0
"FT221","190715_Blk_KM1906U14-Blk_C.mzML",0,39637.5274261609,0
"FT221","190715_Poo_TruePooFK180310_Full1.mzML",0.625797443000407,93098.3990802038,9205.42283978569
"FT221","190715_Poo_TruePooFK180310_Full2.mzML",0.141311966846366,74704.3432129715,8692.20476700168
"FT221","190715_Poo_TruePooFK180310_Full3.mzML",0.421790382107247,118579.206877947,13464.1707424006
"FT221","190715_Poo_TruePooFK180310_Half1.mzML",0,54218.0995205734,0
"FT221","190715_Poo_TruePooFK180310_Half2.mzML",0,78001.0934274346,0
"FT221","190715_Poo_TruePooFK180310_Half3.mzML",0.0964115802493582,61652.6761642732,6628.85588492709
"FT221","190715_Smp_FK180310S62C1-25m_A.mzML",-0.230966075059053,87916.8283501547,9566.41062577267
"FT221","190715_Smp_FK180310S62C1-25m_B.mzML",0.606577140432247,94973.0417486914,10079.9159345995
"FT221","190715_Smp_FK180310S62C1-25m_C.mzML",0.322108562949622,92040.4124621116,9522.1494542216
"FT221","190715_Smp_FK180310S62C1-DCM_A.mzML",0.588709392848196,63205.5727792177,5435.81939624355
"FT221","190715_Smp_FK180310S62C1-DCM_B.mzML",0.61514824106272,122604.265844621,9873.02684116084
"FT221","190715_Smp_FK180310S62C1-DCM_C.mzML",0.584496428601122,111954.617336305,11101.3218715636
"FT221","190715_Smp_FK180310S64C1-25m_A.mzML",0.682457094124441,88966.6171133202,8292.03159278515
"FT221","190715_Smp_FK180310S64C1-25m_B.mzML",0.388014552578008,84017.7179408707,7688.04345947271
"FT221","190715_Smp_FK180310S64C1-25m_C.mzML",-0.0163056478279534,93811.9912325423,9218.77472878993
"FT221","190715_Smp_FK180310S64C1-DCM_A.mzML",0.264401887143676,84644.904535763,7775.69275335618
"FT221","190715_Smp_FK180310S64C1-DCM_B.mzML",0.477242698700654,100118.65167236,10737.446391928
"FT221","190715_Smp_FK180310S64C1-DCM_C.mzML",0.278791876536844,105418.791939974,9897.76451738225
"FT221","190715_Smp_FK180310S77C1-25m_A.mzML",0.119798571166902,87133.3040754609,9095.57622623746
"FT221","190715_Smp_FK180310S77C1-25m_B.mzML",-0.281706279543822,56506.2771671573,5927.11153126706
"FT221","190715_Smp_FK180310S77C1-25m_C.mzML",0.111601806895255,89097.2189511303,9680.18856510427
"FT221","190715_Smp_FK180310S77C1-DCM_A.mzML",0.343882190085823,79378.8689919002,7258.32039060746
"FT221","190715_Smp_FK180310S77C1-DCM_B.mzML",0.232529231740347,90279.6611267775,8063.76279924903
"FT221","190715_Smp_FK180310S77C1-DCM_C.mzML",0.22940839046104,90892.7229988575,9390.69894462847
"FT221","190715_Smp_FK180310S80C1-25m_A.mzML",0.165323886564528,49442.3959254744,5684.46686591004
"FT221","190715_Smp_FK180310S80C1-25m_B.mzML",0.705559769744658,87657.0578417499,7636.68861212139
"FT221","190715_Smp_FK180310S80C1-25m_C.mzML",0.742865297293217,94521.1529800296,9601.76173520577
"FT221","190715_Smp_FK180310S80C1-DCM_A.mzML",0.496740153127357,84934.2674897518,9627.01909266366
"FT221","190715_Smp_FK180310S80C1-DCM_B.mzML",0.283850982080213,81983.3970314581,7863.68039681041
"FT221","190715_Smp_FK180310S80C1-DCM_C.mzML",0.6771839440719,92920.3232308254,8554.85452829744
"FT221","190715_Std_4uMStdsMix1InH2O_1.mzML",0,39980.2477750313,0
"FT221","190715_Std_4uMStdsMix1InH2O_2.mzML",0,39205.6717199963,0
"FT221","190715_Std_4uMStdsMix2InH2O_1.mzML",0,42710.3312075697,0
"FT221","190715_Std_4uMStdsMix2InH2O_2.mzML",0,36816.6663115285,0
"FT221","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.612920759122829,55949.2954748739,6000.69095811946
"FT221","190715_Std_4uMStdsMix2InMatrix_2.mzML",-0.185665648448332,17493.5968232155,2105.57088583498
"FT221","190715_Std_H2OinMatrix_1.mzML",0.557537464194389,83251.4368166653,11243.1182616014
"FT221","190715_Std_H2OinMatrix_2.mzML",0,45787.2019757926,0
"FT222","190715_Std_4uMStdsMix1InH2O_1.mzML",0,72563.7056358606,0
"FT222","190715_Std_4uMStdsMix1InMatrix_1.mzML",0.999137501507385,270318.20252502,25610.1249468746
"FT222","190715_Blk_KM1906U14-Blk_C.mzML",0,52200.870016722,0
"FT222","190715_Poo_TruePooFK180310_Full1.mzML",0.0270893170064541,65753.376788009,5904.10632542416
"FT222","190715_Poo_TruePooFK180310_Full2.mzML",0.649945227784717,63118.827056665,5845.99492878461
"FT222","190715_Poo_TruePooFK180310_Full3.mzML",-0.372136393473498,56425.6794502577,6761.66156178195
"FT222","190715_Poo_TruePooFK180310_Half1.mzML",0,42955.7143907584,0
"FT222","190715_Poo_TruePooFK180310_Half2.mzML",0.585911099404647,43149.4063934684,4045.86634872184
"FT222","190715_Poo_TruePooFK180310_Half3.mzML",0.0491408728123008,60103.2636005012,5208.51209477091
"FT222","190715_Smp_FK180310S62C1-25m_A.mzML",0.555556344667339,37883.5648880433,4465.33092535136
"FT222","190715_Smp_FK180310S62C1-25m_B.mzML",-0.217969426997546,56458.3995200023,5857.9267336214
"FT222","190715_Smp_FK180310S62C1-25m_C.mzML",0.13021841718705,61542.1605425691,5555.74269926944
"FT222","190715_Smp_FK180310S62C1-DCM_A.mzML",-0.111572213461301,55276.820349725,5253.42641578539
"FT222","190715_Smp_FK180310S62C1-DCM_B.mzML",0.095030382903928,65420.125134239,5937.49778406648
"FT222","190715_Smp_FK180310S62C1-DCM_C.mzML",0.444138350437016,62899.6408666167,5796.6864761514
"FT222","190715_Smp_FK180310S64C1-25m_A.mzML",0.5566064980689,57831.9699725509,5046.32709125581
"FT222","190715_Smp_FK180310S64C1-25m_B.mzML",0.313373968662919,60567.5186530333,4941.71283459477
"FT222","190715_Smp_FK180310S64C1-25m_C.mzML",0.404931831553591,54868.676892628,5863.62299802899
"FT222","190715_Smp_FK180310S64C1-DCM_A.mzML",-0.414017176739619,64322.7824804923,5660.98997436441
"FT222","190715_Smp_FK180310S64C1-DCM_B.mzML",0.241097276930007,50667.3402620833,5779.51592792227
"FT222","190715_Smp_FK180310S64C1-DCM_C.mzML",0.247693180166322,52243.0217058538,4442.35986290651
"FT222","190715_Smp_FK180310S77C1-25m_A.mzML",-0.172181639883067,49930.5825742478,6373.54925688251
"FT222","190715_Smp_FK180310S77C1-25m_B.mzML",-0.243419958905384,36683.4693661178,4395.36557290429
"FT222","190715_Smp_FK180310S77C1-25m_C.mzML",-0.133555357239724,54948.9378984217,5370.97721132362
"FT222","190715_Smp_FK180310S77C1-DCM_A.mzML",0.264600886842721,69820.5552884098,5977.58017787826
"FT222","190715_Smp_FK180310S77C1-DCM_B.mzML",0.314842832946931,63465.6592205241,4436.28977765865
"FT222","190715_Smp_FK180310S77C1-DCM_C.mzML",-0.0364654303558617,62304.2074433211,6213.44391931407
"FT222","190715_Smp_FK180310S80C1-25m_A.mzML",0.0914253210806401,49917.3279187381,6415.67741379677
"FT222","190715_Smp_FK180310S80C1-25m_B.mzML",0.466477335784393,68600.4941714564,5468.34108472639
"FT222","190715_Smp_FK180310S80C1-25m_C.mzML",0.196199500470404,65993.4473365145,6069.2588389563
"FT222","190715_Smp_FK180310S80C1-DCM_A.mzML",-0.128351598640915,60274.0527700279,5860.78563675075
"FT222","190715_Smp_FK180310S80C1-DCM_B.mzML",-0.290054569386149,59140.6739876908,4904.84405935236
"FT222","190715_Smp_FK180310S80C1-DCM_C.mzML",0.272737331346673,53516.0140838306,4805.37457296601
"FT222","190715_Std_4uMStdsMix1InH2O_2.mzML",0.224519977207483,42493.399307746,6002.99425435887
"FT222","190715_Std_4uMStdsMix1InMatrix_2.mzML",-0.0329590612666794,30107.6972660045,3764.0986565873
"FT222","190715_Std_4uMStdsMix2InH2O_1.mzML",0,48144.0664653275,0
"FT222","190715_Std_4uMStdsMix2InH2O_2.mzML",0,42600.092820162,0
"FT222","190715_Std_4uMStdsMix2InMatrix_1.mzML",0,47313.2167261112,0
"FT222","190715_Std_4uMStdsMix2InMatrix_2.mzML",0,43363.240458332,0
"FT222","190715_Std_H2OinMatrix_1.mzML",0,46476.14286994,0
"FT222","190715_Std_H2OinMatrix_2.mzML",0,40536.0944395224,0
"FT223","190715_Std_4uMStdsMix2InH2O_1.mzML",0.997415345508305,8420998.03024888,709096.984352998
"FT223","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.995851248267969,5672874.58012003,494126.333991401
"FT223","190715_Blk_KM1906U14-Blk_C.mzML",0,16959.7578232964,0
"FT223","190715_Poo_TruePooFK180310_Full1.mzML",0,15643.5310167046,0
"FT223","190715_Poo_TruePooFK180310_Full2.mzML",0,11498.8686101892,0
"FT223","190715_Poo_TruePooFK180310_Full3.mzML",0,9963.84234129146,0
"FT223","190715_Poo_TruePooFK180310_Half1.mzML",0,14574.7584525521,0
"FT223","190715_Poo_TruePooFK180310_Half2.mzML",0,9229.06386143563,0
"FT223","190715_Poo_TruePooFK180310_Half3.mzML",0,9780.90186306409,0
"FT223","190715_Smp_FK180310S62C1-25m_A.mzML",0,16002.4438813522,0
"FT223","190715_Smp_FK180310S62C1-25m_B.mzML",0,13307.8197816212,0
"FT223","190715_Smp_FK180310S62C1-25m_C.mzML",0,15318.5077876002,0
"FT223","190715_Smp_FK180310S62C1-DCM_A.mzML",0,16618.0589107522,0
"FT223","190715_Smp_FK180310S62C1-DCM_B.mzML",0,15704.9550314751,0
"FT223","190715_Smp_FK180310S62C1-DCM_C.mzML",0,12828.4298809954,0
"FT223","190715_Smp_FK180310S64C1-25m_A.mzML",0,12308.2871110742,0
"FT223","190715_Smp_FK180310S64C1-25m_B.mzML",0,12549.8031912962,0
"FT223","190715_Smp_FK180310S64C1-25m_C.mzML",0,12640.223473183,0
"FT223","190715_Smp_FK180310S64C1-DCM_A.mzML",0,11570.2599441333,0
"FT223","190715_Smp_FK180310S64C1-DCM_B.mzML",0,11980.217419391,0
"FT223","190715_Smp_FK180310S64C1-DCM_C.mzML",0,12502.6166082309,0
"FT223","190715_Smp_FK180310S77C1-25m_A.mzML",0,11602.2512884039,0
"FT223","190715_Smp_FK180310S77C1-25m_B.mzML",0,10597.7528246158,0
"FT223","190715_Smp_FK180310S77C1-25m_C.mzML",0,11567.1381063428,0
"FT223","190715_Smp_FK180310S77C1-DCM_A.mzML",0,16642.9089255347,0
"FT223","190715_Smp_FK180310S77C1-DCM_B.mzML",0,12921.2208028892,0
"FT223","190715_Smp_FK180310S77C1-DCM_C.mzML",0,12526.5438686925,0
"FT223","190715_Smp_FK180310S80C1-25m_A.mzML",0,9568.63367116405,0
"FT223","190715_Smp_FK180310S80C1-25m_B.mzML",0,16593.9768875716,0
"FT223","190715_Smp_FK180310S80C1-25m_C.mzML",0,15947.5407674273,0
"FT223","190715_Smp_FK180310S80C1-DCM_A.mzML",0,12777.186411694,0
"FT223","190715_Smp_FK180310S80C1-DCM_B.mzML",0,11166.9900865903,0
"FT223","190715_Smp_FK180310S80C1-DCM_C.mzML",0,11452.4367814085,0
"FT223","190715_Std_4uMStdsMix1InH2O_1.mzML",0,17777.1724464665,0
"FT223","190715_Std_4uMStdsMix1InH2O_2.mzML",0,12017.8729283925,0
"FT223","190715_Std_4uMStdsMix1InMatrix_1.mzML",0,17670.6934432352,0
"FT223","190715_Std_4uMStdsMix1InMatrix_2.mzML",0,15020.7039196945,0
"FT223","190715_Std_4uMStdsMix2InH2O_2.mzML",0.889831993643852,652762.878980845,51519.3638231065
"FT223","190715_Std_4uMStdsMix2InMatrix_2.mzML",0.862367557200289,550478.262035325,43316.7223157138
"FT223","190715_Std_H2OinMatrix_1.mzML",0,16346.0776439353,0
"FT223","190715_Std_H2OinMatrix_2.mzML",0,13945.4216970285,0
"FT224","190715_Std_4uMStdsMix2InH2O_1.mzML",0.431056473214204,46431.2441948848,3549.48691099556
"FT224","190715_Std_4uMStdsMix2InMatrix_1.mzML",0.54188167474982,67478.5888129892,5809.00854373298
"FT224","190715_Blk_KM1906U14-Blk_C.mzML",0,7968.5665221808,0
"FT224","190715_Poo_TruePooFK180310_Full1.mzML",0,8777.102704057,0
